word_original,synset,senses,original_definitions,clozes,clozes_with_start_of_word,definitions_wo_ref
cart,bn:00016292n,"['charrette', 'charrette à bras', 'voiture à bras', 'voiturette']","[""Une charrette est un moyen de transport constitué d'un plateau et de deux roues."", 'Voiture à deux roues, avec deux ridelles et deux limons.', 'Voiture légère à deux roues.']","[(""Une ___ est un moyen de transport constitué d'un plateau et de deux roues."", ('charrette', 'charrette à bras', 'voiture à bras', 'voiturette'))]","[(""Une ___ est un moyen de transport constitué d'un plateau et de deux roues."", ('charrette', 'charrette à bras', 'voiture à bras', 'voiturette'))]","['Voiture à deux roues, avec deux ridelles et deux limons.', 'Voiture légère à deux roues.']"
carriage,bn:00016241n,"['véhicule ferroviaire', 'wagon', 'voiture', 'carrosse', 'équipage', 'voiture à cheval']","[""Une voiture hippomobile est un véhicule muni de deux ou quatre roues, dont la traction est assurée par un ou plusieurs chevaux, ou encore par d'autres équidés : poneys, ânes, mules et mulets."", 'Véhicule muni de deux ou quatre roues, dont la traction est assurée par un ou plusieurs chevaux', 'Véhicule se déplaçant sur des rails et tiré par une locomotive.']","[(""Une ___ hippomobile est un véhicule muni de deux ou quatre roues, dont la traction est assurée par un ou plusieurs chevaux, ou encore par d'autres équidés : poneys, ânes, mules et mulets."", ('voiture', 'véhicule ferroviaire', 'voiture à cheval', 'carrosse', 'équipage', 'wagon'))]","[(""Une ___ hippomobile est un véhicule muni de deux ou quatre roues, dont la traction est assurée par un ou plusieurs chevaux, ou encore par d'autres équidés : poneys, ânes, mules et mulets."", ('voiture', 'véhicule ferroviaire', 'voiture à cheval', 'carrosse', 'équipage', 'wagon'))]","['Véhicule muni de deux ou quatre roues, dont la traction est assurée par un ou plusieurs chevaux', 'Véhicule se déplaçant sur des rails et tiré par une locomotive.']"
cat,bn:00016606n,"['minou', 'chat', 'chat domestique']","['Le Chat domestique est une espèce de mammifères carnivores, de la famille des Félidés.', 'Ce terme désigne le plus souvent le chat domestique qui peut être de différentes races, un simple chat de gouttière ou bien retourné à la vie sauvage.', 'Espèce de mammifères de la famille des félidés', ""Mammifère carnivore, félin de taille moyenne au museau court et arrondi, domestiqué ou encore à l'état sauvage (Felis silvestris).""]","[('Ce terme désigne le plus souvent le ___ qui peut être de différentes races, un simple chat de gouttière ou bien retourné à la vie sauvage.', ('chat domestique', 'minou')), ('Ce terme désigne le plus souvent le ___ domestique qui peut être de différentes races, un simple ___ de gouttière ou bien retourné à la vie sauvage.', ('chat', 'minou')), ('Le ___ est une espèce de mammifères carnivores, de la famille des Félidés.', ('chat domestique', 'minou')), ('Le ___ domestique est une espèce de mammifères carnivores, de la famille des Félidés.', ('chat', 'minou'))]","[('Ce terme désigne le plus souvent le ___ qui peut être de différentes races, un simple chat de gouttière ou bien retourné à la vie sauvage.', ('chat domestique', 'minou')), ('Ce terme désigne le plus souvent le ___ domestique qui peut être de différentes races, un simple ___ de gouttière ou bien retourné à la vie sauvage.', ('chat', 'minou')), ('Le ___ est une espèce de mammifères carnivores, de la famille des Félidés.', ('chat domestique', 'minou')), ('Le ___ domestique est une espèce de mammifères carnivores, de la famille des Félidés.', ('chat', 'minou'))]","[""Mammifère carnivore, félin de taille moyenne au museau court et arrondi, domestiqué ou encore à l'état sauvage (Felis silvestris)."", 'Espèce de mammifères de la famille des félidés']"
cheese,bn:00018038n,['fromage'],"[""Le fromage est un aliment obtenu à partir de lait coagulé, de produits laitiers ou d'éléments du lait comme le petit-lait ou la crème."", 'Un aliment, mais on peut retrouver ce nom dans divers acceptions.', 'Aliment obtenu à partir de produits laitiers', 'Un produit laitier caillé ou fermenté.']","[(""Le ___ est un aliment obtenu à partir de lait coagulé, de produits laitiers ou d'éléments du lait comme le petit-lait ou la crème."", ('fromage',))]","[(""Le ___ est un aliment obtenu à partir de lait coagulé, de produits laitiers ou d'éléments du lait comme le petit-lait ou la crème."", ('fromage',))]","['Un aliment, mais on peut retrouver ce nom dans divers acceptions.', 'Aliment obtenu à partir de produits laitiers', 'Un produit laitier caillé ou fermenté.']"
chest,bn:00018208n,"['coffre', 'malle']","['Un coffre est un meuble fermé destiné à contenir ou protéger des objets, pouvant le cas échéant permettre leur transport.', 'Meuble fermé destiné à contenir ou protéger des objets, pouvant le cas échéant permettre leur transport', 'meuble fermé destiné à contenir ou protéger des objets, pouvant le cas échéant permettre leur transport', 'Page de liste de Wikimedia', 'Une grande boîte ou caisse (le plus souvent constituée de bois ou de métal avec un couvercle) habituellement utilisée pour ranger des habits ou des jouets.']","[('Un ___ est un meuble fermé destiné à contenir ou protéger des objets, pouvant le cas échéant permettre leur transport.', ('coffre', 'malle'))]","[('Un ___ est un meuble fermé destiné à contenir ou protéger des objets, pouvant le cas échéant permettre leur transport.', ('coffre', 'malle'))]","['Une grande boîte ou caisse (le plus souvent constituée de bois ou de métal avec un couvercle) habituellement utilisée pour ranger des habits ou des jouets.', 'Meuble fermé destiné à contenir ou protéger des objets, pouvant le cas échéant permettre leur transport', 'meuble fermé destiné à contenir ou protéger des objets, pouvant le cas échéant permettre leur transport', 'Page de liste de Wikimedia']"
chin,bn:00018426n,['menton'],"[""Chez l'être humain, le menton est la partie saillante à la pointe de la mandibule du visage située sous la bouche."", ""La partie saillante à la base du visage de l'être humain."", 'Partie basse du visage, en-dessous de la bouche.']","[(""Chez l'être humain, le ___ est la partie saillante à la pointe de la mandibule du visage située sous la bouche."", ('menton',))]","[(""Chez l'être humain, le ___ est la partie saillante à la pointe de la mandibule du visage située sous la bouche."", ('menton',))]","[""La partie saillante à la base du visage de l'être humain."", 'Partie basse du visage, en-dessous de la bouche.']"
church,bn:00018995n,['église'],"[""Une église est un édifice religieux dont le rôle principal est de faciliter le rassemblement d'une communauté chrétienne."", 'Bâtiment servant de lieu de culte.', 'Édifice religieux chrétien', 'Bâtiment où des activités religieuses chrétiennes ont lieu.']","[(""Une ___ est un édifice religieux dont le rôle principal est de faciliter le rassemblement d'une communauté chrétienne."", ('église',))]","[(""Une ___ est un édifice religieux dont le rôle principal est de faciliter le rassemblement d'une communauté chrétienne."", ('église',))]","['Bâtiment où des activités religieuses chrétiennes ont lieu.', 'Bâtiment servant de lieu de culte.', 'Édifice religieux chrétien']"
circle,bn:00019169n,"['cercle', 'rond']","[""En géométrie euclidienne, un cercle est une courbe plane fermée constituée de points situés à égale distance d'un point nommé centre."", 'Un objet géométrique.', ""Objet géométrique linéaire constitué d'une ligne courbée et férmée, proposant une forme ronde et parfaite"", ""Un forme géométrique bidimensionnelle composée de tous les points d'un plan qui sont équidistants du centre. Il peut être tracé avec un compas.""]","[(""En géométrie euclidienne, un ___ est une courbe plane fermée constituée de points situés à égale distance d'un point nommé centre."", ('cercle', 'rond'))]","[(""En géométrie euclidienne, un ___ est une courbe plane fermée constituée de points situés à égale distance d'un point nommé centre."", ('cercle', 'rond')), (""Objet géométrique linéaire constitué d'une ligne courbée et férmée, proposant une forme ___e et parfaite"", ('rond', 'cercle'))]","[""Un forme géométrique bidimensionnelle composée de tous les points d'un plan qui sont équidistants du centre. Il peut être tracé avec un compas."", 'Un objet géométrique.']"
clock,bn:00019887n,"['horloge', 'pendule']","[""Une horloge est un instrument de mesure du temps qui généralement indique l'heure en continu."", 'Essentiellement un système de mesure du temps.', ""Appareil mécanique donnant l'heure"", 'Un instrument utilisé pour mesurer ou garder la trace du temps.']","[(""Une ___ est un instrument de mesure du temps qui généralement indique l'heure en continu."", ('horloge', 'pendule'))]","[(""Une ___ est un instrument de mesure du temps qui généralement indique l'heure en continu."", ('horloge', 'pendule'))]","['Un instrument utilisé pour mesurer ou garder la trace du temps.', 'Essentiellement un système de mesure du temps.', ""Appareil mécanique donnant l'heure""]"
cloud,bn:00020002n,['nuage'],"[""Un nuage est en météorologie une masse visible constituée initialement d'une grande quantité de gouttelettes d’eau en suspension dans l’atmosphère au-dessus de la surface d'une planète."", 'Phénomène atmosphérique', ""Suspension de petites gouttes d'eau ou de cristaux de glaces produits par condensation de la vapeur d'eau.""]","[(""Un ___ est en météorologie une masse visible constituée initialement d'une grande quantité de gouttelettes d’eau en suspension dans l’atmosphère au-dessus de la surface d'une planète."", ('nuage',))]","[(""Un ___ est en météorologie une masse visible constituée initialement d'une grande quantité de gouttelettes d’eau en suspension dans l’atmosphère au-dessus de la surface d'une planète."", ('nuage',))]","[""Suspension de petites gouttes d'eau ou de cristaux de glaces produits par condensation de la vapeur d'eau."", 'Phénomène atmosphérique']"
coat,bn:00047823n,['veste'],"[""Une veste est un vêtement à manches longues couvrant la partie supérieure du corps qui s'ouvre sur le devant et ne descend pas plus bas que les hanches."", 'Vêtement à manches longues couvrant la partie supérieure du corps', 'Un vêtement de dessus couvrant le haut du torse et les bras.']","[(""Une ___ est un vêtement à manches longues couvrant la partie supérieure du corps qui s'ouvre sur le devant et ne descend pas plus bas que les hanches."", ('veste',))]","[(""Une ___ est un vêtement à manches longues couvrant la partie supérieure du corps qui s'ouvre sur le devant et ne descend pas plus bas que les hanches."", ('veste',))]","['Vêtement à manches longues couvrant la partie supérieure du corps', 'Un vêtement de dessus couvrant le haut du torse et les bras.']"
collar,bn:00005136n,['arrestation'],"[""L'arrestation est une notion de droit pénal désignant une privation de liberté d'un suspect."", 'Détention de personnes']","[(""L'___ est une notion de droit pénal désignant une privation de liberté d'un suspect."", ('arrestation',))]","[(""L'___ est une notion de droit pénal désignant une privation de liberté d'un suspect."", ('arrestation',))]",['Détention de personnes']
comb,bn:00020849n,['peigne'],"['Un peigne est un outil muni de tiges parallèles appelées « dents », de taille, longueur et grosseur variables, qui sert à remettre les cheveux et les poils en ordre ou à en retirer les poux ou les lentes.', 'Objet muni de dents parallèles, qui sert à démêler et remettre les cheveux en ordre']","[('Un ___ est un outil muni de tiges parallèles appelées « dents », de taille, longueur et grosseur variables, qui sert à remettre les cheveux et les poils en ordre ou à en retirer les poux ou les lentes.', ('peigne',))]","[('Un ___ est un outil muni de tiges parallèles appelées « dents », de taille, longueur et grosseur variables, qui sert à remettre les cheveux et les poils en ordre ou à en retirer les poux ou les lentes.', ('peigne',))]","['Objet muni de dents parallèles, qui sert à démêler et remettre les cheveux en ordre']"
cord,bn:00022592n,['velours côtelé'],"[""Le velours côtelé, également appelé corduroy ou corderoy au Québec dans la langue familière, est un textile composé d'un côté de fibres torsadées qui, lorsqu'elles sont tissées, sont parallèles les unes aux autres et de l'autre de fibres rases et serrées."", 'Un type de tissu composé de fibres torsadées.', 'Velours']","[(""Le ___, également appelé corduroy ou corderoy au Québec dans la langue familière, est un textile composé d'un côté de fibres torsadées qui, lorsqu'elles sont tissées, sont parallèles les unes aux autres et de l'autre de fibres rases et serrées."", ('velours côtelé',))]","[(""Le ___, également appelé corduroy ou corderoy au Québec dans la langue familière, est un textile composé d'un côté de fibres torsadées qui, lorsqu'elles sont tissées, sont parallèles les unes aux autres et de l'autre de fibres rases et serrées."", ('velours côtelé',))]","['Un type de tissu composé de fibres torsadées.', 'Velours']"
cow,bn:00012273n,"['vache', 'bétail', 'bovins', 'Bos taurus', 'bos taurus', 'Bos primigenius taurus']","['Bovins domestiques d’Eurasie', 'Bovins domestiqués, incluant les vaches, les bœufs et les taureaux, élevés dans un ranch ou une ferme.', ""Bovin domestique, peu importe le sexe ou l'âge.""]","[('___ domestiqués, incluant les vaches, les bœufs et les taureaux, élevés dans un ranch ou une ferme.', ('bovins', 'Bos primigenius taurus', 'Bos taurus', 'bos taurus', 'bétail', 'vache')), ('___ domestiques d’Eurasie', ('bovins', 'Bos primigenius taurus', 'Bos taurus', 'bos taurus', 'bétail', 'vache'))]","[('___ domestiqués, incluant les vaches, les bœufs et les taureaux, élevés dans un ranch ou une ferme.', ('bovins', 'Bos primigenius taurus', 'Bos taurus', 'bos taurus', 'bétail')), ('Bovins domestiqués, incluant les ___s, les bœufs et les taureaux, élevés dans un ranch ou une ferme.', ('vache', 'Bos primigenius taurus', 'Bos taurus', 'bos taurus', 'bétail')), ('___ domestiques d’Eurasie', ('bovins', 'Bos primigenius taurus', 'Bos taurus', 'bos taurus', 'bétail', 'vache'))]","[""Bovin domestique, peu importe le sexe ou l'âge.""]"
cup,bn:00024410n,"['tasse', 'verre', 'coupe']","['Une coupe est un récipient de forme évasée, généralement hémisphérique, plus large que haut et donc peu profond.', 'Un verre est un récipient utilisé pour boire, de forme tubulaire, dont les parois sont solidaires et hermétiques, et destiné à recevoir des liquides.', 'Un récipient utilisé pour boire ou un récipient peu profond et évasé, sans pied ou avec un pied très court pour la présentation de denrées.', 'Un récipient.', 'Récipient de forme évasée généralement destiné à recevoir un liquide', 'Récipient utilisé pour boire', 'Récipient utilisé pour boire', ""Un récipient concave pouvant contenir un liquide, généralement muni d'un manche ou d'un pied.""]","[('Un ___ est un récipient utilisé pour boire, de forme tubulaire, dont les parois sont solidaires et hermétiques, et destiné à recevoir des liquides.', ('verre', 'tasse', 'coupe')), ('Une ___ est un récipient de forme évasée, généralement hémisphérique, plus large que haut et donc peu profond.', ('coupe', 'tasse', 'verre'))]","[('Un ___ est un récipient utilisé pour boire, de forme tubulaire, dont les parois sont solidaires et hermétiques, et destiné à recevoir des liquides.', ('verre', 'tasse', 'coupe')), ('Une ___ est un récipient de forme évasée, généralement hémisphérique, plus large que haut et donc peu profond.', ('coupe', 'tasse', 'verre'))]","['Un récipient utilisé pour boire ou un récipient peu profond et évasé, sans pied ou avec un pied très court pour la présentation de denrées.', ""Un récipient concave pouvant contenir un liquide, généralement muni d'un manche ou d'un pied."", 'Récipient de forme évasée généralement destiné à recevoir un liquide', 'Récipient utilisé pour boire', 'Un récipient.']"
curtain,bn:00024534n,['rideau'],"[""Un rideau, est une pièce de tissu dont le but est de diminuer la présence d'une ouverture."", 'Une pièce de tissu.', ""Pièce de tissu dont le but est de diminuer la présence d'une ouverture"", 'Morceau de textile placé devant une fenêtre pour bloquer les rayons du soleil.']","[(""Un ___, est une pièce de tissu dont le but est de diminuer la présence d'une ouverture."", ('rideau',))]","[(""Un ___, est une pièce de tissu dont le but est de diminuer la présence d'une ouverture."", ('rideau',))]","['Morceau de textile placé devant une fenêtre pour bloquer les rayons du soleil.', ""Pièce de tissu dont le but est de diminuer la présence d'une ouverture"", 'Une pièce de tissu.']"
cushion,bn:00024564n,"['amortisseur', 'coussin']","[""Un amortisseur est un système mécanique destiné à atténuer la force d'un choc ou l’amplitude des oscillations d'un objet en amortissant ses vibrations, généralement par dissipation d'énergie."", ""Système destiné à limiter les oscillations d'un objet ou à isoler un objet de vibrations par dissipation d'énergie.""]","[(""Un ___ est un système mécanique destiné à atténuer la force d'un choc ou l’amplitude des oscillations d'un objet en amortissant ses vibrations, généralement par dissipation d'énergie."", ('amortisseur', 'coussin'))]","[(""Un ___ est un système mécanique destiné à atténuer la force d'un choc ou l’amplitude des oscillations d'un objet en amortissant ses vibrations, généralement par dissipation d'énergie."", ('amortisseur', 'coussin'))]","[""Système destiné à limiter les oscillations d'un objet ou à isoler un objet de vibrations par dissipation d'énergie.""]"
dog,bn:00015267n,"['chien', 'Canis lupus familiaris', 'canis familiaris']","[""Le Chien est la sous-espèce domestique de Canis lupus, un mammifère de la famille des Canidés, laquelle comprend également le dingo, chien domestique retourné à l'état sauvage."", 'Sous-espèce domestique de Canis lupus', 'Mammifère à quatre pattes de la famille des canidés proche du loup, animal domestique, de chasse ou de protection.']","[(""Le ___ est la sous-espèce domestique de Canis lupus, un mammifère de la famille des Canidés, laquelle comprend également le dingo, ___ domestique retourné à l'état sauvage."", ('chien', 'Canis lupus familiaris', 'canis familiaris'))]","[(""Le ___ est la sous-espèce domestique de Canis lupus, un mammifère de la famille des Canidés, laquelle comprend également le dingo, ___ domestique retourné à l'état sauvage."", ('chien', 'Canis lupus familiaris', 'canis familiaris'))]","['Mammifère à quatre pattes de la famille des canidés proche du loup, animal domestique, de chasse ou de protection.', 'Sous-espèce domestique de Canis lupus']"
door,bn:00028247n,"['encadrement de porte', 'porte', 'portière', 'huis']","[""En architecture et construction, une porte est une baie, une structure, dans un mur permettant d’entrer, ou de sortir, d'un domaine, d'un édifice ou pour circuler dans ses pièces."", ""Une ouverture assurant le passage pour entrer dans l'édifice ou pour circuler dans ses pièces, passage pouvant être fermé par un élément de menuiserie."", 'Ouverture ou passage dans une barrière ou un mur.', ""L'encardrement que soutenit une porte.""]","[(""En architecture et construction, une ___ est une baie, une structure, dans un mur permettant d’entrer, ou de sortir, d'un domaine, d'un édifice ou pour circuler dans ses pièces."", ('porte', 'encadrement de porte', 'portière', 'huis')), (""L'encardrement que soutenit une ___."", ('porte', 'encadrement de porte', 'portière', 'huis'))]","[(""En architecture et construction, une ___ est une baie, une structure, dans un mur permettant d’entrer, ou de sortir, d'un domaine, d'un édifice ou pour circuler dans ses pièces."", ('porte', 'encadrement de porte', 'portière', 'huis')), (""L'encardrement que soutenit une ___."", ('porte', 'encadrement de porte', 'portière', 'huis'))]","[""Une ouverture assurant le passage pour entrer dans l'édifice ou pour circuler dans ses pièces, passage pouvant être fermé par un élément de menuiserie."", 'Ouverture ou passage dans une barrière ou un mur.']"
drain,bn:00034158n,"['porte', 'huis', 'transistor à effet de champ']","['Un transistor à effet de champ est un dispositif semi-conducteur de la famille des transistors.', 'Dispositif semiconducteur de la famille des transistors', ""Transistor utilisant un champ électrique pour contrôler la forme et donc la conductivité d'un « canal » dans un matériau semi-conducteur"", ""Barrière mobile pouvant être fermée ou ouverte pour contrôler l'accès à un bâtiment, una chambre, une voiture, une région, etc.""]","[('Un ___ est un dispositif semi-conducteur de la famille des transistors.', ('transistor à effet de champ', 'porte', 'huis'))]","[('Un ___ est un dispositif semi-conducteur de la famille des transistors.', ('transistor à effet de champ', 'porte', 'huis'))]","[""Transistor utilisant un champ électrique pour contrôler la forme et donc la conductivité d'un « canal » dans un matériau semi-conducteur"", ""Barrière mobile pouvant être fermée ou ouverte pour contrôler l'accès à un bâtiment, una chambre, une voiture, une région, etc."", 'Dispositif semiconducteur de la famille des transistors']"
drawer,bn:00028639n,"['illustration', 'figure', 'image', 'reproduction', 'dessin']","['Le dessin est une technique de représentation visuelle sur un support plat.', ""Un art et une technique graphiques visant à la représentation du contour et des lignes principale d'un objet sur un support plat."", ""Surface portant une représentation faite à l’aide d'un matériel d'écriture"", ""Représentation détaillée d'une personne ou d'un objet.""]","[('Le ___ est une technique de représentation visuelle sur un support plat.', ('dessin', 'illustration', 'reproduction', 'figure', 'image'))]","[('Le ___ est une technique de représentation visuelle sur un support plat.', ('dessin', 'illustration', 'reproduction', 'figure', 'image'))]","[""Un art et une technique graphiques visant à la représentation du contour et des lignes principale d'un objet sur un support plat."", ""Surface portant une représentation faite à l’aide d'un matériel d'écriture"", ""Représentation détaillée d'une personne ou d'un objet.""]"
dress,bn:00006125n,"['fringue', 'vêtements', 'habit', 'vêtement', 'habillement', 'habits', 'fringues', 'tenue']","['Un vêtement est un article d’habillement servant à couvrir une partie du corps humain.', 'Article d’habillement servant à couvrir une partie du corps humain', 'Les habits considérés comme un groupe.', ""Objet avec lequel on s'habille."", ""Toute couverture conçue pour être portée sur le corps d'une personne.""]","[('Un vêtement est un article d’___ servant à couvrir une partie du corps humain.', ('habillement', 'vêtements', 'fringues', 'fringue', 'habits', 'habit', 'tenue')), ('Un ___ est un article d’habillement servant à couvrir une partie du corps humain.', ('vêtement', 'vêtements', 'fringues', 'fringue', 'habits', 'habit', 'tenue')), ('Article d’___ servant à couvrir une partie du corps humain', ('habillement', 'vêtements', 'vêtement', 'fringues', 'fringue', 'habits', 'habit', 'tenue')), ('Les ___ considérés comme un groupe.', ('habits', 'habillement', 'vêtements', 'vêtement', 'fringues', 'fringue', 'habit', 'tenue'))]","[('Un vêtement est un article d’___ servant à couvrir une partie du corps humain.', ('habillement', 'vêtements', 'fringues', 'fringue', 'habits', 'habit', 'tenue')), ('Un ___ est un article d’habillement servant à couvrir une partie du corps humain.', ('vêtement', 'vêtements', 'fringues', 'fringue', 'habits', 'habit', 'tenue')), ('Article d’___ servant à couvrir une partie du corps humain', ('habillement', 'vêtements', 'vêtement', 'fringues', 'fringue', 'habits', 'habit', 'tenue')), ('Les ___ considérés comme un groupe.', ('habits', 'habillement', 'vêtements', 'vêtement', 'fringues', 'fringue', 'tenue')), ('Les ___s considérés comme un groupe.', ('habit', 'habillement', 'vêtements', 'vêtement', 'fringues', 'fringue', 'tenue'))]","[""Toute couverture conçue pour être portée sur le corps d'une personne."", ""Objet avec lequel on s'habille.""]"
drop,bn:00028709n,"['goutte de pluie', 'goutte']","['Une goutte est une petite quantité de liquide où la tension de surface est importante.', 'Petite quantité de liquide', 'Très petite quantité d’un liquide qui se détache avec une forme sphérique.']","[('Une ___ est une petite quantité de liquide où la tension de surface est importante.', ('goutte', 'goutte de pluie'))]","[('Une ___ est une petite quantité de liquide où la tension de surface est importante.', ('goutte', 'goutte de pluie'))]","['Très petite quantité d’un liquide qui se détache avec une forme sphérique.', 'Petite quantité de liquide']"
ear,bn:00029372n,"['oreille', 'oreilles']","[""L’oreille est l'organe qui sert à capter et intensifier le son."", ""L'organe de l'ouïe, et notamment l'oreille humaine"", 'Organe de l’audition', ""L'organe de l'ouïe, constituée du pavillon, du conduit auditif, du tympan, du marteau, de l'enclume, de l'étrier, et de la cochlée."", ""Ensemble des deux oreilles d'un être humain.""]","[(""L’___ est l'organe qui sert à capter et intensifier le son."", ('oreille', 'oreilles')), (""L'organe de l'ouïe, et notamment l'___ humaine"", ('oreille', 'oreilles')), (""Ensemble des deux ___ d'un être humain."", ('oreilles', 'oreille'))]","[(""L’___ est l'organe qui sert à capter et intensifier le son."", ('oreille', 'oreilles')), (""L'organe de l'ouïe, et notamment l'___ humaine"", ('oreille', 'oreilles')), (""Ensemble des deux ___ d'un être humain."", ('oreilles',)), (""Ensemble des deux ___s d'un être humain."", ('oreille',))]","[""L'organe de l'ouïe, constituée du pavillon, du conduit auditif, du tympan, du marteau, de l'enclume, de l'étrier, et de la cochlée."", 'Organe de l’audition']"
egg,bn:00029914n,"['œuf de poule', 'œuf']","[""L’œuf, en tant qu'aliment, est un produit agricole issu d'élevages divers et utilisé par les humains comme nourriture simple ou pour servir d'ingrédient dans la composition de nombreux plats dans la plupart des cultures du monde."", ""Un œuf de poule est un œuf d'oiseau pondu par la Poule domestique."", ""œuf d'animal en tant qu'aliment"", 'Œuf pondu par Gallus gallus domesticus', ""Oeuf d'un oiseau domestiqué, en général de poule, considéré comme nourriture.""]","[(""L’___, en tant qu'aliment, est un produit agricole issu d'élevages divers et utilisé par les humains comme nourriture simple ou pour servir d'ingrédient dans la composition de nombreux plats dans la plupart des cultures du monde."", ('œuf', 'œuf de poule')), (""Un ___ est un œuf d'oiseau pondu par la Poule domestique."", ('œuf de poule',)), (""Un ___ de poule est un ___ d'oiseau pondu par la Poule domestique."", ('œuf',)), ('___ pondu par Gallus gallus domesticus', ('œuf', 'œuf de poule')), (""___ d'animal en tant qu'aliment"", ('œuf', 'œuf de poule'))]","[(""L’___, en tant qu'aliment, est un produit agricole issu d'élevages divers et utilisé par les humains comme nourriture simple ou pour servir d'ingrédient dans la composition de nombreux plats dans la plupart des cultures du monde."", ('œuf', 'œuf de poule')), (""Un ___ est un œuf d'oiseau pondu par la Poule domestique."", ('œuf de poule',)), (""Un ___ de poule est un ___ d'oiseau pondu par la Poule domestique."", ('œuf',)), ('___ pondu par Gallus gallus domesticus', ('œuf', 'œuf de poule')), (""___ d'animal en tant qu'aliment"", ('œuf', 'œuf de poule'))]","[""Oeuf d'un oiseau domestiqué, en général de poule, considéré comme nourriture.""]"
engine,bn:00030850n,['moteur'],"['Un moteur est une machine convertissant une énergie quelconque en énergie mécanique de rotation.', ""Machine dans laquelle de l'énergie est appliquée pour réaliser un travail par la conversion de diverses formes d'énergie en force et mouvement mécaniques.""]","[('Un ___ est une machine convertissant une énergie quelconque en énergie mécanique de rotation.', ('moteur',))]","[('Un ___ est une machine convertissant une énergie quelconque en énergie mécanique de rotation.', ('moteur',))]","[""Machine dans laquelle de l'énergie est appliquée pour réaliser un travail par la conversion de diverses formes d'énergie en force et mouvement mécaniques.""]"
eye,bn:00032512n,"['yeux', ""globe de l'oeil"", 'œil', 'globe oculaire']","[""L'œil est l'organe de la vision, sens qui permet à un être vivant de capter la lumière pour ensuite l'analyser et interagir avec son environnement."", 'Organe de la vue.', 'Organe visuel', 'Partie de l’œil ayant une forme sphérique.', ""L'organe sensible à la lumière, qui la convertit en signaux électriques envoyés au cerveau, par l'intermédiaire desquels les animaux ont la capacité de voir."", ""Ensemble des deux yeux d'un être humain.""]","[(""L'___ est l'organe de la vision, sens qui permet à un être vivant de capter la lumière pour ensuite l'analyser et interagir avec son environnement."", ('œil', ""globe de l'oeil"", 'globe oculaire', 'yeux')), ('Partie de l’___ ayant une forme sphérique.', ('œil', ""globe de l'oeil"", 'globe oculaire', 'yeux')), (""Ensemble des deux ___ d'un être humain."", ('yeux', ""globe de l'oeil"", 'globe oculaire', 'œil'))]","[(""L'___ est l'organe de la vision, sens qui permet à un être vivant de capter la lumière pour ensuite l'analyser et interagir avec son environnement."", ('œil', ""globe de l'oeil"", 'globe oculaire', 'yeux')), ('Partie de l’___ ayant une forme sphérique.', ('œil', ""globe de l'oeil"", 'globe oculaire', 'yeux')), (""Ensemble des deux ___ d'un être humain."", ('yeux', ""globe de l'oeil"", 'globe oculaire', 'œil'))]","[""L'organe sensible à la lumière, qui la convertit en signaux électriques envoyés au cerveau, par l'intermédiaire desquels les animaux ont la capacité de voir."", 'Organe de la vue.', 'Organe visuel']"
face,bn:00032600n,"['face', 'figure', 'visage']","[""Le visage est la zone externe de la partie antérieure de la tête de l'être humain, appelée aussi face ou figure."", 'La figure des êtres humains.', ""Zone externe de la partie antérieure de la tête de l'être humain"", 'La partie antérieure de la tête, comportant les yeux, le nez, la bouche, et les zones environnantes.']","[(""Le visage est la zone externe de la partie antérieure de la tête de l'être humain, appelée aussi face ou ___."", ('figure',)), (""Le ___ est la zone externe de la partie antérieure de la tête de l'être humain, appelée aussi face ou figure."", ('visage',)), (""Le visage est la zone externe de la partie antérieure de la tête de l'être humain, appelée aussi ___ ou figure."", ('face',)), ('La ___ des êtres humains.', ('figure', 'visage', 'face'))]","[(""Le visage est la zone externe de la partie antérieure de la tête de l'être humain, appelée aussi face ou ___."", ('figure',)), (""Le ___ est la zone externe de la partie antérieure de la tête de l'être humain, appelée aussi face ou figure."", ('visage',)), (""Le visage est la zone externe de la partie antérieure de la tête de l'être humain, appelée aussi ___ ou figure."", ('face',)), ('La ___ des êtres humains.', ('figure', 'visage', 'face'))]","['La partie antérieure de la tête, comportant les yeux, le nez, la bouche, et les zones environnantes.', ""Zone externe de la partie antérieure de la tête de l'être humain""]"
