word_original,synset,senses,original_definitions,clozes,clozes_with_start_of_word,definitions_wo_ref
horn,bn:00022750n,"['cornet', 'mouth harp', 'trump', 'juice harp', ""Jew's trump"", 'Ozark harp', 'jaw harp', ""Jew's harp"", 'trumpet', 'guimbarde', 'trumpet player', 'trumpeter', 'horn']","['A brass musical instrument with a brilliant tone; has a narrow tube and a flared bell and is played by means of valves', 'A brass musical instrument with a brilliant tone; has a narrow tube and a flared bell and is played by means of valves', 'The trumpet is a brass instrument commonly used in classical and jazz ensembles.', 'The cornet is a brass instrument similar to the trumpet but distinguished from it by its conical bore, more compact shape, and mellower tone quality.', 'A brass musical instrument', 'Brass instrument that closely resembles the trumpet.', 'A brass instrument', 'Musical instrument', 'musical instrument', 'A musical instrument that consists of a flexible metal or bamboo tongue or reed attached to a frame.', 'A musical instrument in the brass family.', 'A musician that plays the trumpet.', 'A musical instrument of the brass family, slightly smaller than a trumpet.', 'A musical instrument of the brass family, slightly smaller than a trumpet, usually in the musical key of B-flat.', 'Musical instrument.', 'A musical instrument of the brass family, generally tuned to the key of B-flat; by extension, any type of lip-vibrated aerophone, most often valveless and not chromatic.', 'Brass instrument.']","[('The cornet is a brass instrument similar to the ___ but distinguished from it by its conical bore, more compact shape, and mellower tone quality.', ('trumpet', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'trump', 'horn')), ('The ___ is a brass instrument similar to the trumpet but distinguished from it by its conical bore, more compact shape, and mellower tone quality.', ('cornet', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'trump', 'horn')), ('A musical instrument of the brass family, slightly smaller than a ___, usually in the musical key of B-flat.', ('trumpet', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'cornet', 'trump', 'horn')), ('The ___ is a brass instrument commonly used in classical and jazz ensembles.', ('trumpet', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'cornet', 'trump', 'horn')), ('A musical instrument of the brass family, slightly smaller than a ___.', ('trumpet', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'cornet', 'trump', 'horn')), ('Brass instrument that closely resembles the ___.', ('trumpet', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'cornet', 'trump', 'horn')), ('A musician that plays the ___.', ('trumpet', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'cornet', 'trump', 'horn'))]","[('The cornet is a brass instrument similar to the ___ but distinguished from it by its conical bore, more compact shape, and mellower tone quality.', ('trumpet', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'horn')), ('The ___ is a brass instrument similar to the trumpet but distinguished from it by its conical bore, more compact shape, and mellower tone quality.', ('cornet', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'horn')), ('The cornet is a brass instrument similar to the ___et but distinguished from it by its conical bore, more compact shape, and mellower tone quality.', ('trump', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'horn')), ('A musical instrument of the brass family, slightly smaller than a ___, usually in the musical key of B-flat.', ('trumpet', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'cornet', 'horn')), ('A musical instrument of the brass family, slightly smaller than a ___et, usually in the musical key of B-flat.', ('trump', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'cornet', 'horn')), ('The ___ is a brass instrument commonly used in classical and jazz ensembles.', ('trumpet', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'cornet', 'horn')), ('The ___et is a brass instrument commonly used in classical and jazz ensembles.', ('trump', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'cornet', 'horn')), ('A musical instrument of the brass family, slightly smaller than a ___.', ('trumpet', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'cornet', 'horn')), ('A musical instrument of the brass family, slightly smaller than a ___et.', ('trump', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'cornet', 'horn')), ('Brass instrument that closely resembles the ___.', ('trumpet', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'cornet', 'horn')), ('Brass instrument that closely resembles the ___et.', ('trump', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'cornet', 'horn')), ('A musician that plays the ___.', ('trumpet', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'cornet', 'horn')), ('A musician that plays the ___et.', ('trump', 'trumpet player', ""Jew's trump"", 'mouth harp', 'juice harp', 'Ozark harp', ""Jew's harp"", 'guimbarde', 'trumpeter', 'jaw harp', 'cornet', 'horn'))]","['A musical instrument of the brass family, generally tuned to the key of B-flat; by extension, any type of lip-vibrated aerophone, most often valveless and not chromatic.', 'A brass musical instrument with a brilliant tone; has a narrow tube and a flared bell and is played by means of valves', 'A musical instrument that consists of a flexible metal or bamboo tongue or reed attached to a frame.', 'A musical instrument in the brass family.', 'A brass musical instrument', 'Musical instrument.', 'A brass instrument', 'Musical instrument', 'musical instrument', 'Brass instrument.']"
horse,bn:00031345n,"['horse', 'Equus caballus']","['Solid-hoofed herbivorous quadruped domesticated since prehistoric times', 'Solid-hoofed herbivorous quadruped domesticated since prehistoric times', 'The horse is a domesticated, one-toed, hoofed mammal.', 'Hoofed mammal of the species Equus ferus caballus.', 'Domesticated four-footed mammal from the equine family', 'A large animal with four legs of the Equus caballus species which people ride on or use for carrying things or pulling vehicles.']","[('A large animal with four legs of the ___ species which people ride on or use for carrying things or pulling vehicles.', ('Equus caballus', 'horse')), ('The ___ is a domesticated, one-toed, hoofed mammal.', ('horse', 'Equus caballus'))]","[('A large animal with four legs of the ___ species which people ride on or use for carrying things or pulling vehicles.', ('Equus caballus', 'horse')), ('The ___ is a domesticated, one-toed, hoofed mammal.', ('horse', 'Equus caballus'))]","['Solid-hoofed herbivorous quadruped domesticated since prehistoric times', 'Domesticated four-footed mammal from the equine family', 'Hoofed mammal of the species Equus ferus caballus.']"
hospital,bn:00044896n,"['clinic', 'hospital', 'infirmary']","['A health facility where patients receive treatment', 'A health facility where patients receive treatment', 'A hospital is a healthcare institution providing patient treatment with specialized health science and auxiliary healthcare staff and medical equipment.', 'Institution for health care providing patient treatment with specialized staff and equipment.', 'Health care institution', 'A place where people who are ill or injured are treated and taken care of by doctors and nurses.']","[('A ___ is a healthcare institution providing patient treatment with specialized health science and auxiliary healthcare staff and medical equipment.', ('hospital', 'infirmary', 'clinic'))]","[('A ___ is a healthcare institution providing patient treatment with specialized health science and auxiliary healthcare staff and medical equipment.', ('hospital', 'infirmary', 'clinic'))]","['A place where people who are ill or injured are treated and taken care of by doctors and nurses.', 'Institution for health care providing patient treatment with specialized staff and equipment.', 'A health facility where patients receive treatment', 'Health care institution']"
house,bn:00044994n,"['house', 'home', 'dwelling']","['A dwelling that serves as living quarters for one or more families', 'A dwelling that serves as living quarters for one or more families', 'A house is a single-unit residential building.', 'Structure used for habitation by people.', 'Building usually intended for living in', 'The abode of a human being, their place of residence.']","[('A ___ that serves as living quarters for one or more families', ('dwelling', 'house', 'home')), ('A ___ is a single-unit residential building.', ('house', 'dwelling', 'home'))]","[('A ___ that serves as living quarters for one or more families', ('dwelling', 'house', 'home')), ('A ___ is a single-unit residential building.', ('house', 'dwelling', 'home'))]","['The abode of a human being, their place of residence.', 'Structure used for habitation by people.', 'Building usually intended for living in']"
island,bn:00047612n,"['isle', 'island']","['A land mass (smaller than a continent) that is surrounded by water', 'A land mass (smaller than a continent) that is surrounded by water', 'An island or isle is a piece of subcontinental land completely surrounded by water.', 'Land mass entirely surrounded by water.', 'Piece of sub-continental land completely surrounded by water', 'A land mass, especially one smaller than a continent, entirely surrounded by water.', 'A contiguous area of land, smaller than a continent, totally surrounded by water.']","[('An ___ or isle is a piece of subcontinental land completely surrounded by water.', ('island',)), ('An island or ___ is a piece of subcontinental land completely surrounded by water.', ('isle',))]","[('An ___ or isle is a piece of subcontinental land completely surrounded by water.', ('island',)), ('An island or ___ is a piece of subcontinental land completely surrounded by water.', ('isle',))]","['A land mass, especially one smaller than a continent, entirely surrounded by water.', 'A contiguous area of land, smaller than a continent, totally surrounded by water.', 'A land mass (smaller than a continent) that is surrounded by water', 'Piece of sub-continental land completely surrounded by water', 'Land mass entirely surrounded by water.']"
jewel,bn:00037606n,"['gemstone', 'gem', 'stone']","['A crystalline rock that can be cut and polished for jewelry', 'A crystalline rock that can be cut and polished for jewelry', 'A gemstone is a piece of mineral crystal which, when cut or polished, is used to make jewelry or other adornments.', 'Piece of mineral crystal or rock used to make jewelry or other adornments.', 'An attractive mineral used for adornments', 'Piece of mineral used to make jewelry', 'A valuable stone that has been cut and polished and is used in jewellery.', 'A gem, usually made of minerals.', 'A gem.', 'A gemstone, a jewel, especially a diamond.']","[('A ___ is a piece of mineral crystal which, when cut or polished, is used to make jewelry or other adornments.', ('gemstone', 'stone', 'gem')), ('A valuable ___ that has been cut and polished and is used in jewellery.', ('stone', 'gemstone', 'gem')), ('A ___, a jewel, especially a diamond.', ('gemstone', 'stone', 'gem')), ('A ___, usually made of minerals.', ('gem', 'gemstone', 'stone')), ('A ___.', ('gem', 'gemstone', 'stone'))]","[('A ___ is a piece of mineral crystal which, when cut or polished, is used to make jewelry or other adornments.', ('gemstone', 'stone')), ('A ___stone is a piece of mineral crystal which, when cut or polished, is used to make jewelry or other adornments.', ('gem', 'stone')), ('A valuable ___ that has been cut and polished and is used in jewellery.', ('stone', 'gemstone', 'gem')), ('A ___, a jewel, especially a diamond.', ('gemstone', 'stone')), ('A ___stone, a jewel, especially a diamond.', ('gem', 'stone')), ('A ___, usually made of minerals.', ('gem', 'gemstone', 'stone')), ('A ___.', ('gem', 'gemstone', 'stone'))]","['Piece of mineral crystal or rock used to make jewelry or other adornments.', 'A crystalline rock that can be cut and polished for jewelry', 'An attractive mineral used for adornments', 'Piece of mineral used to make jewelry']"
kettle,bn:00011829n,"['teakettle', 'kettle', 'tea kettle', 'boiler']","['A metal pot for stewing or boiling; usually has a lid', 'A metal pot for stewing or boiling; usually has a lid', 'A kettle, sometimes called a tea kettle or teakettle, is a device specialized for boiling water, commonly with a lid, spout, and handle.', 'Vessel for heating water.', 'Appliance for boiling water', 'A metal container used for boiling water for tea.', 'A kitchen vessel for steaming, boiling or heating food.', 'Vessel for steaming or boiling food.', 'A vessel for boiling a liquid or cooking food, usually metal and equipped with a lid.', 'Vessel for boiling a liquid or cooking food.']","[('A kettle, sometimes called a ___ or teakettle, is a device specialized for boiling water, commonly with a lid, spout, and handle.', ('tea kettle', 'boiler')), ('A kettle, sometimes called a tea kettle or ___, is a device specialized for boiling water, commonly with a lid, spout, and handle.', ('teakettle', 'boiler')), ('A ___, sometimes called a tea ___ or teakettle, is a device specialized for boiling water, commonly with a lid, spout, and handle.', ('kettle', 'boiler'))]","[('A kettle, sometimes called a ___ or teakettle, is a device specialized for boiling water, commonly with a lid, spout, and handle.', ('tea kettle', 'boiler')), ('A kettle, sometimes called a tea kettle or ___, is a device specialized for boiling water, commonly with a lid, spout, and handle.', ('teakettle', 'boiler')), ('A ___, sometimes called a tea ___ or teakettle, is a device specialized for boiling water, commonly with a lid, spout, and handle.', ('kettle', 'boiler'))]","['A vessel for boiling a liquid or cooking food, usually metal and equipped with a lid.', 'A kitchen vessel for steaming, boiling or heating food.', 'A metal pot for stewing or boiling; usually has a lid', 'A metal container used for boiling water for tea.', 'Vessel for boiling a liquid or cooking food.', 'Vessel for steaming or boiling food.', 'Appliance for boiling water', 'Vessel for heating water.']"
key,bn:00048985n,['key'],"[""Metal device shaped in such a way that when it is inserted into the appropriate lock the lock's mechanism can be rotated"", ""Metal device shaped in such a way that when it is inserted into the appropriate lock the lock's mechanism can be rotated"", 'An object designed to be able to open (and usually close) a lock.']",[],[],"[""Metal device shaped in such a way that when it is inserted into the appropriate lock the lock's mechanism can be rotated"", 'An object designed to be able to open (and usually close) a lock.']"
knee,bn:00006140n,"['knee', 'genu', 'human knee', 'knee joint', 'articulatio genus']","['Hinge joint in the human leg connecting the tibia and fibula with the femur and protected in front by the patella', 'Hinge joint in the human leg connecting the tibia and fibula with the femur and protected in front by the patella', 'In humans and other primates, the knee joins the thigh with the leg and consists of two joints: one between the femur and tibia, and one between the femur and patella.', 'Joint typical of mammals, birds and arthropods.', 'Region around the kneecap', 'In man, the joint in the middle part of the leg.', 'In humans, the joint or the region of the joint in the middle part of the leg between the thigh and the shank.']","[('In humans and other primates, the ___ joins the thigh with the leg and consists of two joints: one between the femur and tibia, and one between the femur and patella.', ('knee', 'articulatio genus', 'human knee', 'knee joint', 'genu'))]","[('In humans and other primates, the ___ joins the thigh with the leg and consists of two joints: one between the femur and tibia, and one between the femur and patella.', ('knee', 'articulatio genus', 'human knee', 'knee joint', 'genu')), ('Region around the ___cap', ('knee', 'articulatio genus', 'human knee', 'knee joint', 'genu'))]","['Hinge joint in the human leg connecting the tibia and fibula with the femur and protected in front by the patella', 'In humans, the joint or the region of the joint in the middle part of the leg between the thigh and the shank.', 'In man, the joint in the middle part of the leg.', 'Joint typical of mammals, birds and arthropods.']"
knife,bn:00049322n,['knife'],"['Edge tool used as a cutting instrument; has a pointed blade with a sharp edge and a handle', 'Edge tool used as a cutting instrument; has a pointed blade with a sharp edge and a handle', 'A knife is a tool or weapon with a cutting edge or blade, usually attached to a handle or hilt.', 'Sharpened hand tool.', 'Tool with a cutting edge or blade', 'A utensil consisting of a sharpened piece of hard material such as steel or other metal, ceramic, glass or stone, usually attached to a handle, that is formed in a manner that allows for cutting softer materials, especially meat or other food.', 'A utensil or a tool designed for cutting, consisting of a flat piece of hard material, usually steel or other metal (the blade), usually sharpened on one edge, attached to a handle. The blade may be pointed for piercing.', 'Utensil or tool designed for cutting.']","[('A ___ is a tool or weapon with a cutting edge or blade, usually attached to a handle or hilt.', ('knife',))]","[('A ___ is a tool or weapon with a cutting edge or blade, usually attached to a handle or hilt.', ('knife',))]","['A utensil consisting of a sharpened piece of hard material such as steel or other metal, ceramic, glass or stone, usually attached to a handle, that is formed in a manner that allows for cutting softer materials, especially meat or other food.', 'A utensil or a tool designed for cutting, consisting of a flat piece of hard material, usually steel or other metal (the blade), usually sharpened on one edge, attached to a handle. The blade may be pointed for piercing.', 'Edge tool used as a cutting instrument; has a pointed blade with a sharp edge and a handle', 'Utensil or tool designed for cutting.', 'Tool with a cutting edge or blade', 'Sharpened hand tool.']"
knot,bn:00049367n,['knot'],"['Any of various fastenings formed by looping and tying a rope (or cord) upon itself or to another rope or to another object', 'Any of various fastenings formed by looping and tying a rope (or cord) upon itself or to another rope or to another object', 'A knot is an intentional complication in cordage which may be practical or decorative, or both.', 'Fastening in rope or interwoven lines.', 'A loop of string or any other long flexible material which cannot be untied without pulling part of the string through the loops.']","[('A ___ is an intentional complication in cordage which may be practical or decorative, or both.', ('knot',))]","[('A ___ is an intentional complication in cordage which may be practical or decorative, or both.', ('knot',))]","['A loop of string or any other long flexible material which cannot be untied without pulling part of the string through the loops.', 'Any of various fastenings formed by looping and tying a rope (or cord) upon itself or to another rope or to another object', 'Fastening in rope or interwoven lines.']"
leaf,bn:00035596n,"['leaf', 'foliage', 'leafage', 'Laphi']","['The main organ of photosynthesis and transpiration in higher plants', 'The main organ of photosynthesis and transpiration in higher plants', 'A leaf is a principal appendage of the stem of a vascular plant, usually borne laterally aboveground and specialized for photosynthesis.', 'Organ of a vascular plant.', 'Main organ of photosynthesis and transpiration in higher plants, usually consisting of a flat green blade attached to the stem directly or by a stalk', 'Brazilian author', 'Brazilian Author', 'The leaves of a plant together.', 'The main organ of photosynthesis and transpiration in higher plants, usually consisting of a flat green blade attached to the stem directly or by a stalk.', 'A foliage leaf or any of the many and often considerably different structures it can specialise into.']","[('A ___ is a principal appendage of the stem of a vascular plant, usually borne laterally aboveground and specialized for photosynthesis.', ('leaf', 'foliage', 'leafage', 'Laphi')), ('A ___ leaf or any of the many and often considerably different structures it can specialise into.', ('foliage', 'leafage', 'Laphi')), ('A foliage ___ or any of the many and often considerably different structures it can specialise into.', ('leaf', 'leafage', 'Laphi'))]","[('A ___ is a principal appendage of the stem of a vascular plant, usually borne laterally aboveground and specialized for photosynthesis.', ('leaf', 'foliage', 'leafage', 'Laphi')), ('A ___ leaf or any of the many and often considerably different structures it can specialise into.', ('foliage', 'leafage', 'Laphi')), ('A foliage ___ or any of the many and often considerably different structures it can specialise into.', ('leaf', 'leafage', 'Laphi'))]","['The main organ of photosynthesis and transpiration in higher plants, usually consisting of a flat green blade attached to the stem directly or by a stalk.', 'Main organ of photosynthesis and transpiration in higher plants, usually consisting of a flat green blade attached to the stem directly or by a stalk', 'The main organ of photosynthesis and transpiration in higher plants', 'The leaves of a plant together.', 'Organ of a vascular plant.', 'Brazilian author', 'Brazilian Author']"
leg,bn:00050541n,"['pin', 'leg', 'legs', 'human leg']","['A human limb; commonly used to refer to a whole limb but technically only the part of the limb between the knee and ankle', 'A human limb; commonly used to refer to a whole limb but technically only the part of the limb between the knee and ankle', 'The human leg is the entire lower limb of the human body, including the foot, thigh or sometimes even the hip or buttock region.', 'Lower extremity or limb of the human body', 'The two legs of a human being considered as a whole.', 'The limb of an animal (including humans) that extends from the groin to the ankle.']","[('The ___ is the entire lower limb of the human body, including the foot, thigh or sometimes even the hip or buttock region.', ('human leg', 'legs', 'pin')), ('The human ___ is the entire lower limb of the human body, including the foot, thigh or sometimes even the hip or buttock region.', ('leg', 'legs', 'pin')), ('The two ___ of a human being considered as a whole.', ('legs', 'human leg', 'pin', 'leg'))]","[('The ___ is the entire lower limb of the human body, including the foot, thigh or sometimes even the hip or buttock region.', ('human leg', 'legs', 'pin')), ('The human ___ is the entire lower limb of the human body, including the foot, thigh or sometimes even the hip or buttock region.', ('leg', 'legs', 'pin')), ('The two ___ of a human being considered as a whole.', ('legs', 'human leg', 'pin')), ('The two ___s of a human being considered as a whole.', ('leg', 'human leg', 'pin'))]","['A human limb; commonly used to refer to a whole limb but technically only the part of the limb between the knee and ankle', 'The limb of an animal (including humans) that extends from the groin to the ankle.', 'Lower extremity or limb of the human body']"
library,bn:00050967n,['library'],"['A room where books are kept', 'A room where books are kept']",[],[],['A room where books are kept']
line,bn:00076373n,"['television', 'video', 'TV', 'telecasting', 'videotape recording']","['Broadcasting visual images of stationary or moving objects', 'Broadcasting visual images of stationary or moving objects', 'Television is a telecommunication medium for transmitting moving images and sound.', 'Video is an electronic medium for the recording, copying, playback, broadcasting, and display of moving visual media.', 'Telecommunication medium used for transmitting and receiving moving images and sound.', 'Electronic medium for the recording, copying and broadcasting of moving visual images.', 'Electronic medium for the recording, copying and broadcasting of moving visual images', 'Telecommunication medium for transmitting and receiving moving images', 'A format or system used to record and transmit visual or audiovisual information by translating moving or still images into electrical signals. ', 'The process, equipment or programming involved in converting a succession of audiovisual images into corresponding electrical signals that are transmitted by means of electromagnetic waves to distant receivers or screens, at which the signals can be used to reproduce the original image.', 'An electronic communication medium that allows the transmission of real-time visual images, and often sound.', 'Medium.']","[('___ is an electronic medium for the recording, copying, playback, broadcasting, and display of moving visual media.', ('video', 'videotape recording', 'telecasting', 'television', 'TV')), ('___ is a telecommunication medium for transmitting moving images and sound.', ('television', 'videotape recording', 'telecasting', 'video', 'TV'))]","[('___ is an electronic medium for the recording, copying, playback, broadcasting, and display of moving visual media.', ('video', 'videotape recording', 'telecasting', 'television', 'TV')), ('___ is a telecommunication medium for transmitting moving images and sound.', ('television', 'videotape recording', 'telecasting', 'video', 'TV'))]","['The process, equipment or programming involved in converting a succession of audiovisual images into corresponding electrical signals that are transmitted by means of electromagnetic waves to distant receivers or screens, at which the signals can be used to reproduce the original image.', 'A format or system used to record and transmit visual or audiovisual information by translating moving or still images into electrical signals. ', 'An electronic communication medium that allows the transmission of real-time visual images, and often sound.', 'Electronic medium for the recording, copying and broadcasting of moving visual images.', 'Telecommunication medium used for transmitting and receiving moving images and sound.', 'Electronic medium for the recording, copying and broadcasting of moving visual images', 'Telecommunication medium for transmitting and receiving moving images', 'Broadcasting visual images of stationary or moving objects', 'Medium.']"
lip,bn:00051440n,"['lips', 'lip']","['Either of two fleshy folds of tissue that surround the mouth and play a role in speaking', 'Either of two fleshy folds of tissue that surround the mouth and play a role in speaking', 'The lips are a horizontal pair of soft appendages attached to the jaws and are the most visible part of the mouth of many animals, including humans.', 'Soft, protruding organ at the mouth of many animals, including humans.', 'Either of the two fleshy protrusions around the opening of the mouth.', 'The two lips of a human being considered as a whole.', 'A part of the body that resembles a lip, such as the edge of a wound or the labia.']","[('The ___ are a horizontal pair of soft appendages attached to the jaws and are the most visible part of the mouth of many animals, including humans.', ('lips', 'lip')), ('A part of the body that resembles a ___, such as the edge of a wound or the labia.', ('lip', 'lips')), ('The two ___ of a human being considered as a whole.', ('lips', 'lip'))]","[('The ___ are a horizontal pair of soft appendages attached to the jaws and are the most visible part of the mouth of many animals, including humans.', ('lips',)), ('The ___s are a horizontal pair of soft appendages attached to the jaws and are the most visible part of the mouth of many animals, including humans.', ('lip',)), ('A part of the body that resembles a ___, such as the edge of a wound or the labia.', ('lip', 'lips')), ('The two ___ of a human being considered as a whole.', ('lips',)), ('The two ___s of a human being considered as a whole.', ('lip',))]","['Either of two fleshy folds of tissue that surround the mouth and play a role in speaking', 'Soft, protruding organ at the mouth of many animals, including humans.', 'Either of the two fleshy protrusions around the opening of the mouth.']"
lock,bn:00024493n,"['lock', 'ringlet', 'hair whorl', 'curl', 'whorl']","['A strand or cluster of hair', 'A strand or cluster of hair', 'A hair whorl is a patch of hair growing in a circular direction around a visible center point.', 'A ringlet is a type of hairstyle.', 'A whorl in the hair of an animal', 'Lock of hair hanging in a corkscrew-shaped curl; usually obtained with a curling iron if the hair is straight', 'Patch of hair growing in a circular direction around a visible center point', 'A piece or lock of curling hair; a ringlet.', 'Lock of curling hair.']","[('___ of hair hanging in a corkscrew-shaped curl; usually obtained with a curling iron if the hair is straight', ('lock', 'hair whorl', 'ringlet', 'whorl')), ('Lock of hair hanging in a corkscrew-shaped ___; usually obtained with a curling iron if the hair is straight', ('curl', 'hair whorl', 'ringlet', 'whorl')), ('A ___ is a patch of hair growing in a circular direction around a visible center point.', ('hair whorl', 'ringlet', 'lock', 'curl')), ('A hair ___ is a patch of hair growing in a circular direction around a visible center point.', ('whorl', 'ringlet', 'lock', 'curl')), ('A piece or lock of curling hair; a ___.', ('ringlet', 'hair whorl', 'whorl', 'curl')), ('A piece or ___ of curling hair; a ringlet.', ('lock', 'hair whorl', 'whorl', 'curl')), ('A ___ is a type of hairstyle.', ('ringlet', 'hair whorl', 'whorl', 'lock', 'curl')), ('A ___ in the hair of an animal', ('whorl', 'hair whorl', 'ringlet', 'lock', 'curl')), ('___ of curling hair.', ('lock', 'hair whorl', 'ringlet', 'whorl', 'curl'))]","[('___ of hair hanging in a corkscrew-shaped curl; usually obtained with a curling iron if the hair is straight', ('lock', 'hair whorl', 'ringlet', 'whorl')), ('Lock of hair hanging in a corkscrew-shaped ___; usually obtained with a ___ing iron if the hair is straight', ('curl', 'hair whorl', 'ringlet', 'whorl')), ('A ___ is a patch of hair growing in a circular direction around a visible center point.', ('hair whorl', 'ringlet', 'lock', 'curl')), ('A hair ___ is a patch of hair growing in a circular direction around a visible center point.', ('whorl', 'ringlet', 'lock', 'curl')), ('A piece or lock of curling hair; a ___.', ('ringlet', 'hair whorl', 'whorl')), ('A piece or ___ of curling hair; a ringlet.', ('lock', 'hair whorl', 'whorl')), ('A piece or lock of ___ing hair; a ringlet.', ('curl', 'hair whorl', 'whorl')), ('A ___ is a type of hairstyle.', ('ringlet', 'hair whorl', 'whorl', 'lock', 'curl')), ('A ___ in the hair of an animal', ('whorl', 'hair whorl', 'ringlet', 'lock', 'curl')), ('___ of curling hair.', ('lock', 'hair whorl', 'ringlet', 'whorl')), ('Lock of ___ing hair.', ('curl', 'hair whorl', 'ringlet', 'whorl'))]","['Patch of hair growing in a circular direction around a visible center point', 'A strand or cluster of hair']"
