word_original,synset,senses,definitions
hat,bn:00017718n,"['hoed', 'Chapeau!']","['Een hoed is een type hoofddeksel.', 'Chapeau!', 'Een type hoofddeksel', 'Uitroep van bewondering voor een knappe prestatie', 'Type hoofddeksel']"
heart,bn:00043383n,"['hart', 'human heart', 'hartkamer', 'lever', 'tikkertje', 'tikker', 'rikketik']","['Een hart is een orgaan dat bloed of hemolymfe verpompt in de circulatie van veel dieren.', 'Orgaan dat bloed rondpompt', 'Gespierd orgaan dat bloed door het lichaam pompt.']"
hook,bn:00078068n,"['val', 'klem', 'zwanenhals']",['Apparaat voor het vangen en vastzetten van dieren.']
horn,bn:00022750n,"['trompet', 'trompetist', 'cornet', 'mondharp', 'kornet', 'cornet à pistons']","['De trompet is een blaasinstrument van de familie der koperblazers, waarbij het geluid ontstaat doordat de lippen die tegen het mondstuk geplaatst worden, met de adem in trilling worden gebracht.', 'De kornet, in de praktijk vaak ten onrechte als ""cornet"" gespeld, is een koperen blaasinstrument.', 'Blaasinstrument', 'Muziekinstrument', 'koperen blaasinstrument voor muziek.', 'Muzikant die de trompet bespeelt.', 'Een koperen blaasinstrument, iets kleiner dan de trompet.']"
horse,bn:00031345n,"['paard', 'peerd', 'viervoeter', 'ros']","['Het paard is een gedomesticeerd hoefdier uit de orde der onevenhoevigen, en de familie der paardachtigen.', 'Gedomesticeerd hoefdier uit de orde der onevenhoevigen', 'Een groot zoogdier uit de orde der onevenhoevigen, veelal gedomesticeerd en gehouden als rij-, trek- of lastdier']"
hospital,bn:00044896n,"['verpleeginrichting', 'kliniek', 'hospitaal', 'ziekenhuis', 'ziekenzaal', 'gasthuis']","['Een ziekenhuis is een instelling waar zieke en gewonde mensen verzorgd worden en waar professionele gezondheidszorg wordt verleend.', 'Een plaats waar mensen die ziek of gewond zijn behandeld en verzorgd worden door dokters en verpleegkundigen.']"
house,bn:00044994n,"['optrekje', 'woning', 'onderdak', 'woonplaats', 'huis', 'verblijf', 'domicilie', 'woonhuis', 'huisje']","['Een huis, woning of woonst is een bouwwerk waarin mensen kunnen wonen.', 'Een gebouw als vast verblijf', 'Gebouw bedoeld om te wonen', 'Verblijfplaats van 1 of meer mensen.', 'Verblijfplaats van 1 of meer mensen.']"
island,bn:00047612n,"['eiland', 'enclave']","['Een eiland is een landoppervlak dat aan alle kanten omringd is door water, maar kleiner is dan een continent en groter dan een klip of een zandbank.', 'Een stuk land dat omringd is door water', 'Door water omgeven landmassa (kleiner dan een continent)', 'Landmassa, kleiner dan een continent, geheel omsloten door water.']"
jewel,bn:00037606n,"['edelsteen', 'ruwe (half)edelsteen', 'steen']","['Edelstenen zijn zeldzame gesteenten, die meestal worden bewerkt en verwerkt in sieraden en sierobjecten.', 'Een bijzonder organisch gesteente']"
kettle,bn:00011829n,"['theeketel', 'ketel', 'fluitketel', 'soepkip', 'waterketel']","['Een fluitketel is een metalen vat met een stoomfluit en een vast hengsel om water in te koken.', 'Metalen vat om theewater te koken.']"
key,bn:00048985n,"['sleutel', 'toets']","['Een sleutel is een hulpmiddel waarmee men een slot kan openen en sluiten.', 'Een handgereedschap om een slot te openen', 'werktuig om een slot te sluiten of te openen', 'Een voorwerp dat is ontworpen om een slot te kunnen openen (en meestal ook weer te kunnen sluiten).']"
knee,bn:00006140n,"['knie', 'knietje']","['De knie of articulus genus is een gewricht in de vorm van een scharnierverbinding in het menselijk been, dat het scheenbeen verbindt met het dijbeen.', 'Bij mensen, het gewricht dat het bovenbeen en onderbeen verbindt.']"
knife,bn:00049322n,['mes'],"['Een mes is een scherp stuk gereedschap om mee te snijden.', 'Voorwerp om mee te snijden', 'Een werktuig dat uit een gescherpt stuk hard materiaal zoals staal of een ander metaal, keramiek, glas of steen bestaat, meestal bevestigd aan een heft, dat zo is gevormd dat het mogelijk is om zachte materialen te snijden, vooral vlees of ander voedsel.']"
knot,bn:00049367n,['knoop'],"['Een knoop in een lijn is de situatie waarbij die lijn om zichzelf of om een andere lijn of touw is gedraaid.', 'Een verbinding tussen twee stukken touw', 'Gelust koord of elk ander lang buigzaam materiaal dat niet los gemaakt kan worden zonder aan een uiteinde van het koord door de lussen te trekken.']"
leaf,bn:00035596n,"['lover', 'gebladerte', 'blad', 'Laphi', 'blaadje']","['Een blad is een dun, bovengronds orgaan dat gewoonlijk aan de stengels of takken van zaadplanten en varens groeit.', 'Een van de drie hoofdorganen van een plant', 'Deel van plant', 'auteur uit Brazilië', 'auteur uit Brazilië', 'Het belangrijkste orgaan voor fotosynthese en ademhaling in hogere planten, meestal bestaande uit een plat, groen vlak, direct met de stam of staak verbonden of via een steel.']"
leg,bn:00050541n,"['benen', 'poot', 'stelt', 'been', 'menselijke been', 'onderdanen', 'onderdaan']",['Het ledemaat van een dier (inclusief de mens) dat uitsteekt vanuit de lies tot aan de enkel.']
line,bn:00076373n,"['video', 'televisie', 'videotechniek', 'kijkbuis', 'beeldomroep']","['Televisie of tv is een telecommunicatiesysteem voor het verzenden en ontvangen van bewegende beelden en geluid.', 'Video is een techniek om bewegende beelden als een elektronisch signaal te registreren en weer te geven.', 'techniek om bewegende beelden als een elektronisch signaal weer te geven', 'Telecommunicatiesysteem voor ontvangen van beeld en geluid']"
lip,bn:00051440n,"['lip', 'lippen', 'grote bek', 'grote mond', 'tegenspraak']","['De lippen zijn de gevoelige en vlezige buitenste delen van de mond of bek.', 'Een deel van de mond of bek', 'Elk van beide vlezige uitstekels van de mondopening.']"
lock,bn:00024493n,"['pijpenkrul', 'krul', 'Pijpenkrul', 'lok', 'haarlok', 'rotatie', 'tres']",['Een pijpenkrul is een lange spiraalvormige haarkrul.']
map,bn:00036821n,"['functie', 'afbeelding', 'wiskundige functie', 'enkelwaardige functie']","['In de wiskunde is het begrip afbeelding de verzamelingtheoretische interpretatie van het begrip functie.', 'In de wiskunde drukt een functie een afhankelijkheid uit van één element van een ander.', 'Een regel die ten hoogste één uitvoer toekent aan elke invoer', 'Wiskundige relatie waarbij een element afhankelijk is van een of meer andere elementen', 'Wiskunde', '(wiskunde) Een relatie die ieder element van het domein koppelt aan precies één element van het bereik.']"
match,bn:00036522n,"['zwavelstokje', 'lucifer']","['Een lucifer is een klein houtje met een ontvlambare kop, waarmee vuur gemaakt kan worden.', 'Een houtje met zwavel om vuur te maken', 'Houten staafje met een zwavelkopje dat bij wrijving gemakkelijk ontvlamt.']"
monkey,bn:00055685n,"['aap', 'apen']","['De apen zijn een infraorde uit de orde der primaten.', 'Infraorde van primaten', 'Dier behorende tot de apen', 'Een primaat uit de groep ""Apen van de Nieuwe Wereld"" of ""Apen van de Oude Wereld"" (Simiiformes, exclusief de superfamilie Hominoidea of mensapen) dat hoofdzakelijk in regenwouden leeft en van een mensapen te onderscheiden is door zijn geringere grootte en zijn staart.']"
moon,bn:00055813n,"['maan', 'manen', 'wachter', 'natuurlijke maan', 'maand']","['Een natuurlijke maan of natuurlijke satelliet is een hemellichaam dat rond een planeet, dwergplaneet of planetoïde, of eventueel een andere maan draait.', 'Een hemellichaam', 'Natuurlijke satelliet van een planeet.']"
mouth,bn:00056136n,"['mond', 'reukorgaan', 'snufferd', 'snotkoker', 'muil', 'neus']",['Opening in de onderste helft van een menslijk gelaat die gebruikt wordt voor voedselopname en spraak.']
muscle,bn:00056377n,['spier'],"['Een spier is een weefselstructuur van cellen die de eigenschap hebben te kunnen samentrekken waardoor spiercontractie mogelijk is.', 'Een weefselstructuur waarmee mens en dier kunnen bewegen', 'Een weefselstructuur van cellen die de eigenschap hebben te kunnen samentrekken (contraheren) waardoor beweging mogelijk is']"
nail,bn:00056727n,"['vingernagel', 'nagel']","['Een nagel is de harde bescherming die de mens of dier heeft op de bovenzijde van een vingertop, teen, nagels van een klauw of de buitenkant van de hoef.', 'Die mensen en dieren hebben op een vingertop, teen, nagels van een klauw of de buitenkant van een hoef', 'De harde, platte, doorzichtige laag nabij het uiteinde van een menselijke vinger, nuttig voor krabben en fijne motoriek.']"
neck,bn:00017395n,"['hals', 'nek', 'flessenhals']","['De nek is het dorsale gedeelte van de hals.', 'Lichaamsdeel', 'Anatomie', 'Het deel van het lichaam (in een aantal dieren, waaronder mensen) dat het hoofd en de romp verbindt.']"
needle,bn:00057168n,"['naald', 'injectienaald']","['Een hol, dun, meestal scherp instrument voor het injecteren of ergens uithalen van vloeistoffen.']"
nerve,bn:00057322n,['zenuw'],"['Een zenuw is een onderdeel van het perifere zenuwstelsel en bestaat uit gebundelde uitlopers van zenuwcellen.', 'Een onderdeel van het zenuwstelsel', 'Een bundel zenuwen met hun weefselverbindingen, bloedvaten en lymfekanalen.']"
net,bn:00024712n,"['netwerk', 'computernetwerk', 'Internet', 'cyberspace', 'internet']","['Hoewel er bij de term cyberspace niet echt te spreken is over een objectieve definitie, wordt het vaak gebruikt om een elektronisch medium van computernetwerken aan te geven waarin communicatie plaatsvindt.', 'Het internet is een wereldwijd openbaar netwerk van computernetwerken, waarvan de afspraken worden beschreven in de Request for Comments die worden beheerd door de Internet Engineering Task Force.', 'De virtuele wereld van computers', 'Een hoeveelheid met elkaar verbonden computers vanaf een klein huis tuin en keuken LAN (Local Area Network) tot aan het wereldwijde Internet.']"
nose,bn:00058117n,"['neus', 'snufferd', 'snotkoker', 'reukorgaan']","['De neus is een orgaan van gewervelde dieren dat primair dient voor de ademhaling en de reukzin.', 'Orgaan voor ademhaling en reukzin', 'Het orgaan van het gezicht om dingen te ruiken.']"
nut,bn:00058343n,"['moer', 'Moer', 'teelbal', 'zot', 'zottin', 'kop', 'gekkin', 'gek', 'bal']","['Een moer is een metalen, houten of kunststoffen ring, met meestal een zeshoekige of vierkante omtrek; en een holte die van schroefdraad voorzien is.', 'Metalen, houten of kunststoffen ring om twee of meer voorwerpen met elkaar te verbinden', 'Verbinding', 'Deel dat men om een bout kan draaien.']"
office,bn:00001961n,"['kantoor', 'autoriteit', 'bureau', 'bureel', 'expert', 'agentschap', 'overheidsagentschap', 'dienst', 'overheidsinstelling']","['Een agentschap is een zelfstandig onderdeel van een ministerie dat een eigen beheer voert.', 'Iemand, die als betrouwbare bron voor informatie over een onderwerp aanvaard wordt.', 'Elke kamer, groep van kamers of gebouw gebruikt voor de administratie van overheidsdiensten, handelstransacties of ander werk gerelateerde activiteiten.']"
orange,bn:00059250n,['oranje'],"['Oranje is een kleur die zich in het spectrum tussen rood en geel bevindt, bij golflengtes tussen 620 en 585 nanometer.', 'Een kleur vernoemd naar de sinaasappel']"
oven,bn:00059829n,"['bakoven', 'oven']","['Een oven is een apparaat waarmee voedsel of stoffen tot een hoge temperatuur kunnen worden verhit, met als doel een chemisch proces op gang te brengen.', 'Een apparaat om stoffen te verhitten', 'Een gesloten verwarmd compartiment gewoonlijk van een hittebestendig materiaal in gebruik voor het drogen van substanties, aardewerk te verbranden, hittebehandeling enz.']"
pen,bn:00061314n,['pen'],"['Een pen is een schrijfinstrument waarmee men inkt op een oppervlak aanbrengt.', 'Voorwerp om mee te schrijven', 'Gebruiksvoorwerp, normaliter buisvormig met inkt in gebruik om te schrijven of tekens aan te brengen.']"
pencil,bn:00061334n,"['crayon', 'potlood', 'kwastje', 'penseel']","['Een potlood is een soort schrijf- en tekengerei.', 'Om mee te schrijven', 'Een algemeen schrijfwerktuig (gemaakt van een grafieten schacht die omgeven wordt door hout) dat met grafiet (meestal lood genoemd) markeringen aan kan brengen op papier.']"
picture,bn:00034471n,"['film', 'rolprent']","['Een film, rolprent of video is een serie opeenvolgend getoonde, stilstaande beelden.', 'Een verhaal dat wordt uitgebeeld door bewegende beelden, of de filmkunst op zich. Vanouds werd daarvoor een celluloidstrook gebruikt.', 'Audiovisueel werk', 'Bewegende beelden.']"
pig,bn:00042006n,"['varken', 'zwijn', 'echte zwijnen', 'krulstaart']","['Het varken is een zoogdier uit de familie der varkens.', 'De echte zwijnen zijn een geslacht van varkens die onder andere het wild zwijn en de wrattenzwijnen omvat.', 'Geslacht uit het familie varkens', 'Een algemeen, vierpotig dier (Sus scrofa) met gespleten hoeven, haren en een aangepaste neus om mee te graven dat door mensen wordt gefokt voor zijn vlees.']"
pipe,bn:00062568n,"['pijp', 'waterleiding', 'leiding', 'buis', 'leidingwerk']","['Een buis of pijp is een hol, cilindrisch voorwerp, bestemd als constructie-element of om er vloeistoffen of gassen door te leiden.', 'Een hol, cilindrisch voorwerp, bestemd om er vloeistoffen of gassen door te leiden.', 'Voorwerp, voor constructie of voor transport van bv gassen of vloeistoffen', 'Een stijve buis die water, stoom of andere vloeistof vervoert, zoals gebruikt in de leidingen en tal van andere toepassingen.']"
plane,bn:00001697n,"['vliegtuig', 'toestel', 'vliegmachine', 'kist']","['Een vliegtuig is een luchtvaartuig dat een hogere dichtheid heeft dan lucht en in staat is een gecontroleerde vlucht te maken.', 'Gebezigde term in de luchtvaart', 'Constructie, machine of voertuig, ontworpen om gedragen te worden door lucht, door de dynamische actie van lucht op de oppervlaktes van de constructie of object of door zijn drijfvermogen', 'Aangedreven vliegmachine die zwaarder is dan lucht met vaste vleugels,omhooggestuwd wordt door het Bernoulli-effect en in gebruik voor transport.']"
plate,bn:00050990n,"['kentekenplaat', 'nummerbord', 'nummerplaat']","['Een kentekenplaat, nummerplaat of nummerbord is een onderdeel van het kenteken van een voertuig.', 'Ook nummerbord']"
plough,bn:00063057n,['ploeg'],"['De ploeg is een landbouwwerktuig dat in de akkerbouw wordt gebruikt om de grond, waarin het gewas wordt gezaaid of geplant, te keren, te verkruimelen en proper te maken.', 'Een werktuig voor landbewerking of het werken daarmee', 'Werktuig', 'Een toestel dat door de grond getrokken wordt om deze in voren open te breken voor beplanting.']"
pocket,bn:00063155n,"['zak', 'broekzak']","['Een zak is een onderdeel van een kledingstuk dat bedoeld is om kleine voorwerpen in te bewaren.', 'Een deel van een kledingstuk', 'Een onderdeel van een kledingstuk dat bedoeld is om kleine voorwerpen in te bewaren', 'Een zak in een lange of korte broek.', 'Een soort stoffen opbergvak dat door een opening in een kledingstuk toegankelijk is en dient om dingen in op te bergen; meestal groot genoeg om tenminste een hand in onder te brengen.']"
pot,bn:00015106n,"['toilet', 'wc', 'pispot', 'po', 'nachtspiegel', 'pot', 'piespot']","['Een toilet of wc is een onderdeel van het sanitair dat is bedoeld voor het opvangen en wegspoelen van urine en ontlasting.', 'Onderdeel van sanitair', 'Onderdeel van het sanitair dat is bedoeld voor het opvangen en wegspoelen van urine en ontlasting', 'Een apparaat van aardewerk of porselein bedoeld voor de afvoer van menselijke afvalstoffen door waterspoeling.']"
potato,bn:00047481n,"['patat', 'aardappel', 'pieper', 'knol']","['De aardappel is een cultuurgewas, dat behoort tot de nachtschadefamilie, net als de tomaat, paprika en de tabaksplant.', 'Voedzame knol uit de nachtschadefamilie', 'Een knolgewas, Solanum tuberosum, die vaak als zetmeelrijke groente wordt gegeten, in het bijzonder in Amerika en Europa.']"
prison,bn:00064468n,"['nor', 'bajes', 'bak', 'cachot', 'lik', 'gevangenis', 'gevang', 'strafinrichting', 'kerker', 'penitentiaire inrichting', 'huis van bewaring']","['Een gevangenis (of, afhankelijk van de context, penitentiaire inrichting, vroeger ook: tuchthuis of cachot) is een gebouw of gebouwencomplex om gedetineerden een gevangenisstraf uit te laten zitten.', 'plaats, waarin mensen legaal fysiek opgesloten zijn en normaliter enkele persoonlijke vrijheden ontnomen zijn', 'Een plaats waar individuele personen in hun persoonlijke vrijheid beperkt worden.']"
rail,bn:00077838n,"['rail', 'spoor', 'spoorweg', 'spoorlijn', 'spoorwegconstructie']","['Een spoorweg, spoorbaan of spoorlijn is een weg voor verkeer over spoorstaven of rails.', 'Constructie', 'Een paar evenwijdige rails vormen een weg voor wielen.']"
rat,bn:00056119n,"['muizen en ratten van de Oude Wereld', 'Muis', 'muis', 'Mus', 'muisje']","['Mus is een geslacht van knaagdieren uit de familie muizen en ratten van de Oude Wereld.', 'Het zoogdiergeslacht der muizen', 'Algemeen verbreid klein knaagdier', 'Geslacht uit het familie Muridae']"
receipt,bn:00000746n,"['factuur', 'rekening', 'beer', 'telling', 'nota', 'verslag', 'berekening']","['Een factuur is een document dat een betalingsverplichting van een klant aan een leverancier weergeeft.', 'Document welk het verbruik aangeeft van elektriciteit, gas, telefoon, enz. alsook het overeenkomstig bedrag dat betaald moet worden.']"
rod,bn:00022813n,['lijfstraf'],"['Een lijfstraf is een vorm van doelbewuste leedtoediening waarbij een persoon, al dan niet in het openbaar, lichamelijk gepijnigd wordt, met het doel hem te bestraffen en/of zijn gedrag te veranderen.', 'Een vorm van bestraffing die bereikt wordt door het aanbrengen van lichamelijk letsel op het lichaam van het slachtoffer.']"
roof,bn:00068220n,['dak'],"['Een dak is in de regel een overdekking van een gebouw of een onderdeel daarvan.', 'Constructie die een gebouw bedekt.']"
sail,bn:00068849n,['zeilschip'],"['Een zeilschip of zeilboot is een schip dat met behulp van zeilen wordt voortbewogen door windkracht.', 'Een schip dat wordt voortbewogen door windkracht.']"
school,bn:00069619n,"['universiteit', 'academie', 'school']","['Een school is een instelling waarin onderwijs op een bepaald niveau gegeven wordt.', 'Een instelling die onderwijs verzorgt.', ""Een instituut van hoger onderwijs en onderzoek, dat academische diploma's verleent.""]"
scissors,bn:00060209n,['schaar'],"['Een schaar is een stuk gereedschap dat kan worden gebruikt om allerlei zaken door te knippen of af te knippen.', 'Een type gereedschap dat wordt gebruikt om allerlei materialen door te knippen of af te knippen', 'Een instrument gebruikt om een \u200b\u200bdun materiaal gesneden, bestaande uit twee messen komen, verbonden door een scharnier zodat de messen dia op elkaar als de handgrepen gesloten.']"
seed,bn:00070253n,['zaad'],"['Een zaad is het belangrijkste overlevingsorgaan bij zaadplanten.', 'Zaad van een plant']"
sheep,bn:00070967n,"['schaap', 'schaapachtigen', 'Ovis orientalis aries', 'Ovis aries']","['Het schaap is een evenhoevig zoogdier, dat door de mens is gedomesticeerd uit de moeflon om onder andere wol te leveren.', 'Herkauwend, gedomesticeerd dier, Ovis aries', 'Een soort in dit geslacht', 'Dier', 'taxon', 'Een algemeen, vierpotig dier (Ovis) dat meestal door mensen wordt gehouden om de wol.']"
shelf,bn:00070999n,"['plank', 'schap', 'legplank', 'rek met planken', 'rek', 'opslagplank', 'hoedeplank', 'hoedenplank']","['Een plat, stevig, rechthoekig bouwsel, rechthoekig tegen een muur bevestigd in gebruik voor het ondersteunen, opslaan of uitstallen van voorwerpen.']"
ship,bn:00071103n,"['schip', 'kiel']","['Een schip is een vervoermiddel voor transport over wateroppervlakken.', 'Een vervoermiddel voor transport over water', 'De Nederlandse vertaling van het Engelse woord ship', 'Transportmiddel']"
shirt,bn:00071142n,"['hemd', 'shirt', 'overhemd']","['Een overhemd is een type hemd, een kledingstuk voor het bovenlichaam dat initieel gedragen werd door mannen.', 'Een kledingstuk voor het bovenlichaam dat over iets anders gedragen wordt', 'Een kledingstuk dat wordt gedragen om het bevenste deel van het lichaam en dat vaak mouwen heeft, kort of lang, die de armen bedekken.']"
shoe,bn:00071172n,"['schoen', 'aansteker']","['Een schoen is de meest gebruikelijke vorm van schoeisel.', 'Een beschermend omhulsel voor de voet, waarvan het onderste deel bestaat uit een dik leren of plastic zool en vaak een dikkere hiel, en een zachter hoger deel dat van leer of synthetisch materiaal wordt gemaakt. Schoenen komen in het algemeen niet boven de enkel uit, in tegenstelling tot laarzen, die dat wel doen.']"
skin,bn:00024643n,"['vel', 'huid', 'skinhead', 'onderhuid']","['De huid, Latijn: cutis, of het vel vormt de buitenste bekleding van het lichaam van mensen en andere dieren.', 'Stof die de buitenkant van een gewerveld lichaam vormt bestaande uit twee lagen waarvan de buitenste bedekt kan zijn met haar, schubben, veren enz. Voornamelijk dient het voor bescherming en gevoel.']"
skirt,bn:00072004n,['rok'],"['Een rok is doorgaans een op zichzelf staand kledingstuk dat gecombineerd kan worden met andere kleding zoals een blouse of T-shirt.', 'Kledingstuk voor het onderlichaam, voornamelijk voor vrouwen', 'Kleding', 'Kledingstuk normaalgesproken gedragen door meisjes en vrouwen en dat een deel van het lichaam van de taille naar beneden bedekt.']"
snake,bn:00059150n,"['slang', 'serpent', 'slangen']","['Slangen zijn een groep van aan hagedissen verwante reptielen die behoren tot de orde schubreptielen.', 'Een groep reptielen', 'Kruipend, langgerekt reptiel zonder ledematen', 'Reptiel van de onderklasse Serpentes met als kenmerken een cylindervormig lijf zonder ledematen en een voor het inslikken van grote prooien aangepaste kaak.']"
sock,bn:00072576n,['sok'],"['Een sok is een kledingstuk dat aan de voet gedragen wordt.', 'Kledingstuk dat men aan de voet draagt.', 'Een gebreide of geweven bedekking voor de voet, niet hoger reikend dan juist boven de enkel.']"
sponge,bn:00060631n,"['spons', 'sponzen', 'sponsdieren']","['Sponzen zijn een stam van meercellige dieren die in het water leven en, na hun eencellige, juveniele levensfase zich vastzetten op de bodem.', 'Een stam van dieren', 'Lid van een soort behorend tot de Phylum Porifera poreuze zeedieren.']"
spoon,bn:00073547n,['lepel'],"['Een lepel is een gebruiksvoorwerp waarmee voedsel in vaste of vloeibare vorm kan worden opgeschept, het is onderdeel van een bestek.', 'Een gebruiksvoorwerp om voedsel in vaste of vloeibare vorm mee te eten, om mee te roeren of op te scheppen', 'Bestek', 'Een instrument om mee te het eten of eten op te dienen, een kleine kom met een lang recht handvat.']"
spring,bn:00036077n,"['bron', 'wel', 'fontein']","['Een bron of wel is een plaats waar water uit de grond komt.', 'Een plaats waar water uit de grond komt', 'Water', 'Plaats waar grondwater van nature uit een rots of de aarde naar de oppervlakte of  een waterpartij stroomt.']"
square,bn:00036107n,"['vierkant', 'carré']","['In de meetkunde is een vierkant een regelmatige veelhoek met vier gelijke zijden en vier rechte hoeken tussen die zijden.', 'Een geometrische vorm', 'Meetkunde', 'Een tweedimensionale figuur met vier gelijke zijden en vier rechte hoeken tussen die zijden.']"
stamp,bn:00063768n,"['postzegel', 'zegel', 'herenakkoord']","['Een postzegel is een klein stukje bedrukt papier, met een bepaalde waarde.', 'Als betalingsbewijs', 'Waardepapier voor postverzending', 'Een stukje papier dat op brieven of pakketten wordt geplakt om hun bezorging te betalen.']"
star,bn:00073964n,"['zon', 'ster', 'sterretje']","['Een ster is een bolvormig hemellichaam bestaande uit lichtgevend plasma met daarin voornamelijk waterstof en daarnaast ongeveer 26% helium.', 'Hemellichaam', 'Een lichtgevend hemellichaam, bestaande uit gassen (in het bijzonder waterstof en helium), in de vorm van een bol.']"
stem,bn:00073868n,"['stengel', 'halm', 'steel', 'stok', 'stam', 'grondwoord', 'voorsteven']","['De stengel geeft aan de plant stevigheid en zorgt voor transport van water, mineralen en assimilaten.']"
stick,bn:00019079n,['sigaar'],"['Een sigaar is een genotmiddel voor rokers, meestal vervaardigd uit een mengsel van tabakssoorten die afkomstig zijn uit landen of gebieden zoals Brazilië, Cuba, Dominicaanse Republiek, Honduras, Nicaragua, Java, Mexico en Sumatra.', 'een bundel van gedroogde en gefermenteerde tabaksbladeren, om te roken']"
stocking,bn:00074376n,"['kous', 'kousje']","['Een kous is een kledingstuk dat men aan de voet of het been draagt.', 'Kledingstuk dat men aan de voet of het been draagt', 'Kledingstuk']"
stomach,bn:00012886n,"['maag', 'buik']","['De maag is een orgaan in het lichaam van mensen en veel dieren dat dient om voedsel te verteren.', 'Een orgaan in het lichaam, waarin het eten wordt verteerd.']"
store,bn:00021483n,"['opslagmedium', 'geheugen', 'computergeheugen', 'intern geheugen', 'geheugeneenheid']","['Met computergeheugen worden onderdelen van een computer aangeduid waarin informatie opgeslagen kan worden voor later gebruik.', 'Het interne geheugen is een aanduiding voor computergeheugen dat zich op het moederbord bevindt.', 'Onderdeel van een computer waarin informatie opgeslagen kan worden voor later gebruik', 'Computeronderdelen, -apparaten en beschrijfbare media die gegevens gedurende een zeker tijdsbestek bewaren.']"
street,bn:00074595n,['straat'],"['Een geplaveid deel van een weg, meestal in een dorp of stad.']"
sun,bn:00028190n,['zondag'],"['Zondag is een van de zeven dagen van de week.', 'Een van de zeven dagen van de week volgens de gregoriaanse kalender', 'Dag van de week', 'Zevende dag van de week in Europa en in contreien waar ISO 8601 geldt; eerste dag in de Verenigde Staten van Amerika, sabbat voor de meeste Christenen.']"
table,bn:00075813n,['tafel'],"['Een tafel is een verhoogd plat vlak waaraan bijvoorbeeld wordt gegeten, gewerkt, of gespeeld.', 'Een stuk meubilair', 'Meubilair', 'Een meubelstuk dat over het algemeen bestaat uit een hard, vlak, horizontaal oppervlak, dat wordt opgehoogd en gestabiliseerd door 3 of meer poten (gewoonlijk 4).']"
tail,bn:00075904n,['staart'],"['Een staart is een extremiteit vlak boven de anus van diverse dieren.', 'Aanhangsel bij veel dieren aan het einde van de rug in de buurt van de anus.']"
thread,bn:00077028n,"['garen', 'draad']","['Garen is een draad die wordt gemaakt door vezels te spinnen of met een spinproces voor filamentgaren.', 'Een draad die wordt gemaakt door vezels te spinnen', 'Draad', 'Een lange, dunne en flexibele vorm van materiaal, meestal met een ronde doorsnede, gebruikt bij het naaien, weven of in de vervaardiging van lint.']"
throat,bn:00061897n,"['hals', 'keel', 'gorgel', 'farynx', 'strot']","['De keel is een lichaamsholte in het onderste gedeelte van het hoofd of de kop en boven in de hals van mensen en veel dieren.', 'Een holte in het hoofd/de kop van mensen/dieren', 'Anatomie', 'Het voorste gedeelte van de hals.']"
thumb,bn:00063376n,['duim'],"['De duim is de dikste en de kortste vinger van de hand.', 'Een lichaamsdeel', 'Een kleine versie van dit deel van de hand', 'Vinger']"
ticket,bn:00033665n,"['veergeld', 'vervoersprijs', 'veerloon', 'tarief']",['Vergoeding voor het gebruik van het openbaar vervoer']
toe,bn:00077465n,"['kleine teen', 'tenen', 'teen', 'kom nou']","['In de anatomie van gewervelden is de teen een uitstekend en onafhankelijk beweegbaar onderdeel van de voet of poot.', 'Een onderdeel van de voet', 'Een van de extremiteiten van de voet.']"
tooth,bn:00077593n,"['gebitselement', 'tand', 'tanden', 'menselijke tand']","['Een tand is een harde, van zichzelf min of meer witte en gecalcificeerde structuur in de mond van veel dieren.', 'Mensentanden zijn geschikt voor het eten van zowel vlees als plantaardig materiaal, doordat de mens een typische alleseter is.', 'Verzameling harde, in de mond staande kalkachtige structuren bij vele gewervelde dieren, normaliter gebruikt om te eten', 'Verzameling harde, in de mond staande kalkachtige structuren bij vele gewervelde dieren, normaliter gebruikt om te eten.', 'Een harde, kalkachtige structuur in de mond van vele gewervelde dieren, die over het algemeen voor het eten wordt gebruikt.']"
town,bn:00077773n,"['town', 'middelgrote plaats of stadje', 'plaats', 'gemeente']","['Een town is een woord, dat in de Verenigde Staten, het Verenigd Koninkrijk en andere Engelstalige landen wordt gebruikt als aanduiding voor een woonplaats, die kleiner is dan een city, maar groter dan een village of dorp.', 'Een stadje, kleiner dan een stad, maar groter dan een dorp']"
train,bn:00066028n,"['trein', 'konvooi', 'karavaan']","['Een trein is een aantal bij elkaar behorende voertuigen achter elkaar.', 'Een reeks aan elkaar verbonden railvoertuigen die volgens een bepaalde dienstregeling van zijn beginpunt naar zijn eindpunt rijdt', 'Vorm van spoorvervoer bestaande uit een reeks aan elkaar gekoppelde voertuigen', 'Een gekoppelde groep van treinstellen, meestal voortgeduwd of getrokken door een locomotief.']"
tray,bn:00078102n,"['plateau', 'dienblad', 'serveerblad', 'blad', 'theeblad', 'schenkblad', 'presenteerblad']","['Een dienblad is een hulpmiddel waarop eet- en drinkgerei kan worden geplaatst, zodat de gastvrouw, gastheer of ober deze over een korte afstand kan verplaatsen, zoals van de keuken naar de eet- of koffietafel en weer terug.', 'Een ondiepe schaal om dingen te dragen.']"
