word_original,synset,senses,original_definitions,clozes,clozes_with_start_of_word,definitions_wo_ref
bulb,bn:00013745n,"['hehkulamppu', 'lamppu', 'sähkövalo', 'Sähkövalo', 'sähkölamppu']","['Sähkövalo perustuu sähköenergian muuttamiseen eri tavoin valoksi.', 'Hehkulamppu on sähkölaite, joka tuottaa valoa sähkövirrasta hehkulangan avulla.', 'Valoa tuottava sähkölaite', 'sähköenergian muuttaminen valoksi']","[('___ on sähkölaite, joka tuottaa valoa sähkövirrasta hehkulangan avulla.', ('hehkulamppu', 'sähkölamppu', 'sähkövalo', 'Sähkövalo', 'lamppu')), ('___ perustuu sähköenergian muuttamiseen eri tavoin valoksi.', ('sähkövalo', 'hehkulamppu', 'sähkölamppu', 'lamppu')), ('___ perustuu sähköenergian muuttamiseen eri tavoin valoksi.', ('Sähkövalo', 'hehkulamppu', 'sähkölamppu', 'lamppu'))]","[('___ on sähkölaite, joka tuottaa valoa sähkövirrasta hehkulangan avulla.', ('hehkulamppu', 'sähkölamppu', 'sähkövalo', 'Sähkövalo', 'lamppu')), ('___ perustuu sähköenergian muuttamiseen eri tavoin valoksi.', ('sähkövalo', 'hehkulamppu', 'sähkölamppu', 'lamppu')), ('___ perustuu sähköenergian muuttamiseen eri tavoin valoksi.', ('Sähkövalo', 'hehkulamppu', 'sähkölamppu', 'lamppu'))]","['sähköenergian muuttaminen valoksi', 'Valoa tuottava sähkölaite']"
button,bn:00014305n,['nappi'],"['Nappi on tavallisesti pyöreä ja litteä esine, jota käytetään vaatteissa tai muissa tekstiilituotteissa kiinnittimenä tai koristeena.']","[('___ on tavallisesti pyöreä ja litteä esine, jota käytetään vaatteissa tai muissa tekstiilituotteissa kiinnittimenä tai koristeena.', ('nappi',))]","[('___ on tavallisesti pyöreä ja litteä esine, jota käytetään vaatteissa tai muissa tekstiilituotteissa kiinnittimenä tai koristeena.', ('nappi',))]",[]
cake,bn:00014609n,['kakku'],"['Kakku on paloina syötävä kookas, tavallisesti makea leivonnainen.']","[('___ on paloina syötävä kookas, tavallisesti makea leivonnainen.', ('kakku',))]","[('___ on paloina syötävä kookas, tavallisesti makea leivonnainen.', ('kakku',))]",[]
camera,bn:00015008n,"['kamera', 'valokuvakamera']","['Kamera on kuvien tallentamiseen käytettävä laite.', 'optinen laite kuvien tallentamiseen']","[('___ on kuvien tallentamiseen käytettävä laite.', ('kamera', 'valokuvakamera'))]","[('___ on kuvien tallentamiseen käytettävä laite.', ('kamera', 'valokuvakamera'))]",['optinen laite kuvien tallentamiseen']
carriage,bn:00016241n,"['rautatieajoneuvo', 'ekipaasi', 'Valjakkovaunu', 'kärryt', 'valjakkovaunu', 'vaunut', 'rattaat']","['Valjakkovaunu eli hevosvaunu on hevosten tai ponien muodostaman valjakon vetämä kaksi- tai nelipyöräinen kuljetusväline, jossa kuljetaan ensisijaisesti ihmisiä.']","[('___ eli hevosvaunu on hevosten tai ponien muodostaman valjakon vetämä kaksi- tai nelipyöräinen kuljetusväline, jossa kuljetaan ensisijaisesti ihmisiä.', ('Valjakkovaunu', 'rautatieajoneuvo', 'ekipaasi', 'rattaat', 'kärryt', 'vaunut')), ('___ eli hevosvaunu on hevosten tai ponien muodostaman valjakon vetämä kaksi- tai nelipyöräinen kuljetusväline, jossa kuljetaan ensisijaisesti ihmisiä.', ('valjakkovaunu', 'rautatieajoneuvo', 'ekipaasi', 'rattaat', 'kärryt', 'vaunut'))]","[('___ eli hevosvaunu on hevosten tai ponien muodostaman valjakon vetämä kaksi- tai nelipyöräinen kuljetusväline, jossa kuljetaan ensisijaisesti ihmisiä.', ('Valjakkovaunu', 'rautatieajoneuvo', 'ekipaasi', 'rattaat', 'kärryt', 'vaunut')), ('___ eli hevosvaunu on hevosten tai ponien muodostaman valjakon vetämä kaksi- tai nelipyöräinen kuljetusväline, jossa kuljetaan ensisijaisesti ihmisiä.', ('valjakkovaunu', 'rautatieajoneuvo', 'ekipaasi', 'rattaat', 'kärryt', 'vaunut'))]",[]
cat,bn:00016606n,"['mirri', 'kissa', 'kesykissa', 'kisu', 'katti', 'kissaeläin']","['Kissa eli kesykissa tai kotikissa on afrikanvillikissasta polveutuva ja petoeläinten lahkon kissaeläinten heimoon kuuluva kesy nisäkäslaji.', 'Lemmikkieläin', 'Yleinen nelijalkainen eläin (Felis silvestris catus), jota pidetään usein sisälemmikkinä.']","[('Kissa eli ___ tai kotikissa on afrikanvillikissasta polveutuva ja petoeläinten lahkon kissaeläinten heimoon kuuluva kesy nisäkäslaji.', ('kesykissa', 'kissaeläin', 'mirri', 'katti', 'kisu')), ('___ eli kesykissa tai kotikissa on afrikanvillikissasta polveutuva ja petoeläinten lahkon kissaeläinten heimoon kuuluva kesy nisäkäslaji.', ('kissa', 'kissaeläin', 'mirri', 'katti', 'kisu'))]","[('Kissa eli kesykissa tai kotikissa on afrikanvillikissasta polveutuva ja petoeläinten lahkon ___ten heimoon kuuluva kesy nisäkäslaji.', ('kissaeläin', 'mirri', 'katti', 'kisu')), ('Kissa eli ___ tai kotikissa on afrikanvillikissasta polveutuva ja petoeläinten lahkon kissaeläinten heimoon kuuluva kesy nisäkäslaji.', ('kesykissa', 'mirri', 'katti', 'kisu')), ('___ eli kesykissa tai kotikissa on afrikanvillikissasta polveutuva ja petoeläinten lahkon ___eläinten heimoon kuuluva kesy nisäkäslaji.', ('kissa', 'mirri', 'katti', 'kisu'))]","['Yleinen nelijalkainen eläin (Felis silvestris catus), jota pidetään usein sisälemmikkinä.', 'Lemmikkieläin']"
cheese,bn:00018038n,['juusto'],"['Juusto on maidosta juoksettamisen ja maitohappokäymisen avulla valmistettu elintarvike.', 'Maitotuote', 'Juoksetettu tai maitohapoilla käytetty maitotuote.']","[('___ on maidosta juoksettamisen ja maitohappokäymisen avulla valmistettu elintarvike.', ('juusto',))]","[('___ on maidosta juoksettamisen ja maitohappokäymisen avulla valmistettu elintarvike.', ('juusto',))]","['Juoksetettu tai maitohapoilla käytetty maitotuote.', 'Maitotuote']"
chest,bn:00018208n,"['Arkku', 'arkku', 'kirstu']","['Arkku eli kirstu on suurehko säilytyslaatikko, jonka yläpintana on saranoitu, yleensä lukittava kansi, ja joka on yleensä leveämpi kuin neliö.', 'kannellinen laatikko', 'Wikimedia-luetteloartikkeli']","[('Arkku eli ___ on suurehko säilytyslaatikko, jonka yläpintana on saranoitu, yleensä lukittava kansi, ja joka on yleensä leveämpi kuin neliö.', ('kirstu',)), ('___ eli kirstu on suurehko säilytyslaatikko, jonka yläpintana on saranoitu, yleensä lukittava kansi, ja joka on yleensä leveämpi kuin neliö.', ('Arkku',)), ('___ eli kirstu on suurehko säilytyslaatikko, jonka yläpintana on saranoitu, yleensä lukittava kansi, ja joka on yleensä leveämpi kuin neliö.', ('arkku',))]","[('Arkku eli ___ on suurehko säilytyslaatikko, jonka yläpintana on saranoitu, yleensä lukittava kansi, ja joka on yleensä leveämpi kuin neliö.', ('kirstu',)), ('___ eli kirstu on suurehko säilytyslaatikko, jonka yläpintana on saranoitu, yleensä lukittava kansi, ja joka on yleensä leveämpi kuin neliö.', ('Arkku',)), ('___ eli kirstu on suurehko säilytyslaatikko, jonka yläpintana on saranoitu, yleensä lukittava kansi, ja joka on yleensä leveämpi kuin neliö.', ('arkku',))]","['Wikimedia-luetteloartikkeli', 'kannellinen laatikko']"
chin,bn:00018426n,"['leuka', 'leukakyhmy', 'mentum']","['Leukakyhmy on ihmisen alaleuan kärjessä suun alapuolella sijaitseva, luusta muodostuva anatominen rakenne, joka ojentuu ulospäin.', 'Alaleuan kärki']","[('___ on ihmisen alaleuan kärjessä suun alapuolella sijaitseva, luusta muodostuva anatominen rakenne, joka ojentuu ulospäin.', ('leukakyhmy', 'mentum', 'leuka'))]","[('___ on ihmisen alaleuan kärjessä suun alapuolella sijaitseva, luusta muodostuva anatominen rakenne, joka ojentuu ulospäin.', ('leukakyhmy', 'mentum')), ('___kyhmy on ihmisen alaleuan kärjessä suun alapuolella sijaitseva, luusta muodostuva anatominen rakenne, joka ojentuu ulospäin.', ('leuka', 'mentum'))]",['Alaleuan kärki']
church,bn:00018995n,"['kirkko', 'kirkkorakennus']","['Kirkko on kristinuskon pyhäkkö eli pyhä rakennus.', 'Kristinuskon harjoittamiseen käytetty rakennus']","[('___ on kristinuskon pyhäkkö eli pyhä rakennus.', ('kirkko', 'kirkkorakennus'))]","[('___ on kristinuskon pyhäkkö eli pyhä rakennus.', ('kirkko', 'kirkkorakennus'))]",['Kristinuskon harjoittamiseen käytetty rakennus']
circle,bn:00019169n,['ympyrä'],"['Ympyrä on geometriassa kaikkien niiden tason pisteiden joukko, joiden etäisyys annetusta pisteestä on yhtä suuri kuin ympyrän säde r.']","[('___ on geometriassa kaikkien niiden tason pisteiden joukko, joiden etäisyys annetusta pisteestä on yhtä suuri kuin ympyrän säde r.', ('ympyrä',))]","[('___ on geometriassa kaikkien niiden tason pisteiden joukko, joiden etäisyys annetusta pisteestä on yhtä suuri kuin ___n säde r.', ('ympyrä',))]",[]
clock,bn:00019887n,['kello'],"['Kello on ajan mittaamiseen ja näyttämiseen tarkoitettu laite.', 'Ajan mittaukseen tarkoitettu laite', 'Ajan näyttävä laite']","[('___ on ajan mittaamiseen ja näyttämiseen tarkoitettu laite.', ('kello',))]","[('___ on ajan mittaamiseen ja näyttämiseen tarkoitettu laite.', ('kello',))]","['Ajan mittaukseen tarkoitettu laite', 'Ajan näyttävä laite']"
cloud,bn:00020002n,['pilvi'],"['Pilvi on ilmakehän alimmissa kerroksissa ilmavirtausten kannattamana leijuvaa aerosolia, joka koostuu jääkiteistä tai vesipisaroista.', 'Taivaalle muodostuva pienten vesipisaroiden tai jääkiteiden keräymä', 'ilmakehässä yhteen kasaantuneet jääkiteet ja vesipisarat']","[('___ on ilmakehän alimmissa kerroksissa ilmavirtausten kannattamana leijuvaa aerosolia, joka koostuu jääkiteistä tai vesipisaroista.', ('pilvi',))]","[('___ on ilmakehän alimmissa kerroksissa ilmavirtausten kannattamana leijuvaa aerosolia, joka koostuu jääkiteistä tai vesipisaroista.', ('pilvi',))]","['Taivaalle muodostuva pienten vesipisaroiden tai jääkiteiden keräymä', 'ilmakehässä yhteen kasaantuneet jääkiteet ja vesipisarat']"
collar,bn:00005136n,"['pidätys', 'pidättäminen', 'kiinniotto', 'vangitseminen', 'saada kiinni']","['Pidättäminen on Suomessa pakkokeino, jolla poliisi, virallinen syyttäjä tai tullihallituksen ja rajavartiolaitoksen virkamiehet voivat ottaa rikoksesta epäillyn henkilön säilöön lyhyeksi määräajaksi.']","[('___ on Suomessa pakkokeino, jolla poliisi, virallinen syyttäjä tai tullihallituksen ja rajavartiolaitoksen virkamiehet voivat ottaa rikoksesta epäillyn henkilön säilöön lyhyeksi määräajaksi.', ('pidättäminen', 'vangitseminen', 'saada kiinni', 'kiinniotto', 'pidätys'))]","[('___ on Suomessa pakkokeino, jolla poliisi, virallinen syyttäjä tai tullihallituksen ja rajavartiolaitoksen virkamiehet voivat ottaa rikoksesta epäillyn henkilön säilöön lyhyeksi määräajaksi.', ('pidättäminen', 'vangitseminen', 'saada kiinni', 'kiinniotto', 'pidätys'))]",[]
comb,bn:00020849n,['kampa'],"['Kampa on hiustenhoitoväline, jota käytetään hiusten suoristukseen ja puhdistukseen.']","[('___ on hiustenhoitoväline, jota käytetään hiusten suoristukseen ja puhdistukseen.', ('kampa',))]","[('___ on hiustenhoitoväline, jota käytetään hiusten suoristukseen ja puhdistukseen.', ('kampa',))]",[]
cord,bn:00022592n,['vakosametti'],['Vakosametti on sametti jonka nukkapinnassa on vakoja.'],"[('___ on sametti jonka nukkapinnassa on vakoja.', ('vakosametti',))]","[('___ on sametti jonka nukkapinnassa on vakoja.', ('vakosametti',))]",[]
cow,bn:00012273n,"['karja', 'Bos taurus', 'nauta', 'nautakarja']","['Nauta on märehtiviin sorkkaeläimiin kuuluva nisäkäs.', 'Märehtivä sorkkaeläin', 'Kesytetty sorkkaeläin']","[('___ on märehtiviin sorkkaeläimiin kuuluva nisäkäs.', ('nauta', 'Bos taurus', 'nautakarja', 'karja'))]","[('___ on märehtiviin sorkkaeläimiin kuuluva nisäkäs.', ('nauta', 'Bos taurus', 'nautakarja', 'karja'))]","['Märehtivä sorkkaeläin', 'Kesytetty sorkkaeläin']"
cup,bn:00024410n,"['kuppi', 'juomalasi', 'juomapikari', 'Juomalasi']","['Juomalasi eli lyhyesti lasi on lasimassasta valmistettu lieriömäinen tai jalallinen astia, josta juodaan.', 'Lasimassasta valmistettu juoma-astia']","[('___ eli lyhyesti lasi on lasimassasta valmistettu lieriömäinen tai jalallinen astia, josta juodaan.', ('juomalasi', 'juomapikari', 'kuppi')), ('___ eli lyhyesti lasi on lasimassasta valmistettu lieriömäinen tai jalallinen astia, josta juodaan.', ('Juomalasi', 'juomapikari', 'kuppi'))]","[('___ eli lyhyesti lasi on lasimassasta valmistettu lieriömäinen tai jalallinen astia, josta juodaan.', ('juomalasi', 'juomapikari', 'kuppi')), ('___ eli lyhyesti lasi on lasimassasta valmistettu lieriömäinen tai jalallinen astia, josta juodaan.', ('Juomalasi', 'juomapikari', 'kuppi'))]",['Lasimassasta valmistettu juoma-astia']
curtain,bn:00024534n,"['verho', 'verhot']","['Verho on kangasta, jota ripustetaan yleensä ikkunan eteen estämään tai himmentämään valoa.', 'Ikkunan, oven tms. eteen ripustettu kangas', 'ikkunan eteen ripustettava tai näkösuojana ja tilanjakajana käytettävä kangas']","[('___ on kangasta, jota ripustetaan yleensä ikkunan eteen estämään tai himmentämään valoa.', ('verho', 'verhot'))]","[('___ on kangasta, jota ripustetaan yleensä ikkunan eteen estämään tai himmentämään valoa.', ('verho', 'verhot'))]","['ikkunan eteen ripustettava tai näkösuojana ja tilanjakajana käytettävä kangas', 'Ikkunan, oven tms. eteen ripustettu kangas']"
cushion,bn:00024564n,"['iskunvaimennin', 'sähköisku', 'sähköshokki', 'pehmike']",['Iskunvaimennin on heilahdusliikettä vaimentava laite varsinkin moottoriajoneuvon jousitusjärjestelmässä.'],"[('___ on heilahdusliikettä vaimentava laite varsinkin moottoriajoneuvon jousitusjärjestelmässä.', ('iskunvaimennin', 'sähköshokki', 'sähköisku', 'pehmike'))]","[('___ on heilahdusliikettä vaimentava laite varsinkin moottoriajoneuvon jousitusjärjestelmässä.', ('iskunvaimennin', 'sähköshokki', 'sähköisku', 'pehmike'))]",[]
dog,bn:00015267n,"['koira', 'Canis lupus familiaris', 'Canis familiaris']","['Koira eli kesykoira on harmaasuden kesy, jalostettu muoto.', 'Koirien sukuun kuuluva nisäkäslaji', 'Kotieläin']","[('___ eli kesykoira on harmaasuden kesy, jalostettu muoto.', ('koira', 'Canis lupus familiaris', 'Canis familiaris'))]","[('___ eli kesykoira on harmaasuden kesy, jalostettu muoto.', ('koira', 'Canis lupus familiaris', 'Canis familiaris'))]","['Koirien sukuun kuuluva nisäkäslaji', 'Kotieläin']"
door,bn:00028247n,['ovi'],"['Ovi on levymäinen rakennusosa, jolla suljetaan seinässä tai vastaavassa rakenteessa oleva kulkuväylä tai muu aukko.', 'Kulkuväylä', 'avattava elementti, joka sulkee seinässä olevan kulkuaukon']","[('___ on levymäinen rakennusosa, jolla suljetaan seinässä tai vastaavassa rakenteessa oleva kulkuväylä tai muu aukko.', ('ovi',))]","[('___ on levymäinen rakennusosa, jolla suljetaan seinässä tai vastaavassa rakenteessa oleva kulkuväylä tai muu aukko.', ('ovi',))]","['avattava elementti, joka sulkee seinässä olevan kulkuaukon', 'Kulkuväylä']"
drain,bn:00034158n,"['ovi', 'kanavatransistori']","['Kanavatransistori eli FET', 'Transistori, jossa varauksenkuljettajien liikettä ohjataan puolijohdekanavassa vaikuttavan sähkökentän avulla']","[('___ eli FET', ('kanavatransistori', 'ovi'))]","[('___ eli FET', ('kanavatransistori', 'ovi'))]","['Transistori, jossa varauksenkuljettajien liikettä ohjataan puolijohdekanavassa vaikuttavan sähkökentän avulla']"
drawer,bn:00028639n,"['piirros', 'piirustus']","['Piirustus tai piirros on kuvan tekemistä piirustusvälineillä paperille tai muulle kaksiulotteiselle pinnalle tai näin aikaansaatu työ.', 'Kuvataiteen teos']","[('___ tai piirros on kuvan tekemistä piirustusvälineillä paperille tai muulle kaksiulotteiselle pinnalle tai näin aikaansaatu työ.', ('piirustus',)), ('Piirustus tai ___ on kuvan tekemistä piirustusvälineillä paperille tai muulle kaksiulotteiselle pinnalle tai näin aikaansaatu työ.', ('piirros',))]","[('___ tai piirros on kuvan tekemistä ___välineillä paperille tai muulle kaksiulotteiselle pinnalle tai näin aikaansaatu työ.', ('piirustus',)), ('Piirustus tai ___ on kuvan tekemistä piirustusvälineillä paperille tai muulle kaksiulotteiselle pinnalle tai näin aikaansaatu työ.', ('piirros',))]",['Kuvataiteen teos']
dress,bn:00006125n,"['vaatetus', 'vaatteet', 'vaatekappale', 'vaate', 'vaatetavara', 'asu', 'puku']","['Vaate on yksittäinen vaatekappale, päälle puettavien vaatteiden eli vaatetuksen osa.', 'puettavan vaatetuksen osa']","[('Vaate on yksittäinen ___, päälle puettavien vaatteiden eli vaatetuksen osa.', ('vaatekappale', 'vaatetavara', 'vaatetus', 'vaatteet', 'puku', 'asu')), ('___ on yksittäinen vaatekappale, päälle puettavien vaatteiden eli vaatetuksen osa.', ('vaate', 'vaatetavara', 'vaatetus', 'vaatteet', 'puku', 'asu'))]","[('Vaate on yksittäinen ___, päälle puettavien vaatteiden eli vaatetuksen osa.', ('vaatekappale', 'vaatetavara', 'vaatetus', 'vaatteet', 'puku', 'asu')), ('___ on yksittäinen ___kappale, päälle puettavien vaatteiden eli ___tuksen osa.', ('vaate', 'vaatetavara', 'vaatetus', 'vaatteet', 'puku', 'asu')), ('puettavan ___tuksen osa', ('vaate', 'vaatekappale', 'vaatetavara', 'vaatetus', 'vaatteet', 'puku', 'asu'))]",[]
drop,bn:00028709n,"['tippa', 'pisara', 'tilkka']","['Pisara on pieni määrä nestettä, jota ympäröi kokonaan tai lähes kokonaan vapaa pinta.', 'pieni määrä nestettä']","[('___ on pieni määrä nestettä, jota ympäröi kokonaan tai lähes kokonaan vapaa pinta.', ('pisara', 'tilkka', 'tippa'))]","[('___ on pieni määrä nestettä, jota ympäröi kokonaan tai lähes kokonaan vapaa pinta.', ('pisara', 'tilkka', 'tippa'))]",['pieni määrä nestettä']
ear,bn:00029372n,['korva'],"['Korva on monien eläinten kuulo- ja tasapainoelin.', 'Kuulo- ja tasapainoelin']","[('___ on monien eläinten kuulo- ja tasapainoelin.', ('korva',))]","[('___ on monien eläinten kuulo- ja tasapainoelin.', ('korva',))]",['Kuulo- ja tasapainoelin']
egg,bn:00029914n,"['muna', 'kananmuna', 'munat']","['Kananmuna on muna, jonka kana munii.', 'Joka on paistettu yhdeltä puolelta niin että keltuainen on löysä mutta valkuainen kiinteä', 'kanan muna', 'Kesyn linnun, yleensä kanan, muna ruuaksi käytettynä.']","[('Kesyn linnun, yleensä kanan, ___ ruuaksi käytettynä.', ('muna', 'kananmuna', 'munat')), ('___ on muna, jonka kana munii.', ('kananmuna', 'munat')), ('Kananmuna on ___, jonka kana munii.', ('muna', 'munat')), ('kanan ___', ('muna', 'kananmuna', 'munat'))]","[('Kesyn linnun, yleensä kanan, ___ ruuaksi käytettynä.', ('muna', 'kananmuna', 'munat')), ('___ on muna, jonka kana munii.', ('kananmuna', 'munat')), ('Kananmuna on ___, jonka kana munii.', ('muna', 'munat')), ('kanan ___', ('muna', 'kananmuna', 'munat'))]",['Joka on paistettu yhdeltä puolelta niin että keltuainen on löysä mutta valkuainen kiinteä']
engine,bn:00030850n,['moottori'],"['Moottori on kone, joka tuottaa eri energiamuodoista mekaanista voimaa ja liikettä.', 'Mt, kone, joka muuttaa muuta kuin mekaanista energiaa mekaaniseksi energiaksi']","[('___ on kone, joka tuottaa eri energiamuodoista mekaanista voimaa ja liikettä.', ('moottori',))]","[('___ on kone, joka tuottaa eri energiamuodoista mekaanista voimaa ja liikettä.', ('moottori',))]","['Mt, kone, joka muuttaa muuta kuin mekaanista energiaa mekaaniseksi energiaksi']"
eye,bn:00032512n,"['silmämuna', 'silmä', 'näkö-', 'näkö']","['Silmä on aistinelin, joka vastaanottaa näköaistin tarvitseman informaation valosäteilynä ja lähettää sen aivoihin näköhermon kautta.', 'Aistinelin']","[('___ on aistinelin, joka vastaanottaa näköaistin tarvitseman informaation valosäteilynä ja lähettää sen aivoihin näköhermon kautta.', ('silmä', 'silmämuna', 'näkö-', 'näkö'))]","[('___ on aistinelin, joka vastaanottaa näköaistin tarvitseman informaation valosäteilynä ja lähettää sen aivoihin näköhermon kautta.', ('silmä', 'silmämuna', 'näkö-')), ('Silmä on aistinelin, joka vastaanottaa ___aistin tarvitseman informaation valosäteilynä ja lähettää sen aivoihin ___hermon kautta.', ('näkö', 'silmämuna', 'näkö-'))]",['Aistinelin']
face,bn:00032600n,"['naama', 'kasvot', 'pärstä']","['Kasvot ovat ihmisen pään etuosan alue otsasta leukaan, jossa sijaitsevat myös silmät ja kulmakarvat, nenä, suu ja posket.', 'Ihmisen pään alue', 'ihmisen pään etuosa']","[('___ ovat ihmisen pään etuosan alue otsasta leukaan, jossa sijaitsevat myös silmät ja kulmakarvat, nenä, suu ja posket.', ('kasvot', 'pärstä', 'naama'))]","[('___ ovat ihmisen pään etuosan alue otsasta leukaan, jossa sijaitsevat myös silmät ja kulmakarvat, nenä, suu ja posket.', ('kasvot', 'pärstä', 'naama'))]","['ihmisen pään etuosa', 'Ihmisen pään alue']"
farm,bn:00033676n,"['maatila', 'tila', 'farmi']","['Maatila on yhden tai useamman tilan tai tilanosan muodostama maatilataloudellinen kokonaisuus, joka kuuluu samalle omistajalle tai yhteisesti samoille omistajille.', 'Yhden tai useamman tilan eli kiinteistön tai tilanosan muodostama maatilataloudellinen kokonaisuus, joka kuuluu samalle omistajalle tai yhteisesti samoille omistajille']","[('___ on yhden tai useamman tilan tai tilanosan muodostama maatilataloudellinen kokonaisuus, joka kuuluu samalle omistajalle tai yhteisesti samoille omistajille.', ('maatila', 'farmi', 'tila'))]","[('Yhden tai useamman tilan eli kiinteistön tai tilanosan muodostama ___taloudellinen kokonaisuus, joka kuuluu samalle omistajalle tai yhteisesti samoille omistajille', ('maatila', 'farmi')), ('Yhden tai useamman ___n eli kiinteistön tai ___nosan muodostama maatilataloudellinen kokonaisuus, joka kuuluu samalle omistajalle tai yhteisesti samoille omistajille', ('tila', 'farmi')), ('___ on yhden tai useamman tilan tai tilanosan muodostama ___taloudellinen kokonaisuus, joka kuuluu samalle omistajalle tai yhteisesti samoille omistajille.', ('maatila', 'farmi')), ('Maatila on yhden tai useamman ___n tai ___nosan muodostama maatilataloudellinen kokonaisuus, joka kuuluu samalle omistajalle tai yhteisesti samoille omistajille.', ('tila', 'farmi'))]",[]
feather,bn:00033865n,"['höyhenet', 'höyhen', 'höyhenpuku', 'höyhenpeite', 'sulka']","['Höyhen on lintujen ihosta kasvava kevyt sarveisaineesta muodostunut epiderminen uloke.', 'Höyhenpeite on lintujen ihoa peittävä kerros, joka koostuu höyhenistä.', 'Lintujen ihoa peittävä höyhenkerros']","[('___ on lintujen ihosta kasvava kevyt sarveisaineesta muodostunut epiderminen uloke.', ('höyhen', 'höyhenpeite', 'höyhenpuku', 'höyhenet', 'sulka')), ('___ on lintujen ihoa peittävä kerros, joka koostuu höyhenistä.', ('höyhenpeite', 'höyhenpuku', 'höyhenet', 'höyhen', 'sulka'))]","[('___ on lintujen ihosta kasvava kevyt sarveisaineesta muodostunut epiderminen uloke.', ('höyhen', 'höyhenpeite', 'höyhenpuku', 'höyhenet', 'sulka')), ('___ on lintujen ihoa peittävä kerros, joka koostuu höyhenistä.', ('höyhenpeite', 'höyhenpuku', 'höyhenet', 'sulka')), ('___peite on lintujen ihoa peittävä kerros, joka koostuu ___istä.', ('höyhen', 'höyhenpuku', 'höyhenet', 'sulka')), ('Lintujen ihoa peittävä ___kerros', ('höyhen', 'höyhenpeite', 'höyhenpuku', 'höyhenet', 'sulka'))]",[]
finger,bn:00034565n,"['sormi', 'näppi']",['Sormet '],[],[],['Sormet ']
fish,bn:00034816n,['kala'],"['Kala on yleisnimitys vedessä eläville, kiduksilla hengittäville, selkärankaisille eläimille.', 'Vedessä elävä selkärankainen eläin', 'Vedessä elävä ja kiduksilla hengittävä selkärankainen eläin']","[('___ on yleisnimitys vedessä eläville, kiduksilla hengittäville, selkärankaisille eläimille.', ('kala',))]","[('___ on yleisnimitys vedessä eläville, kiduksilla hengittäville, selkärankaisille eläimille.', ('kala',))]","['Vedessä elävä ja kiduksilla hengittävä selkärankainen eläin', 'Vedessä elävä selkärankainen eläin']"
flag,bn:00034960n,['lippu'],"['Lippu on valtion, järjestön tm.', 'Tunnuksena käytettävä kangas', 'Tunnuksena käytettävä määräkuvioinen vaate']","[('___ on valtion, järjestön tm.', ('lippu',))]","[('___ on valtion, järjestön tm.', ('lippu',))]","['Tunnuksena käytettävä määräkuvioinen vaate', 'Tunnuksena käytettävä kangas']"
floor,bn:00079476n,['laakso'],"['Laakso on suurehko, tavallisesti pitkänomainen maanpinnan laskeuma, jota rajoittaa ainakin kahdelta vastakkaiselta sivulta korkeammalla oleva maa.', 'Maantieteellinen kohde', 'Maanpinnan laskeuma', 'Kylä Venäjällä']","[('___ on suurehko, tavallisesti pitkänomainen maanpinnan laskeuma, jota rajoittaa ainakin kahdelta vastakkaiselta sivulta korkeammalla oleva maa.', ('laakso',))]","[('___ on suurehko, tavallisesti pitkänomainen maanpinnan laskeuma, jota rajoittaa ainakin kahdelta vastakkaiselta sivulta korkeammalla oleva maa.', ('laakso',))]","['Maantieteellinen kohde', 'Maanpinnan laskeuma', 'Kylä Venäjällä']"
fly,bn:00035494n,"['kaksisiipiset', 'kaksisiipinen', 'kärpänen']","['Kaksisiipiset on hyönteislahko, johon kuuluvat kärpäset ja sääsket.', 'Hyönteisten luokkaan kuuluva niveljalkaisten lahko']","[('___ on hyönteislahko, johon kuuluvat kärpäset ja sääsket.', ('kaksisiipiset', 'kaksisiipinen', 'kärpänen'))]","[('___ on hyönteislahko, johon kuuluvat kärpäset ja sääsket.', ('kaksisiipiset', 'kaksisiipinen', 'kärpänen'))]",['Hyönteisten luokkaan kuuluva niveljalkaisten lahko']
foot,bn:00035679n,"['jalkaterä', 'jalka']","['Jalkaterä on ihmisen ja joidenkin muiden selkärankaisten jalan alaosa nilkasta lähtien.', 'jalan osa']","[('___ on ihmisen ja joidenkin muiden selkärankaisten jalan alaosa nilkasta lähtien.', ('jalkaterä', 'jalka'))]","[('___ on ihmisen ja joidenkin muiden selkärankaisten jalan alaosa nilkasta lähtien.', ('jalkaterä',)), ('___terä on ihmisen ja joidenkin muiden selkärankaisten jalan alaosa nilkasta lähtien.', ('jalka',))]",['jalan osa']
fork,bn:00035902n,['haarukka'],"['Haarukka on ruokailuväline, jonka kädensijan toisessa päässä on pitkiä piikkejä.', 'Ruokailuväline']","[('___ on ruokailuväline, jonka kädensijan toisessa päässä on pitkiä piikkejä.', ('haarukka',))]","[('___ on ruokailuväline, jonka kädensijan toisessa päässä on pitkiä piikkejä.', ('haarukka',))]",['Ruokailuväline']
