word_original,synset,senses,original_definitions,clozes,clozes_with_start_of_word,definitions_wo_ref
chest,bn:00018208n,"['Truhe', 'Koffer']","['Eine Truhe ist ein meist aus Holz gefertigtes kastenförmiges Möbelstück mit aufklappbarem Deckel zur Aufbewahrung von Gegenständen oder deren Transport.', 'Kastenförmiges Möbelstück', 'kastenförmiges Möbelstück', 'Wikimedia-Liste']","[('Eine ___ ist ein meist aus Holz gefertigtes kastenförmiges Möbelstück mit aufklappbarem Deckel zur Aufbewahrung von Gegenständen oder deren Transport.', ('Truhe', 'Koffer'))]","[('Eine ___ ist ein meist aus Holz gefertigtes kastenförmiges Möbelstück mit aufklappbarem Deckel zur Aufbewahrung von Gegenständen oder deren Transport.', ('Truhe', 'Koffer'))]","['Kastenförmiges Möbelstück', 'kastenförmiges Möbelstück', 'Wikimedia-Liste']"
chin,bn:00018426n,['Kinn'],"['Als Kinn bezeichnet man die untere Vorderseite des Gesichts im Bereich des Unterkiefers, die von der Protuberantia mentalis und den beiderseitigen lateralen Höckerchen des Unterkiefers gestützt wird.', 'Untere Vorderseite des Gesichts', 'Der untere Teil des Gesichts, unter dem Mund.']","[('Als ___ bezeichnet man die untere Vorderseite des Gesichts im Bereich des Unterkiefers, die von der Protuberantia mentalis und den beiderseitigen lateralen Höckerchen des Unterkiefers gestützt wird.', ('Kinn',))]","[('Als ___ bezeichnet man die untere Vorderseite des Gesichts im Bereich des Unterkiefers, die von der Protuberantia mentalis und den beiderseitigen lateralen Höckerchen des Unterkiefers gestützt wird.', ('Kinn',))]","['Der untere Teil des Gesichts, unter dem Mund.', 'Untere Vorderseite des Gesichts']"
church,bn:00018995n,"['Kirche', 'Kirchengebäude']","['Eine Kirche oder ein Kirchengebäude ist ein von einer oder mehreren christlichen Konfession zum Gottesdienst, zum Gebet und zur stillen Einkehr genutzter Sakralbau.', 'Sakrales Bauwerk des Christentums', 'In der jemand getauft wurde', 'Gebäude errichtet für Andacht und Gottesdienste einer christlichen Religionsgemeinschaft', 'Gebäude, in dem christliche Gottesdienste stattfinden.']","[('Eine Kirche oder ein ___ ist ein von einer oder mehreren christlichen Konfession zum Gottesdienst, zum Gebet und zur stillen Einkehr genutzter Sakralbau.', ('Kirchengebäude',)), ('Eine ___ oder ein Kirchengebäude ist ein von einer oder mehreren christlichen Konfession zum Gottesdienst, zum Gebet und zur stillen Einkehr genutzter Sakralbau.', ('Kirche',))]","[('Eine Kirche oder ein ___ ist ein von einer oder mehreren christlichen Konfession zum Gottesdienst, zum Gebet und zur stillen Einkehr genutzter Sakralbau.', ('Kirchengebäude',)), ('Eine ___ oder ein ___ngebäude ist ein von einer oder mehreren christlichen Konfession zum Gottesdienst, zum Gebet und zur stillen Einkehr genutzter Sakralbau.', ('Kirche',))]","['Gebäude errichtet für Andacht und Gottesdienste einer christlichen Religionsgemeinschaft', 'Gebäude, in dem christliche Gottesdienste stattfinden.', 'Sakrales Bauwerk des Christentums', 'In der jemand getauft wurde']"
circle,bn:00019169n,['Kreis'],"['Ein Kreis ist eine ebene geometrische Figur.', 'Menge aller Punkte auf einer Ebene, deren Abstand von einem vorgegebenen Punkt dieser Ebene konstant ist', 'Zweidimensionale geometrische Figur, die aus allen Punkten gleichen Abstands vom Mittelpunkt, besteht']","[('Ein ___ ist eine ebene geometrische Figur.', ('Kreis',))]","[('Ein ___ ist eine ebene geometrische Figur.', ('Kreis',))]","['Menge aller Punkte auf einer Ebene, deren Abstand von einem vorgegebenen Punkt dieser Ebene konstant ist', 'Zweidimensionale geometrische Figur, die aus allen Punkten gleichen Abstands vom Mittelpunkt, besteht']"
clock,bn:00019887n,['Uhr'],"['Die Uhr ist ein Messgerät, das den aktuellen Zeitpunkt anzeigen kann oder eine Zeitspanne misst.', 'Das Zeitmessgerät', 'Messgerät, das den aktuellen Zeitpunkt anzeigt oder eine Zeitspanne misst', 'Ein Gerät, das zum Messen oder Beobachten der Zeit dient.']","[('Die ___ ist ein Messgerät, das den aktuellen Zeitpunkt anzeigen kann oder eine Zeitspanne misst.', ('Uhr',))]","[('Die ___ ist ein Messgerät, das den aktuellen Zeitpunkt anzeigen kann oder eine Zeitspanne misst.', ('Uhr',))]","['Messgerät, das den aktuellen Zeitpunkt anzeigt oder eine Zeitspanne misst', 'Ein Gerät, das zum Messen oder Beobachten der Zeit dient.', 'Das Zeitmessgerät']"
cloud,bn:00020002n,"['Wolke', 'Gewölk']","['Eine Wolke ist eine Ansammlung von sehr feinen Wassertröpfchen oder Eiskristallen in der Atmosphäre.', 'In der Meteorologie Wasser als ein atmosphärisches Phänomen', 'Sichtbare Ansammlung sehr feiner Wassertröpfchen oder Eiskristalle in der Atmosphäre', 'Suspension aus winzigen Wassertröpfchen oder Eiskristallen, die bei der Kondensation von Waserdampf entsteht.']","[('Eine ___ ist eine Ansammlung von sehr feinen Wassertröpfchen oder Eiskristallen in der Atmosphäre.', ('Wolke', 'Gewölk'))]","[('Eine ___ ist eine Ansammlung von sehr feinen Wassertröpfchen oder Eiskristallen in der Atmosphäre.', ('Wolke', 'Gewölk'))]","['Suspension aus winzigen Wassertröpfchen oder Eiskristallen, die bei der Kondensation von Waserdampf entsteht.', 'Sichtbare Ansammlung sehr feiner Wassertröpfchen oder Eiskristalle in der Atmosphäre', 'In der Meteorologie Wasser als ein atmosphärisches Phänomen']"
coat,bn:00047823n,['Jacke'],['Kleidungsstück für den Oberkörper'],[],[],['Kleidungsstück für den Oberkörper']
collar,bn:00005136n,['Festnahme'],"['Eine Festnahme ist das Festhalten von Personen auf Grundlage zivil- oder strafprozessrechtlicher Bestimmungen.', 'Eine umgangssprachliche Bezeichnung']","[('Eine ___ ist das Festhalten von Personen auf Grundlage zivil- oder strafprozessrechtlicher Bestimmungen.', ('Festnahme',))]","[('Eine ___ ist das Festhalten von Personen auf Grundlage zivil- oder strafprozessrechtlicher Bestimmungen.', ('Festnahme',))]",['Eine umgangssprachliche Bezeichnung']
comb,bn:00020849n,['Kamm'],"['Der Kamm ist ein Werkzeug, mit dem Haare in eine Richtung ausgerichtet sowie Schmutz und Ungeziefer beseitigt werden können.', 'Werkzeug zur Haarpflege oder zum Ordnen und Reinigen von faserigem Material']","[('Der ___ ist ein Werkzeug, mit dem Haare in eine Richtung ausgerichtet sowie Schmutz und Ungeziefer beseitigt werden können.', ('Kamm',))]","[('Der ___ ist ein Werkzeug, mit dem Haare in eine Richtung ausgerichtet sowie Schmutz und Ungeziefer beseitigt werden können.', ('Kamm',))]",['Werkzeug zur Haarpflege oder zum Ordnen und Reinigen von faserigem Material']
cord,bn:00022592n,"['Kord', 'Cord']","['Cord, englisch corduroy, ist ein Gewebe, das in der Cord- Bindung hergestellt wird, mit samtartigen Längsrippen.', 'Ein samtartiges Textilgewebe mit Längsrippen', 'Flor']","[('___, englisch corduroy, ist ein Gewebe, das in der ___- Bindung hergestellt wird, mit samtartigen Längsrippen.', ('Cord', 'Kord'))]","[('___, englisch ___uroy, ist ein Gewebe, das in der ___- Bindung hergestellt wird, mit samtartigen Längsrippen.', ('Cord', 'Kord'))]","['Ein samtartiges Textilgewebe mit Längsrippen', 'Flor']"
cow,bn:00012273n,"['Hausrind', 'Rind', 'Rindvieh', 'Kühe', 'Rinder', 'Bos taurus']","['Das Hausrind oder schlicht Rind ist die domestizierte Form des eurasischen Auerochsen.', 'Die domestizierte Form des eurasischen Auerochsen', 'Art der Gattung Eigentliche Rinder', 'Haustier, domestizierte Form des eurasischen Auerochsen', 'Domestizierte Rinder, wie Kühe, Ochsen und Bullen, die auf Bauernhöfen gezüchtet und gehalten werden.']","[('Domestizierte ___, wie Kühe, Ochsen und Bullen, die auf Bauernhöfen gezüchtet und gehalten werden.', ('Rinder', 'Bos taurus', 'Hausrind', 'Rindvieh', 'Rind')), ('Domestizierte Rinder, wie ___, Ochsen und Bullen, die auf Bauernhöfen gezüchtet und gehalten werden.', ('Kühe', 'Bos taurus', 'Hausrind', 'Rindvieh', 'Rind')), ('Das ___ oder schlicht Rind ist die domestizierte Form des eurasischen Auerochsen.', ('Hausrind', 'Bos taurus', 'Rindvieh', 'Rinder', 'Kühe')), ('Das Hausrind oder schlicht ___ ist die domestizierte Form des eurasischen Auerochsen.', ('Rind', 'Bos taurus', 'Rindvieh', 'Rinder', 'Kühe')), ('Art der Gattung Eigentliche ___', ('Rinder', 'Bos taurus', 'Hausrind', 'Rindvieh', 'Rind', 'Kühe'))]","[('Domestizierte ___, wie Kühe, Ochsen und Bullen, die auf Bauernhöfen gezüchtet und gehalten werden.', ('Rinder', 'Bos taurus', 'Hausrind', 'Rindvieh')), ('Domestizierte ___er, wie Kühe, Ochsen und Bullen, die auf Bauernhöfen gezüchtet und gehalten werden.', ('Rind', 'Bos taurus', 'Hausrind', 'Rindvieh')), ('Domestizierte Rinder, wie ___, Ochsen und Bullen, die auf Bauernhöfen gezüchtet und gehalten werden.', ('Kühe', 'Bos taurus', 'Hausrind', 'Rindvieh')), ('Das ___ oder schlicht Rind ist die domestizierte Form des eurasischen Auerochsen.', ('Hausrind', 'Bos taurus', 'Rindvieh', 'Rinder', 'Kühe')), ('Das Hausrind oder schlicht ___ ist die domestizierte Form des eurasischen Auerochsen.', ('Rind', 'Bos taurus', 'Rindvieh', 'Rinder', 'Kühe')), ('Art der Gattung Eigentliche ___', ('Rinder', 'Bos taurus', 'Hausrind', 'Rindvieh', 'Kühe')), ('Art der Gattung Eigentliche ___er', ('Rind', 'Bos taurus', 'Hausrind', 'Rindvieh', 'Kühe'))]","['Haustier, domestizierte Form des eurasischen Auerochsen', 'Die domestizierte Form des eurasischen Auerochsen']"
cup,bn:00024410n,"['Tasse', 'Trinkglas', 'Trinkschale', 'Pokal']","['Eine Tasse ist ein Trinkgefäß mit Henkel, das vorrangig für Heißgetränke verwendet wird.', 'Ein Pokal ist ein Trinkgefäß, dessen Schale vom Fuß durch einen eigenen Schaft getrennt ist.', 'Das Trinkglas ist ein Trinkgefäß aus Glas, in das Getränke eingefüllt werden und aus dem Menschen unmittelbar trinken.', 'Ein Trinkgefäß mit Henkel, das vorrangig für Heißgetränke verwendet wird', 'Gefäß zum Trinken von Getränken', 'Offenes flach-gewölbtes Gefäß auf einem Stiel, hauptsächlich zum Trinken, oft mit einem Henkel', 'Trinkgefäß', 'Trinkgefäß mit Henkel', 'Trinkgefäß', 'Aufwändig hergestelltes, meist henkelloses Trinkgefäß mit einem Stiel, primär für repräsentative oder zeremonielle Zwecke', 'Trinkgefäß aus Glas', 'Trinkgefäß aus Glas']","[('Das ___ ist ein Trinkgefäß aus Glas, in das Getränke eingefüllt werden und aus dem Menschen unmittelbar trinken.', ('Trinkglas', 'Trinkschale', 'Tasse', 'Pokal')), ('Ein ___ ist ein Trinkgefäß, dessen Schale vom Fuß durch einen eigenen Schaft getrennt ist.', ('Pokal', 'Trinkschale', 'Trinkglas', 'Tasse')), ('Eine ___ ist ein Trinkgefäß mit Henkel, das vorrangig für Heißgetränke verwendet wird.', ('Tasse', 'Trinkschale', 'Trinkglas', 'Pokal'))]","[('Das ___ ist ein Trinkgefäß aus Glas, in das Getränke eingefüllt werden und aus dem Menschen unmittelbar trinken.', ('Trinkglas', 'Trinkschale', 'Tasse', 'Pokal')), ('Ein ___ ist ein Trinkgefäß, dessen Schale vom Fuß durch einen eigenen Schaft getrennt ist.', ('Pokal', 'Trinkschale', 'Trinkglas', 'Tasse')), ('Eine ___ ist ein Trinkgefäß mit Henkel, das vorrangig für Heißgetränke verwendet wird.', ('Tasse', 'Trinkschale', 'Trinkglas', 'Pokal'))]","['Aufwändig hergestelltes, meist henkelloses Trinkgefäß mit einem Stiel, primär für repräsentative oder zeremonielle Zwecke', 'Offenes flach-gewölbtes Gefäß auf einem Stiel, hauptsächlich zum Trinken, oft mit einem Henkel', 'Ein Trinkgefäß mit Henkel, das vorrangig für Heißgetränke verwendet wird', 'Gefäß zum Trinken von Getränken', 'Trinkgefäß mit Henkel', 'Trinkgefäß aus Glas', 'Trinkgefäß']"
curtain,bn:00024534n,"['Vorhang', 'Gardine', 'Fensterdekoration']","['Ein Vorhang, veraltet auch Portiere oder Rideau, ist eine größere Stoffbahn, die vor etwas gehängt wird, um es zu verdecken oder abzuschließen.', 'Auch Portiere, Rideau oder Gardine genannt', 'Stoffe, die von innen an Fenstern angebracht werden']","[('Ein ___, veraltet auch Portiere oder Rideau, ist eine größere Stoffbahn, die vor etwas gehängt wird, um es zu verdecken oder abzuschließen.', ('Vorhang', 'Fensterdekoration', 'Gardine')), ('Auch Portiere, Rideau oder ___ genannt', ('Gardine', 'Fensterdekoration', 'Vorhang'))]","[('Ein ___, veraltet auch Portiere oder Rideau, ist eine größere Stoffbahn, die vor etwas gehängt wird, um es zu verdecken oder abzuschließen.', ('Vorhang', 'Fensterdekoration', 'Gardine')), ('Auch Portiere, Rideau oder ___ genannt', ('Gardine', 'Fensterdekoration', 'Vorhang'))]","['Stoffe, die von innen an Fenstern angebracht werden']"
cushion,bn:00024564n,"['Stoßdämpfer', 'Schlag']","['Stoßdämpfer sind ein Bestandteil des Fahrwerks eines Fahrzeugs, das Schwingungen der gefederten Masse dämpft und möglichst weitgehend unterdrückt.', 'Lenkungsdämpfer, Torsionsdämpfer, Fahrzeugbauteil', 'Begrenzt Schwingung', 'Bei Fahrwerken ein sicherheitsrelevantes Bauteil, das die Schwingungen der gefederten Massen schnell abklingen lässt.']","[('___ sind ein Bestandteil des Fahrwerks eines Fahrzeugs, das Schwingungen der gefederten Masse dämpft und möglichst weitgehend unterdrückt.', ('Stoßdämpfer', 'Schlag'))]","[('___ sind ein Bestandteil des Fahrwerks eines Fahrzeugs, das Schwingungen der gefederten Masse dämpft und möglichst weitgehend unterdrückt.', ('Stoßdämpfer', 'Schlag'))]","['Bei Fahrwerken ein sicherheitsrelevantes Bauteil, das die Schwingungen der gefederten Massen schnell abklingen lässt.', 'Lenkungsdämpfer, Torsionsdämpfer, Fahrzeugbauteil', 'Begrenzt Schwingung']"
dog,bn:00015267n,"['Hund', 'Wauwau', 'Köter', 'Töle', 'Canis lupus familiaris', 'Haushund']","['Der Haushund ist ein Haustier und wird als Heim- und Nutztier gehalten.', 'Haustier', 'Als Heim- und Nutztier gehaltenes Haustier', 'Ein bekanntes vierbeiniges Tier, das von Menschen vor allem als Haustier gehalten oder zur Jagd und zum Bewachen von Dingen benutzt wird.']","[('Der ___ ist ein Haustier und wird als Heim- und Nutztier gehalten.', ('Haushund', 'Canis lupus familiaris', 'Wauwau', 'Köter', 'Hund', 'Töle'))]","[('Der ___ ist ein Haustier und wird als Heim- und Nutztier gehalten.', ('Haushund', 'Canis lupus familiaris', 'Wauwau', 'Köter', 'Hund', 'Töle'))]","['Ein bekanntes vierbeiniges Tier, das von Menschen vor allem als Haustier gehalten oder zur Jagd und zum Bewachen von Dingen benutzt wird.', 'Als Heim- und Nutztier gehaltenes Haustier', 'Haustier']"
door,bn:00028247n,"['Türfutter', 'Türrahmen', 'Tor', 'Türzarge', 'Türen', 'Tür', 'Türe']","['Eine Tür, vor allem ober- und mitteldeutsch auch Türe, ist ein bewegliches Bauelement zum Verschließen einer Öffnung, welches nach dem Öffnen den Durchtritt oder Durchstieg erlaubt.', 'Ein Eingang, eine Öffnung oder ein Durchgang durch einen Zaun oder eine Wand.', 'Der Rahmen, an dem eine Tür aufgehängt ist.']","[('Eine Tür, vor allem ober- und mitteldeutsch auch ___, ist ein bewegliches Bauelement zum Verschließen einer Öffnung, welches nach dem Öffnen den Durchtritt oder Durchstieg erlaubt.', ('Türe', 'Türfutter', 'Türrahmen', 'Türzarge', 'Türen', 'Tor')), ('Eine ___, vor allem ober- und mitteldeutsch auch Türe, ist ein bewegliches Bauelement zum Verschließen einer Öffnung, welches nach dem Öffnen den Durchtritt oder Durchstieg erlaubt.', ('Tür', 'Türfutter', 'Türrahmen', 'Türzarge', 'Türen', 'Tor')), ('Der Rahmen, an dem eine ___ aufgehängt ist.', ('Tür', 'Türfutter', 'Türrahmen', 'Türzarge', 'Türen', 'Türe', 'Tor'))]","[('Eine Tür, vor allem ober- und mitteldeutsch auch ___, ist ein bewegliches Bauelement zum Verschließen einer Öffnung, welches nach dem Öffnen den Durchtritt oder Durchstieg erlaubt.', ('Türe', 'Türfutter', 'Türrahmen', 'Türzarge', 'Türen', 'Tor')), ('Eine ___, vor allem ober- und mitteldeutsch auch ___e, ist ein bewegliches Bauelement zum Verschließen einer Öffnung, welches nach dem Öffnen den Durchtritt oder Durchstieg erlaubt.', ('Tür', 'Türfutter', 'Türrahmen', 'Türzarge', 'Türen', 'Tor')), ('Der Rahmen, an dem eine ___ aufgehängt ist.', ('Tür', 'Türfutter', 'Türrahmen', 'Türzarge', 'Türen', 'Türe', 'Tor'))]","['Ein Eingang, eine Öffnung oder ein Durchgang durch einen Zaun oder eine Wand.']"
drain,bn:00034158n,"['Tür', 'Pforte', 'Feldeffekttransistor']","['Feldeffekttransistoren sind eine Gruppe von Transistoren, bei denen im Gegensatz zu den Bipolartransistoren nur ein Ladungstyp am elektrischen Strom beteiligt ist – abhängig von der Bauart: Elektronen oder Löcher bzw.', 'Transistor, bei dem nur ein Ladungstyp am elektrischen Strom beteiligt ist']",[],"[('___en sind eine Gruppe von Transistoren, bei denen im Gegensatz zu den Bipolartransistoren nur ein Ladungstyp am elektrischen Strom beteiligt ist – abhängig von der Bauart: Elektronen oder Löcher bzw.', ('Feldeffekttransistor', 'Pforte', 'Tür'))]","['Transistor, bei dem nur ein Ladungstyp am elektrischen Strom beteiligt ist']"
drawer,bn:00028639n,"['Abbildung', 'Zeichnung', 'Bild']","['Eine Zeichnung ist ein Bild, das ein Motiv in vereinfachender Weise mit Linien und Strichen darstellt.', 'Eine Zeichnung als Bild, Freihandzeichnung', 'Bildmotiv in vereinfachender Weise mit Linien und Strichen dargestellt', 'Die detailgenaue Wiedergabe einer Person oder eines Gegenstandes.']","[('Eine ___ ist ein Bild, das ein Motiv in vereinfachender Weise mit Linien und Strichen darstellt.', ('Zeichnung', 'Abbildung')), ('Eine Zeichnung ist ein ___, das ein Motiv in vereinfachender Weise mit Linien und Strichen darstellt.', ('Bild', 'Abbildung')), ('Eine ___ als Bild, Freihandzeichnung', ('Zeichnung', 'Abbildung')), ('Eine Zeichnung als ___, Freihandzeichnung', ('Bild', 'Abbildung'))]","[('Eine ___ ist ein Bild, das ein Motiv in vereinfachender Weise mit Linien und Strichen darstellt.', ('Zeichnung', 'Abbildung')), ('Eine Zeichnung ist ein ___, das ein Motiv in vereinfachender Weise mit Linien und Strichen darstellt.', ('Bild', 'Abbildung')), ('___motiv in vereinfachender Weise mit Linien und Strichen dargestellt', ('Bild', 'Abbildung', 'Zeichnung')), ('Eine ___ als Bild, Freihandzeichnung', ('Zeichnung', 'Abbildung')), ('Eine Zeichnung als ___, Freihandzeichnung', ('Bild', 'Abbildung'))]",['Die detailgenaue Wiedergabe einer Person oder eines Gegenstandes.']
dress,bn:00006125n,"['Bekleidung', 'Kleider', 'Gewandung', 'Kleidungsstück', 'Kleidung']","['Als Kleidung wird in einem umfassenden Sinn die Gesamtheit aller Materialien bezeichnet, die als künstliche Hülle den Körper des Menschen mehr oder weniger eng anliegend umgibt.', 'Die Gesamtheit dessen, was der Mensch auf dem Körper trägt', 'Künstliche Hülle des Körpers', 'Einzelnes Stück Kleidung.', 'Alle Bedeckungen, die für das Tragen auf dem Körper einer Person vorgesehen sind.']","[('Als ___ wird in einem umfassenden Sinn die Gesamtheit aller Materialien bezeichnet, die als künstliche Hülle den Körper des Menschen mehr oder weniger eng anliegend umgibt.', ('Kleidung', 'Kleidungsstück', 'Bekleidung', 'Gewandung', 'Kleider')), ('Einzelnes Stück ___.', ('Kleidung', 'Kleidungsstück', 'Bekleidung', 'Gewandung', 'Kleider'))]","[('Als ___ wird in einem umfassenden Sinn die Gesamtheit aller Materialien bezeichnet, die als künstliche Hülle den Körper des Menschen mehr oder weniger eng anliegend umgibt.', ('Kleidung', 'Kleidungsstück', 'Bekleidung', 'Gewandung', 'Kleider')), ('Einzelnes Stück ___.', ('Kleidung', 'Kleidungsstück', 'Bekleidung', 'Gewandung', 'Kleider'))]","['Alle Bedeckungen, die für das Tragen auf dem Körper einer Person vorgesehen sind.', 'Die Gesamtheit dessen, was der Mensch auf dem Körper trägt', 'Künstliche Hülle des Körpers']"
drop,bn:00028709n,"['Regentropfen', 'Tropfen']","['Ein Tropfen bezeichnet zum einen eine Form – zum anderen einen kleinen Flüssigkeitskörper.', 'Flüssigkeitskörper', 'Ein einzelner Tropfen Regen, der gerade vom Himmel fällt oder gefallen ist.', 'Sehr kleine Menge einer Flüssigkeit in Form einer Kugel.']","[('Ein ___ bezeichnet zum einen eine Form – zum anderen einen kleinen Flüssigkeitskörper.', ('Tropfen', 'Regentropfen')), ('Ein einzelner ___ Regen, der gerade vom Himmel fällt oder gefallen ist.', ('Tropfen', 'Regentropfen'))]","[('Ein ___ bezeichnet zum einen eine Form – zum anderen einen kleinen Flüssigkeitskörper.', ('Tropfen', 'Regentropfen')), ('Ein einzelner ___ Regen, der gerade vom Himmel fällt oder gefallen ist.', ('Tropfen', 'Regentropfen'))]","['Sehr kleine Menge einer Flüssigkeit in Form einer Kugel.', 'Flüssigkeitskörper']"
ear,bn:00029372n,"['Ohren', 'Ohr']","['Das Ohr ist Teil des Sinnesorgans, mit dem Schall, also Töne, Laute, Klänge oder Geräusche aufgenommen werden.', 'Sinnesorgan', 'Das Hörorgan, welches aus Ohrmuschel, Gehörgang, Trommelfell, Gehörknöchelchen, Amboss, Steigbügel und Gehörschnecke besteht.', 'Die beiden Ohren eines Menschen gemeinsam betrachtet.']","[('Das ___ ist Teil des Sinnesorgans, mit dem Schall, also Töne, Laute, Klänge oder Geräusche aufgenommen werden.', ('Ohr', 'Ohren')), ('Die beiden ___ eines Menschen gemeinsam betrachtet.', ('Ohren', 'Ohr'))]","[('Das Hörorgan, welches aus ___muschel, Gehörgang, Trommelfell, Gehörknöchelchen, Amboss, Steigbügel und Gehörschnecke besteht.', ('Ohr', 'Ohren')), ('Das ___ ist Teil des Sinnesorgans, mit dem Schall, also Töne, Laute, Klänge oder Geräusche aufgenommen werden.', ('Ohr', 'Ohren')), ('Die beiden ___ eines Menschen gemeinsam betrachtet.', ('Ohren',)), ('Die beiden ___en eines Menschen gemeinsam betrachtet.', ('Ohr',))]",['Sinnesorgan']
egg,bn:00029914n,"['Hühnerei', 'Ei']","['Das Hühnerei oder Hühner-Ei ist das Ei des Haushuhns.', 'Lebensmittel', 'Ein von einem Huhn gelegtes Ei.']","[('Das ___ oder Hühner-Ei ist das Ei des Haushuhns.', ('Hühnerei',)), ('Das Hühnerei oder Hühner-___ ist das ___ des Haushuhns.', ('Ei',)), ('Ein von einem Huhn gelegtes ___.', ('Ei', 'Hühnerei'))]","[('Das ___ oder Hühner-Ei ist das Ei des Haushuhns.', ('Hühnerei',)), ('Das Hühnerei oder Hühner-___ ist das ___ des Haushuhns.', ('Ei',)), ('___n von ___nem Huhn gelegtes ___.', ('Ei', 'Hühnerei'))]",['Lebensmittel']
engine,bn:00030850n,"['Motor', 'Triebwerk', 'Antrieb']","['Ein Motor [ˈmoːtoːr] ist eine Kraftmaschine, die mechanische Arbeit verrichtet, indem sie eine Energieform, z.']","[('Ein ___ [ˈmoːtoːr] ist eine Kraftmaschine, die mechanische Arbeit verrichtet, indem sie eine Energieform, z.', ('Motor', 'Triebwerk', 'Antrieb'))]","[('Ein ___ [ˈmoːtoːr] ist eine Kraftmaschine, die mechanische Arbeit verrichtet, indem sie eine Energieform, z.', ('Motor', 'Triebwerk', 'Antrieb'))]",[]
eye,bn:00032512n,"['Augapfel', 'Auge', 'Augen']","['Das Auge ist ein Sinnesorgan zur Wahrnehmung von Lichtreizen.', 'Sinnesorgan zur Wahrnehmung von Lichtreizen', 'Sehorgan', 'Lichtempfindliches Organ, das Licht in elektrische Signale umwandelt und ans Gehirn weiterleitet und mit dessen Hilfe Mensch und Tier sehen können.']","[('Das ___ ist ein Sinnesorgan zur Wahrnehmung von Lichtreizen.', ('Auge', 'Augapfel', 'Augen'))]","[('Das ___ ist ein Sinnesorgan zur Wahrnehmung von Lichtreizen.', ('Auge', 'Augapfel', 'Augen'))]","['Lichtempfindliches Organ, das Licht in elektrische Signale umwandelt und ans Gehirn weiterleitet und mit dessen Hilfe Mensch und Tier sehen können.', 'Sinnesorgan zur Wahrnehmung von Lichtreizen', 'Sehorgan']"
face,bn:00032600n,"['Visage', 'Angesicht', 'Antlitz', 'Gesicht']","['Das Gesicht ist der vordere Teil des Kopfes mit Augen, Nase und Mund.', 'Das Angesicht eines Lebewesens']","[('Das ___ ist der vordere Teil des Kopfes mit Augen, Nase und Mund.', ('Gesicht', 'Angesicht', 'Antlitz', 'Visage')), ('Das ___ eines Lebewesens', ('Angesicht', 'Antlitz', 'Gesicht', 'Visage'))]","[('Das ___ ist der vordere Teil des Kopfes mit Augen, Nase und Mund.', ('Gesicht', 'Angesicht', 'Antlitz', 'Visage')), ('Das ___ eines Lebewesens', ('Angesicht', 'Antlitz', 'Gesicht', 'Visage'))]",[]
farm,bn:00033676n,"['Bauernhof', 'Farm']","['Unter einem Bauernhof versteht man einen strukturierten landwirtschaftlichen, oft land- und forstwirtschaftlichen Betrieb, respektive auch die Hofstelle mit Wohn- und Wirtschaftsgebäuden dieses Betriebes als klassische Siedlungsform.', 'Ein bäuerlicher Kleinbetrieb und dessen Architekturtypen', 'Ort und Produktionsstätte von Landwirtschaft und Fischzucht']","[('Unter einem ___ versteht man einen strukturierten landwirtschaftlichen, oft land- und forstwirtschaftlichen Betrieb, respektive auch die Hofstelle mit Wohn- und Wirtschaftsgebäuden dieses Betriebes als klassische Siedlungsform.', ('Bauernhof', 'Farm'))]","[('Unter einem ___ versteht man einen strukturierten landwirtschaftlichen, oft land- und forstwirtschaftlichen Betrieb, respektive auch die Hofstelle mit Wohn- und Wirtschaftsgebäuden dieses Betriebes als klassische Siedlungsform.', ('Bauernhof', 'Farm'))]","['Ort und Produktionsstätte von Landwirtschaft und Fischzucht', 'Ein bäuerlicher Kleinbetrieb und dessen Architekturtypen']"
