word_original,synset,senses,definitions
fowl,bn:00028155n,"['Geflügel', 'Galloanserae']","['Geflügel ist der Oberbegriff für alle Vogelarten, die als Nutztiere oder Haustiere gezüchtet werden und zum menschlichen Verzehr geeignet sind.', 'Die Galloanserae sind neben den Neoaves eine von zwei Großgruppen der Neukiefervögel und beinhalten die namensgebenden Ordnungen der Hühnervögel und Gänsevögel sowie ausgestorbene Gruppen, die mit ihnen näher verwandt sind als mit den Neoaves, darunter möglicherweise die Pelagornithidae und die Gastornithidae.', 'Vogelarten, die als Nutztiere oder Haustiere gezüchtet werden und zum menschlichen Verzehr geeignet sind']"
frame,bn:00003882n,"['Humanphysiologie', 'menschlicher Körper', 'Figur', 'Gestalt', 'Bau', 'Statur', 'Form', 'Körperbau']","['Der menschliche Körper ist der materielle Teil des Menschen.', 'Gesamte Struktur des menschlichen Organismus', 'Die gesamte physische Struktur eines Menschen.']"
garden,bn:00037300n,['Garten'],"['Ein Garten ist ein abgegrenztes Stück Land, in dem Pflanzen oder Tiere vom Menschen in Kultur genommen und somit gepflegt werden.', 'Auch als Kurzbezeichnung für Gart der Gesundheit', 'Abgegrenztes Stück Land, in dem Pflanzen angebaut werden', 'Abgegrenztes Stück Land, in dem Pflanzen angebaut werden', 'Ein Stück Land in der Nähe eines Hauses, auf dem Blumen und andere Pflanzen gezüchtet werden und welches oft eine Grasfläche enthält.']"
girl,bn:00034453n,"['Mädchen', 'Fräulein', 'Frau']","['Ein Mädchen, umgangssprachlich auch Mädel, ist ein Kind weiblichen Geschlechts oder allgemeiner eine junge weibliche Person.', 'Junger weiblicher Mensch', 'Junger Mensch weiblichen Geschlechts', 'Junger Mensch weiblichen Geschlechts', 'Eine junge, weibliche Person; gewöhnlich ein Kind oder eine Jugendliche.']"
glove,bn:00040736n,['Handschuh'],"['Der Handschuh ist ein Kleidungsstück, das die Hand ganz oder teilweise bedeckt, hauptsächlich zum Schutz der Hand des Trägers vor schädlichen Umwelteinflüssen, seltener zum Schutz der Umwelt vor schädlichen Einflüssen durch die Hand.', 'Ein Kleidungsstück', 'Ein Kleidungsstück für eine Hand, oft bis zum Handgelenk und manchmal bis zum Ellbogen reichend, das entweder jeden Finger einzelnd umschließt oder, Daumen und restliche Finger trennend, die gesamte Hand.']"
goat,bn:00015720n,"['Hausziege', 'Ziege']","['Die Hausziege ist nach dem Hund und zusammen mit dem Schaf vermutlich eines der ersten wirtschaftlich genutzten Haustiere.', 'Domestiziert, landwirtschaftliches Nutztier', 'Vierbeiniges Tier, das mit dem Schaf verwandt ist und von Menschen für sein Fell und seine Milch gehalten wird.']"
gun,bn:00042221n,"['Schusswaffe', 'Feuerwaffe']","['Schusswaffe ist ein Begriff zur Typologie von Waffen.', 'Feuerwaffe ist ein Begriff zur Typologie von Waffen nach unterschiedlichen Kriterien und Legaldefinitionen.', 'Vorrichtungen, bei denen Geschosse durch einen Lauf getrieben werden', 'Waffe zum Verschießen von Projektilen']"
hair,bn:00042526n,['Haar'],"['Ein Haar ist ein langer Hornfaden, der auf der Haut von Säugetieren wächst.', 'Hornfaden', 'Die Gesamtheit der Filamente, die aus der Haut von Menschen und Tieren wachsen und einen Teil des Kopfes und einen Teil bzw. den ganzen Körper bedecken.']"
hammer,bn:00042730n,['Hammer'],"['Ein Hammer ist ein händisch oder maschinell angetriebenes Werkzeug, das unter Nutzung seiner beschleunigten Masse schwere Schläge auf Körper ausübt.', 'Ein Werkzeug', 'Ein Werkzeug mit einem schweren Kopf und einem Handgriff, das zum Schlagen von etwas benutzt wird.']"
hand,bn:00042759n,['Hand'],"['Die Hand ist das Greiforgan der oberen Extremitäten der Primaten.', 'Greifwerkzeug der oberen Extremitäten', 'Der Teil der Vordergliedmaßen eines Primaten (einschl. Menschen) unterhalb des Unterarms und Handgelenks.']"
hat,bn:00017718n,"['Hut', 'Kopfbedeckung', 'Chapeau!', 'Kappe', 'Mütze']","['Der Hut ist eine Kopfbedeckung, die sich durch die feste Form und die umlaufende Krempe von einer Mütze unterscheidet.', 'Chapeau! [ʃaˈpoː] ist ein auch im deutschen Sprachkreis verwendeter Ausruf der Anerkennung.', 'Ausruf einer Respektsbezeugung im Sinne von Hut ab!', 'Ausruf der Anerkennung', 'Kopfbedeckung mit fester Form und umlaufender Krempe', 'Ein Kleidungsstück zur Bedeckung des Kopfs aus einem so harten Material, dass es eine eigene Form unabhängig von der Schädelform hat, typischerweise mit einer Krempe.']"
heart,bn:00043383n,['Herz'],"['Das Herz ist ein bei verschiedenen Tiergruppen vorkommendes muskuläres Hohlorgan, das mit Kontraktionen Blut oder Hämolymphe durch den Körper pumpt und so die Versorgung aller Organe sichert.', 'Ein Organ', 'Inneres Organ zum Blutzirkulation', 'Ein muskulöses inneres Organ, das das Blut durch den Körper pumpt.']"
hook,bn:00078068n,['Falle'],['Gerät zum Fangen von Tieren']
horn,bn:00022750n,"['Drommeter', 'Kornett', 'Trompete', 'Maultrommel', 'Trompeter', 'Drommete']","['Die Trompete ist ein hohes Blechblasinstrument mit drei, seltener vier Ventilen, das als Aerophon mit einem Kesselmundstück nach dem Prinzip der Polsterpfeife angeblasen wird.', 'Das Kornett oder Piston ist ein Blechblasinstrument mit konischem Messingrohr und drei Pumpventilen, das trotz der trompetenähnlichen Form und Stimmlage aufgrund seiner Mensur zu den Horninstrumenten gezählt wird.', 'Blechblasinstrument', 'Ein Blechblasinstrument.']"
horse,bn:00031345n,"['Gaul', 'Pferd', 'Ross', 'Hauspferd']","['Das Hauspferd ist ein weit verbreitetes Haus- bzw.', 'Ein weit verbreitetes Haustier', 'Ein großes Tier mit vier Beinen auf dem Menschen reiten und das sie zum Tragen von Lasten oder zum Ziehen von Fahrzeugen nutzen.']"
hospital,bn:00044896n,"['Hospital', 'Krankenhaus', 'Klinik']","['Ein Krankenhaus ist eine medizinische Einrichtung.', 'Medizinische Einrichtung', 'Gebäude, in dem kranke oder verletzte Menschen von Ärzten und Krankenschwestern behandelt und gepflegt werden.']"
house,bn:00044994n,['Haus'],"['Ein Haus ist ein „dauerhaftes, aus Hüll- und Tragkonstruktion bestehendes Gebäude; entwickelte sich aus der Zufluchtsstätte der Vorzeit zu den gegenwärtigen vielfältigen Arten von Hochbauten.', 'Wohn- oder Geschäftsgebäude', 'Die Behausung eines Menschen, sein Wohnsitz.']"
island,bn:00047612n,"['Insel', 'Eiland']","['Eine Insel ist eine in einem Meer oder Binnengewässer liegende, auch bei Hochwasser über den Wasserspiegel hinausragende Landmasse, die vollständig von Wasser umgeben, jedoch kein Kontinent ist.', 'Im Sinne der Geographie eine von Wasser umgebene Landmasse', 'Subkontinentales Stück Land, das von Wasser umgeben ist', 'Eine Landmasse, die vollständig von Wasser umgeben ist; besonders eine Landmasse, die kleiner ist als ein Kontinent.']"
jewel,bn:00037606n,"['Juwel', 'Schmuckstein', 'Edelstein', 'Kleinod']","['Schmucksteine, teilweise auch als Edelsteine bezeichnet, sind meist Minerale, Gesteine oder Glasschmelzen, aber auch Stoffe organischer Herkunft wie beispielsweise Bernstein, Pechkohle oder relativ kleine und formschöne Fossilien, die im Allgemeinen als schön empfunden werden und als Schmuck Verwendung finden.', 'Mineralien für die Schmuckherstellung', 'Ein wertvoller Stein, der geschnitten und geschliffen wurde und in Schmuck verwendet wird.']"
kettle,bn:00011829n,"['Teekessel', 'Kochtopf', 'Pfeifkessel', 'Kessel', 'Wasserkessel']","['Ein Wasserkessel oder Caldor dient dem Erhitzen von Wasser bis zum Siedepunkt, unter anderem für die Zubereitung von Tee, Kaffee und Instant-Brühe.', 'Gefäß zum Erhitzen von Wasser bis zum Siedepunkt', 'Ein Metallgefäß, das zum Kochen von Teewasser benutzt wird.']"
key,bn:00048985n,['Schlüssel'],"['Ein Schlüssel ist ein Werkzeug zum Verschließen und Öffnen eines Schlosses, z.', 'Gerät zum Öffnen eines Schlosses', 'Ein Gegenstand zum Öffnen und Schließen eines Schlosses.']"
knee,bn:00006140n,"['Knie', 'Kniegelenk']","['Das Kniegelenk ist das im Knie befindliche größte Gelenk der Säugetiere.', 'Größtes paariges Gelenk von Säugetieren', 'Beim Menschen: das Gelenk in der Mitte der Beine.']"
knife,bn:00049322n,['Messer'],"['Das Messer ist ein Mehrzweckwerkzeug, das zum Schneiden, Stechen, Hauen oder Hacken dient und aus einer Klinge sowie einem Griff besteht.', 'Schneidwerkzeug', 'Schneidwerkzeug']"
knot,bn:00049367n,['Knoten'],"['Ein Knoten ist in der Knotenkunde eine Verwicklung oder Verschlingung von Faden, Schnur, Band, Seil, Tauwerk, Tuch oder ähnlich biegsamen Textil, mitunter auch einer Kette, die in bestimmter Form gewickelt, geschlungen, geknüpft oder geknotet wird.', 'Verschlingung von Fäden, Bändern, Seilen und Ähnlichem']"
leaf,bn:00035596n,"['Belaubung', 'Blattwerk', 'Blatt', 'Laub', 'Laubwerk', 'Blätterwerk', 'Laphi']","['Das Blatt ist neben der Sprossachse und der Wurzel eines der drei Grundorgane der höheren Pflanzen und wird als Organtyp Phyllom genannt.', 'Teil einer Pflanze', 'Brasilianischer Autor', 'Brasilianischer Autor', 'Sämtliche Blätter einer Pflanze.', 'Das Hauptorgan der Photosythese und der Transpiration bei höheren Pflanzen, gewöhnlich bestehend aus einer dünnen grünen Fläche, welche direkt oder aus einem Stängel wächst.']"
leg,bn:00050541n,"['Bein', 'Beine', 'menschliches Bein']",['Fuß + Unterschenkel + Oberschenkel + Hüfte']
line,bn:00076373n,"['Television', 'Video', 'Fernsehen', 'Videotechnik']","['Fernsehen ist ein Verfahren, bewegte Bilder aufzunehmen, als Datenstrom zu übertragen und nahezu gleichzeitig anzuzeigen bzw.', 'Die Videotechnik, kurz Video genannt, umfasst die elektronischen Verfahren zur Aufnahme, Übertragung, Bearbeitung und Wiedergabe von bewegten Bildern sowie ggf. des Begleittons.', 'Elektronischen Verfahren zur Aufnahme, Übertragung, Bearbeitung und Wiedergabe von bewegten Bildern', 'Elektronisches Massenmedium']"
lip,bn:00051440n,['Lippe'],"['Die Lippe ist ein stets paarweise vorkommendes Organ am Mund des Menschen und vieler Tiere.', 'Oberer und unterer Rand des Mundes', 'Einer der beiden fleischigen Ränder der Mundöffnung.']"
lock,bn:00024493n,"['Stöpsellocke', 'Locke']","['Die Stöpsellocke ist eine natürliche, papillotierte oder über ein Lockenholz gedrehte einzelne Haarsträhne.', 'Frisur']"
map,bn:00036821n,"['Funktion', 'Abbildung']","['In der Mathematik ist eine Funktion oder Abbildung eine Beziehung zwischen zwei Mengen, die jedem Element der einen Menge genau ein Element der anderen Menge zuordnet.', 'Abbildung zwischen Mengen', 'Abbildung, die jedem Element ihres Definitionsbereichs genau ein Element des Bildbereichs zuordnet', 'Verschiedene verwandte mathematische Konzepte']"
match,bn:00036522n,"['Zündholz', 'Streichholz', 'Hölzchen']","['Ein Streichholz oder Zündholz, veraltet Schwefelholz, ist ein Stäbchen zum Entfachen eines Feuers.', 'Werkzeug, um Feuer zu entzünden']"
monkey,bn:00055685n,['Affe'],['Allgemeine Idee einer Untergruppe der Affen']
moon,bn:00055813n,"['Mond', 'Trabant', 'Mond des Sonnensystems']","['Ein Mond, Satellit oder Trabant ist in der Astronomie ein kompaktes, natürlich entstandenes astronomisches Objekt, das sich in einer Umlaufbahn um ein anderes, deutlich massereicheres Objekt befindet.', 'Ein Himmelskörper auf einer Umlaufbahn um ein anderes Objekt', 'Natürlicher Satellit eines Planeten.']"
mouth,bn:00056136n,['Mund'],"['Öffnung in der unteren Gesichtshälfte des Menschen, die zur Nahrungsaufnahme und Lautbildung dient.']"
nail,bn:00056727n,"['Fingernagel', 'Nagel']","['Als Nagel wird bei Primaten eine gewölbte, durchscheinende Keratinplatte auf der Oberseite der Finger- oder Zehenspitze bezeichnet, die einerseits dem Schutz der Fingerkuppen, andererseits der Unterstützung der Greiffunktion dient.', 'Eine gewölbte Hornplatte am äußersten Ende der Finger und Zehen']"
neck,bn:00017395n,"['Hals', 'Nacken', 'Genick']","['Der Hals, lateinisch Collum oder Cervix, ist derjenige Körperteil von Menschen und Tieren, der Kopf und Rumpf miteinander verbindet.', 'Körperteil von Menschen und Tieren, das zwischen Kopf und Torso liegt', 'Der Teil des Körpers, der den Leib mit dem Kopf verbindet, bei Menschen und Tieren.']"
nerve,bn:00057322n,['Nerv'],['Bei einem Nerv']
net,bn:00024712n,"['Internet', 'Netzwerk', 'Rechnernetz', 'Computernetzwerk', 'Netz', 'Cyberspace']","['Cyberspace bezeichnet im engeren Sinne eine konkrete virtuelle Welt oder virtuelle Realität, im erweiterten Sinne die Gesamtheit mittels Computern erzeugter räumlich anmutender oder ausgestalteter Bedienungs-, Arbeits-, Kommunikations- und Erlebnisumgebungen.', 'Das Internet, umgangssprachlich auch Netz, ist ein weltweiter Verbund von Rechnernetzwerken, den autonomen Systemen.', 'Als satirische Bezeichnung nach dem Satz des Jahres 2013 von Angela Merkel', 'Weltweites Netzwerk, bestehend aus Rechnernetzwerken, durch das Daten ausgetauscht werden', 'Ein Netzwerk von verbundenen Computern, von kleinen Heimnetzwerken bis hin zum weltumspannenden Internet.', 'Ein globaler Zusammenschluss von lokalen Computernetzwerken, der das TCP/IP-Protokoll (Transmission Control Protocol/Internet Protocol) benutzt, um Rechner miteinander zu verbinden.']"
nose,bn:00058117n,['Nase'],"['Die Nase ist in der Anatomie das Organ von Wirbeltieren, das die Nasenlöcher und die Nasenhöhle beherbergt.', 'Organ bei Tieren und beim Menschen', 'Organ von Wirbeltieren, das die Nasenlöcher sowie die Nasenhöhle beherbergt', 'Das Organ im Gesicht, das zum Riechen dient.']"
nut,bn:00058343n,"['Mutter', 'Schraubenmutter']","['Die Mutter, Kurzform für Schraubenmutter, ist das mit einem Innengewinde versehene Gegenstück zu einer Schraube oder einem Gewindebolzen.', 'Gegenstück einer Schraube', 'Gegenstück einer Schraube, mit Innengewinde', 'Teil, das man auf eine Schraube drehen kann.']"
office,bn:00001961n,"['Bureau', 'Autorität', 'Amt', 'Koryphäe', 'Büro', 'Behörde', 'Kontor']","['Behörde ist eine öffentliche Stelle, die die Aufgaben der öffentlichen Verwaltung wahrnimmt, die ihr aufgrund materieller Gesetze aufgegeben sind.', 'Staatliche Einrichtung, Organe der Exekutive, Judikative und Legislative und Beliehene', 'Arbeitsplatz, an dem Verwaltungs- und Kommunikationstätigkeiten verrichtet werden', 'Jemand, der als Quelle für verlässliche Informationen zu einem Thema gilt.']"
orange,bn:00059250n,['Orange'],"['Orange ist der Farbreiz, der wahrgenommen wird, wenn Licht mit einer spektralen Verteilung ins Auge fällt, bei dem Wellenlängen überwiegend zwischen 575 und 595 nm liegen.', 'Farbe']"
oven,bn:00059829n,"['Ofen', 'Backofen']","['Ein Backofen ist ein elektrisch- oder brennstoffbeheizter Apparat zum Backen, Braten und Grillen von Lebensmitteln.', 'Gerät zum Backen, zu finden im Haushalt, in handwerklichen Backstuben oder in industriellen Backbetrieben']"
pen,bn:00061314n,"['Füller', 'Feder', 'Schreibstift']","['Der Stift ist ein Schreib- und Zeichengerät.', 'Schreibgerät']"
pencil,bn:00061334n,['Bleistift'],"['Ein Bleistift ist ein Schreibgerät mit einer Mine, die in einem Schaft eingebettet ist.', 'Schreibwerkzeug', 'Ein gewöhliches Schreibwerkzeug aus einer von Holz umgeschlossenen Graphitmine, das Graphit (üblichweise als ""Blei"" bezeichnet) nutzt, um Sriche aufs Papier zu bringen.']"
picture,bn:00034471n,['Film'],"['Der Film ist eine Kunstform, die ihren Ausdruck in der auch als Filmen bezeichneten Produktion bewegter Bilder mittels Foto-, Kamera- und Tontechnik findet, bei Stummfilmen war der Ton untergeordnet oder wurde durch unterschiedliche Möglichkeiten versucht.', 'Kunstform der bewegten Bilder', 'Abfolge von Bildern, die ein Gefühl von Bewegung vermitteln und eine Geschichte oder ein reales Ereignis erzählen', 'Eine Sequenz von bewegten Bildern.']"
pig,bn:00042006n,"['Hausschwein', 'Schwein', 'Sus']","['Das Hausschwein ist die domestizierte Form des Wildschweins und bildet mit ihm eine einzige Art.', 'Sus ist eine Säugetiergattung aus der Familie der Echten Schweine.', 'Domestizierte Form des Wildschweins', 'Säugetiergattung aus der Familie der Echten Schweine', 'Domestizierte Tierart, Haustier', 'Säugetiergattung aus der Familie der Echten Schweine', 'Ein verbreitetes vierbeiniges, paarhufiges Tier (Sus scrofa), mit Borsten und einer zum Graben angepassten Nase, welches von Menschen zur Fleischgewinnung gehalten wird.']"
pipe,bn:00062568n,"['Wasserrohr', 'Rohr', 'Rohrleitung']","['Rohrleitungen bestehen aus dem Rohr, Rohrverbindungen, Rohrhalterungssystemen, Rohrleitungskennzeichnung, den zugehörigen Armaturen und allenfalls der Dämmung.', 'Ein Rohr ist ein länglicher Hohlkörper, dessen Länge in der Regel wesentlich größer als sein Durchmesser ist.', 'Eine Anlage zum Zweck des Transports von Gasen, Flüssigkeiten oder Feststoffen', 'Länglicher Hohlkörper', 'Länglicher Hohlkörper', 'Dienen dem Transport von von Flüssigkeiten oder Gasen, seltener auch Schlämme']"
plane,bn:00001697n,"['Flugzeug', 'Flieger', 'Maschine']","['Ein Flugzeug ist ein Luftfahrzeug, das schwerer als Luft ist und den zu seinem Fliegen nötigen dynamischen Auftrieb mit nicht-rotierenden Auftriebsflächen erzeugt.', 'Umgangssprachliche Bezeichnung', 'Luftfahrzeug, das schwerer als Luft ist und den zu seinem Fliegen nötigen dynamischen Auftrieb mit nicht-rotierenden Auftriebsflächen erzeugt']"
plate,bn:00050990n,"['Kfz-Kennzeichen', 'Nummernschild', 'Autokennzeichen', 'Kennzeichenschild', 'Kraftfahrzeugkennzeichen']","['Ein Kraftfahrzeugkennzeichen oder kurz Kfz-Kennzeichen, ein behördliches Kennzeichen beziehungsweise ein Kontrollschild ist eine von der Kraftfahrzeug-Zulassungsbehörde zugeteilte individuelle numerische oder alphanumerische Registrierungsbezeichnung für Kraftfahrzeuge, die in den Fahrzeugunterlagen, auf den Schildern der Kennzeichen erscheint.', 'Das „Nummernschild“ an Kraftfahrzeugen', 'Schild an Kraftfahrzeugen zur eindeutigen Identifikation des Fahrzeugs', 'Eine Metalplatte für die alphanumerische Identifikation von Fahrzeugen, montiert am Vorder- und/oder Hinterteil.']"
plough,bn:00063057n,['Pflug'],"['Ein Pflug ist ein landwirtschaftliches Gerät zur Lockerung und zum Wenden des Ackerbodens im Bereich des Bearbeitungshorizontes.', 'Landwirtschaftliches Gerät', 'Bodenbearbeitungsgerät', 'Landwirtschaftliches Gerät, das durch die Erde gezogen wird, um Furchen für Pflanzen zu öffnen.']"
pocket,bn:00063155n,"['Hosentasche', 'Tasche', 'Sack']","['Eine Tasche ist in ein Kleidungsstück eingenähter oder an etwas angenähter kleiner Beutel, zum Mitführen kleinerer Gegenstände oder auch zum Einstecken eines Stofftuches zur Zierde.', 'Ein Teil eines Kleidungsstücks', 'Behältnis zum Transport von Gegenständen', 'Eine Tasche in einer langen oder kurzen Hose.', 'Eine Art Stoffsäckchen, das durch eine Öffnung in einem Kleidungsstück zugänglich ist und dazu dient, Gegenstände aufzunehmen; in der Regel groß genug, um wenigstens eine Hand darin unterzubringen.']"
pot,bn:00015106n,"['Klosett', 'Toilette', 'Wasserklosett', 'Klo', 'Nachtgeschirr', 'Nachttopf']","['Die Toilette [toˈlɛtə] oder [to̯aˈlɛtə], auch Klosett, Null-Null oder die Abkürzung WC bezeichnet etwa seit dem 19.', 'Sanitäre Vorrichtung']"
potato,bn:00047481n,"['Erdapfel', 'Speisekartoffel', 'Tartuffel', 'Härdöpfel', 'Krumenbeere', 'Kartoffel', 'Grundbirne', 'Kartoffeln']","['Die Kartoffel, in Teilen Deutschlands, Österreichs und der Schweiz auch als Erdapfel, Erdbirne, Grundbirne, Potaten, Tüffke und weiteren Regionalnamen bekannt, ist eine Nutzpflanze aus der Familie der Nachtschattengewächse.', 'Art der Gattung Nachtschatten', 'Ein Knollengewächs, Solanum tuberosum, das oft als stärkehaltiges Gemüse gegessen wird, besonders in Amerika und Europa']"
prison,bn:00064468n,"['Strafanstalt', 'Kittchen', 'Gefängnis', 'Bau', 'Knast', 'Haftanstalt', 'Loch']","['Ein Gefängnis ist eine Anstalt zur Unterbringung von Untersuchungs- und Strafgefangenen sowie Sicherungsverwahrten.', 'Ort, an dem Menschen gegen ihren Willen festgehalten werden', 'Ein Ort, an dem einzelne Personen beschränkte persönliche Freiheit haben.']"
rail,bn:00077838n,"['Bahngleis', 'Gleis', 'Eisenbahngleis']","['Als Gleis oder Geleise wird die Fahrbahn für Schienenfahrzeuge bezeichnet.', 'Die Fahrbahn für Schienenfahrzeuge', 'Fahrweg für Schienenfahrzeuge als Teil von Bahnanlagen', 'Fahrbahn für Schienenfahrzeuge, typischerweise bestehend aus Schienen und Schwellen']"
rat,bn:00056119n,"['Maus', 'Ratte', 'Mäuse']","['Die Mäuse sind eine Nagetiergattung aus der Gruppe der Altweltmäuse.', 'Eine Nagetiergattung aus der Unterfamilie der Altweltmäuse', 'Trivialname für die Spezies der Familie Muridae']"
receipt,bn:00000746n,"['Rechnung', 'Abrechnung', 'Faktura']","['Unter Rechnung wird jedes Dokument verstanden, das die Abrechnung über eine Lieferung oder sonstige Leistung zum Inhalt hat, gleichgültig, wie dieses Dokument im Geschäftsverkehr bezeichnet wird.', 'Dokument im Geschäftsverkehr: listet alle Produkte, Dienstleistungen und Preise auf, die der Kunde zu entrichten hat. Dient zur Verrechnung der Umsatzsteuer.']"
rod,bn:00022813n,"['Prügelstrafe', 'Körperstrafe', 'körperliche Züchtigung']","['Die Körperstrafe oder Züchtigung ist eine seitens der jeweils einschlägigen Rechtsordnung gebilligte Strafe, die gegen die körperliche Unversehrtheit einer Person gerichtet ist.', 'Strafe, die körperlich erfahren wird']"
roof,bn:00068220n,['Dach'],"['Ein Dach ist im Bauwesen eine Konstruktion, die darunter liegende Räume und Flächen nach oben hin abschließt und sie dadurch vor Sonne, Witterung und anderen von oben eindringenden Einflüssen schützt.', 'Oberer abschließender Gebäudeteil', 'Die Struktur, die ein Gebäude abdeckt.']"
sail,bn:00068849n,['Segelschiff'],"['Ein Segelschiff ist ein Schiff, das ganz oder vornehmlich aufgrund seiner Segel durch die Kraft des Windes bewegt wird.', 'Schiff, das durch Windkraft angetrieben wird', 'Ein Schiff, das durch die Kraft des Windes bewegt wird.']"
school,bn:00069619n,"['Uni', 'Universität', 'Akademie', 'Schule']","['Die Schule, auch Bildungsanstalt oder Lehranstalt genannt, ist eine Institution, deren Bildungsauftrag im Lehren und Lernen, also in der Vermittlung von Wissen und Können durch Lehrer an Schüler, aber auch in der Wertevermittlung und in der Erziehung und Bildung zu mündigen, sich verantwortlich in die Gesellschaft einbringenden Persönlichkeiten besteht.', 'Allgemeinbildende Unterrichtseinrichtung', 'Institution für den Unterricht von Schülern unter der Leitung von Schullehrern', 'Ein Institut der höheren Bildung und der Forschung, das akademische Abschlüsse verleiht.']"
scissors,bn:00060209n,['Schere'],"['Eine Schere ist ein Werkzeug zum span-losen Zerteilen oder Einschneiden verschiedener Materialien – meist mittels zweier gegeneinander beweglicher Klingen mit Schneiden, auch Scherenhebel oder Branchen genannt.', 'Ein Werkzeug']"
screw,bn:00069863n,['Schraube'],['Maschinenelement']
seed,bn:00070253n,"['Samenkorn', 'Saat', 'Same', 'Samen']","['Ein Same oder Samen, im Plural auch Sämereien, ist eine der Ausbreitung dienende Gewebestruktur der Samenpflanzen, das aus einer Samenschale, dem Embryo und häufig noch einem Nährgewebe besteht.', 'Der von einer Schutzhülle und dem Nährgewebe umgebene Keim']"
sheep,bn:00070967n,"['Schaf', 'Hausschaf', 'Ovine', 'Ovis aries', 'Ovis orientalis aries']","['Das Hausschaf, kurz auch Schaf, ist die domestizierte Form des Mufflons.', 'Domestizierte Form des Mufflons', 'Art der Gattung Schafe (Ovis)', 'Vierbeiniges Tier (Ovis), das von Menschen wegen seiner Wolle gehalten wird.', 'Vierbeiniges wiederkäuendes Säugetier, das wegen seines Fleisches, der Milch und der Wolle als Nutztier gehalte wird.']"
shelf,bn:00070999n,['Regal'],"['Ein Regal ist ein Möbelstück bzw. ein Ausrüstungsgegenstand, welcher der Lagerung von Gegenständen aller Art dient.', 'Möbelstück, das der Lagerung von Gegenständen dient', 'Möbelstück zur Lagerung von Gegenständen aller Art', 'Waagerechte Platte zur platzsparenden Lagerung']"
ship,bn:00071103n,['Schiff'],"['Schiffe sind größere Wasserfahrzeuge oder andere schwimmfähige Objekte mit bestimmten, nicht einheitlich festgelegten Eigenschaften.', 'Großes Wasserfahrzeug', 'Größeres Wasserfahrzeug']"
shirt,bn:00071142n,['Hemd'],"['Ein Hemd ist ein Kleidungsstück mit Hals- und Armöffnungen, das in verschiedenen Längen und mit verschiedenen Ärmel-, Ausschnitt- und Kragenformen auftreten kann.', 'Kleidungsstück mit Hals- und Armöffnungen']"
shoe,bn:00071172n,"['Schuh', 'Lackschuh']","['Ein Schuh ist eine Fußbekleidung bestehend aus einem Oberteil, das stets mit einer festen Unterlage aus Leder, Holz, Gummi oder Kunststoff, seltener aus Kork oder geflochtenen Naturfasern, verbunden ist.', 'Fußbekleidung']"
skin,bn:00024643n,['Haut'],"['Die Haut ist funktionell das vielseitigste Organ eines menschlichen oder tierischen Organismus.', 'Organ des menschlichen und tierischen Organismus', 'Hüllorgan von Wirbeltieren und Menschen']"
skirt,bn:00072004n,['Rock'],"['Unter einem Rock wird heute ein unten offenes Kleidungsstück verstanden, das den Unterleib und die Beine bedeckt.', 'Ein Kleidungsstück', 'Kleidung', 'Ein Kleidungsstück, das gewöhnlich von Frauen und Mädchen getragen wird und das von der Taille abwärts den unteren Teil des Körpers bedeckt.']"
snake,bn:00059150n,"['Schlange', 'Schlangen', 'Wurm']","['Schlangen sind eine Unterordnung der Schuppenkriechtiere.', 'Eine Unterordnung der Reptilien – dort auch zur Mythologie', 'Eine Unterordnung der Reptilien', 'Allgemeine Idee eines gliederlosen, geschuppten, länglichen Reptils']"
sock,bn:00072576n,"['Strumpf', 'Socke']","['Ein Strumpf ist ein enganliegendes Kleidungsstück für den Fuß und das Bein, das bis zum Oberschenkel reichen kann.', 'Kleidungsstück für den Fuß', 'Kleidungsstück für Fuß und Beine']"
spade,bn:00022443n,"['Nigga', 'Nigger']","['Nigger ist eine rassistische und äußerst abwertende Bezeichnung für Schwarze.', 'Rassistische und abwertende Bezeichnung für Menschen dunkler Hautfarbe', 'Pejorativer negativ konnotierter bzw. Slangausdruck in der englischen Sprache für dunkelhäutige Menschen']"
sponge,bn:00060631n,"['Schwämme', 'Schwamm']",['Die Schwämme bilden einen Tierstamm innerhalb der vielzelligen Tiere.']
spoon,bn:00073547n,['Löffel'],"['Essbesteck für flüssige, breiartige oder pulverförmige Nahrung bzw. Speisen']"
spring,bn:00036077n,['Quelle'],"['Eine Quelle ist ein Ort, an dem dauerhaft oder zeitweise Grundwasser auf natürliche Weise an der Geländeoberfläche austritt.', 'Austrittsort von Grundwasser', 'Ort, wo dauerhaft oder zeitweise aus Niederschlägen gespeistes Grundwasser auf natürliche Weise austritt']"
square,bn:00036107n,['Quadrat'],"['In der Geometrie ist ein Quadrat ein spezielles Polygon, nämlich ein ebenes, konvexes und regelmäßiges Viereck.', 'Eine geometrische Figur mit vier gleich langen Seiten und rechten Winkeln', 'Ebenes, konvexes und regelmäßiges Viereck', 'Zweidimensionales Polygon (Vieleck) mit vier gleichen Seiten und vier rechten Winkeln']"
