word_original,synset,senses,definitions
feather,bn:00033865n,"['pluma', 'plumaje', 'barbillas', 'bárbulas']","['Las plumas son estructuras queratinosas de la piel de las aves y otros dinosaurios terópodos.', 'El plumaje en las aves se refiere al conjunto de plumas que recubre el cuerpo de estos animales[1]\u200b.', 'Estructura de cobertura corporal de las aves', 'Una estructura ramificada tipo cabello que crece en la piel de las aves y las protege del frío y del agua, facilitando el vuelo.', 'Estructura liviana caliente e impermeable que constituye la estructura externa que cubre las aves.', 'Cualquiera de las púas secundarias que forman una franja de pequeñas proyecciones en una pluma.']"
finger,bn:00034565n,"['dedo', 'dedos de la mano', 'dedo de la mano']","['Se conoce con el nombre de dedos de las manos aquella parte del cuerpo humano que corresponde a los cinco dedos de la mano, clasificada en la Terminología Anatómica de 1997 con el código A01.', 'Órgano de manipulación hallado en las manos de los humanos y otros primates', 'Una de las extremidades largas de la mano utilizada por la prensión de objetos.']"
fish,bn:00034816n,"['pescado', 'pez', 'Pisces', 'pisces', 'peces']","['Los peces son animales vertebrados primariamente acuáticos, generalmente ectotérmicos y con respiración por branquias.', 'Categoría taxonómica obsoleta que designa a los peces.', 'Animal vertebrado acuático']"
flag,bn:00034960n,"['bandera', 'pabellón']","['Emblema que por_lo_general consiste en un trozo rectangular de tela con un diseño distintivo.', 'Una bandera es una pieza de tela, por lo general, rectangular o cuadrada, cuyo diseño es distintivo y con colores variados.', 'Pieza de tela que simboliza una persona o grupo de personas.', 'Pedazo de tela, frecuentemente decorado con un emblema, usado como señal o símbolo visual.']"
floor,bn:00079476n,"['dolina', 'valle', 'val']","['Un valle es una depresión de la superficie terrestre entre dos vertientes, con forma inclinada y alargada, que conforma una cuenca hidrográfica en cuyo fondo se aloja un curso fluvial.', 'Depresión de la superficie terrestre.', 'Depresión de la superficie terrestre situada entre dos vertientes', 'Cualquier tierra de baja altitud confinada por una tierra más alta; especialmente una depresión alargada, relativamente grande, suavemente inclinada de la superficie de la tierra, situada comúnmente entre dos montañas o entre sierras de colinas o las montañas y que a menudo contiene una corriente con un a salida.']"
fly,bn:00035494n,"['mosca', 'mosco', 'Diptera']","['Los dípteros son un orden de insectos neópteros caracterizados porque sus alas posteriores se han reducido a halterios, es decir, que poseen sólo dos alas membranosas y no cuatro como la gran mayoría de los insectos; su nombre científico proviene de esta característica.', 'Insecto común; cualquier especie de insecto del orden Diptera.']"
foot,bn:00035679n,"['pie', 'pes', 'pata']","['El pie es la porción terminal de una extremidad que lleva el peso del cuerpo y permite la locomoción y la retromoción.', 'La porción terminal de una extremidad que lleva el peso del cuerpo y permite la locomoción en los seres humanos y otras especies animales.', 'Porción terminal de una extremidad que lleva el peso del cuerpo y permite la locomoción']"
fork,bn:00035902n,['tenedor'],"['Un tenedor es un utensilio que consta de un manguito y una cabeza con dientes largos como una morsa del aguita a modo de clavitos es utilizado para pinchar o un trozo de tartita de chocolate.', 'utensilio de mesa que consta de un mango y una cabeza con dientes largos en la punta', 'Utensilio con puntas utilizado para llevar comida sólida a la boca.']"
fowl,bn:00028155n,"['ave de corral', 'Galloanserae', 'ave']","['Un ave de corral es una ave domesticada utilizada por el hombre para la alimentación, ya sea en forma de carne o por sus huevos; y por sus plumas y plumón.', 'Galloanserae es un clado de aves neognatas compuesto por los grupos Galliformes y Anseriformes, los cuales presentan una distribución cosmopolita.', 'Ave que se mantiene por su carne y huevos.', 'Ave domesticada criada por su carne y huevos.']"
frame,bn:00003882n,"['constitución', 'complexión', 'fisiología humana', 'cuerpo humano', 'figura', 'físico', 'osamenta', 'esqueleto', 'forma', 'soma', 'cuerpo', 'carne', 'anatomía']","['La fisiología del griego physiologia es la ciencia que estudia las funciones de los seres vivos, o sea su origen, desarrollo y proceso evolutivo.', 'El cuerpo humano es la estructura física y material del ser humano.', 'Estructura física y material del ser humano.', 'Estructura física y material del ser humano', 'Rama de la fisiología', 'Rama de las ciencias biológicas que estudia las funciones de los órganos y tejidos de seres humanos.', 'Estructura física de un cuerpo humano.']"
garden,bn:00037300n,['jardín'],"['Un jardín, es una zona del terreno donde se cultivan especies vegetales,[1]\u200b con posible añadidura de otros elementos como fuentes o esculturas, para el placer de los sentidos.', 'Terreno, generalmente en el exterior, para cultivo de plantas ornamentales.', 'Superficie planificada donde se cultivan especies vegetales, para su contemplación y disfrute', 'Parte de tierra cercana a una casa en donde crecen flores y otras plantas y en la que frecuentemente también hay una área de grama.']"
girl,bn:00034453n,"['chica', 'joven', 'jovencita', 'muchacha', 'niña', 'mujer', 'señorito', 'chico', 'fille', 'señorita', 'mujercita']","['Mujer joven.', 'Ser humano de género femenino y poca edad', 'Una persona joven y de sexo feminino, usualmente una niña o adolescente.']"
glove,bn:00040736n,['guante'],"['El guante es una prenda, cuya finalidad es cubrir las manos, o protegerlas de golpes, rayones, calor o frío extremo, para evitar manchas con fluidos o una sustancia dañina, de igual manera para sostener con más firmeza algunos objetos o incluso proteger de picaduras de insectos Los guantes están hechos de tela, lana de punto o fieltro, cuero, caucho, látex, neopreno, seda y de metal.', 'Vestimenta para la mano que frecuentemente se prolonga hasta por el brazo y hasta en codo, y que cubre cada dedo individualmente, o al menos separa el pulgar de los otros dedos.']"
goat,bn:00015720n,"['cabra', 'chivo', 'cabrón', 'capra aegagrus hircus', 'ganado cabrío']","['Mamífero artiodáctilode la subfamilia Caprinae', 'Animal cuadrúpedo común (Capra) hervíboro rumiante domesticada por su carne y leche.']"
gun,bn:00042221n,"['arma de fuego', 'arma de proyectil', 'cañón', 'obús', 'escopeta', 'arma', 'pistola']","['El arma de fuego es un dispositivo destinado a propulsar uno o múltiples proyectiles mediante la presión generada por la combustión de un propelente.', 'Dispositivo destinado a propulsar uno o múltiples proyectiles.', 'Arma que dispara proyectiles.']"
hair,bn:00042526n,"['cabello', 'pelo']","['El pelo o cabello es una continuación del cuero cabelludo formada por una fibra de queratina y constituido por una raíz y un tallo que crece principalmente en la piel de algunos mamíferos.', 'Colección formada por filamentos que crecen en la piel de los humanos y algunos animales, los cuales forman una cubierta para parte de la cabeza o para cualquier otra parte del cuerpo.']"
hammer,bn:00042730n,['martillo'],"['El martillo es una herramienta de percusión utilizada para golpear directa o indirectamente[1]\u200b una pieza, causando su desplazamiento.', 'Herramienta utilizada para golpear un objetivo, causando su desplazamiento o deformación.', 'Herramienta con un extremo pesado y un brazo utilizado para martillar.']"
hand,bn:00042759n,"['mano', 'palma', 'zarpa', 'manus', 'pata']","['La extremidad ( prensil ) del miembro superior.', 'La mano, en general, es un apéndice prensil con varios dedos ubicado al final del antebrazo o miembro anterior de primates como los humanos, chimpancés, monos y lémures.', 'Extremidad del cuerpo humano', 'Parte del brazo conectada al antebrazo por la muñeca en los primates (incluyendo al hombre).']"
hat,bn:00017718n,"['sombrero', 'Chapó']","['El Chapó o chapeau es un sombrero con la parte superior plana que llevaban los clérigos.', 'Un sombrero es una prenda de vestir que se utiliza específicamente para cubrir la cabeza, ya sea del sol, el frío o incluso marcar el estatus social del portador.', 'Prenda de vestir.', 'Expresión francesa', 'Prenda de vestir que se coloca en la cabeza; generalmente consta de un ala alrededor de la copa', 'Elemento del vestir cuyo objetivo es cubrir la cabeza, hecho con material suficientemente duro como para darle una forma independiente del cráneo y frecuentemente con un borde.']"
heart,bn:00043383n,"['corazón', 'cámara cardíaca', 'corazón humano']","['El corazón es el órgano principal del aparato circulatorio humano.', 'Órgano en el humano, simplemente llamado corazón.', 'Órgano principal del aparato circulatorio', 'órgano del cuerpo humano', 'Músculo que bombea la sangre a través del cuerpo.']"
hook,bn:00078068n,"['trampa', 'cepo']","['aparato para capturar una presa', 'Dispositivo para atrapar y mantener animales.']"
horn,bn:00022750n,"['guimbarda', 'arpa de boca', 'birimbao', 'trompe', 'guimbarde', 'trompeta', 'corneta', 'trompetista']","['La trompeta es un instrumento musical de viento, que pertenece a la familia de los instrumentos de viento metal, fabricado en aleación de metal.', 'La corneta es un instrumento de viento-metal utilizado en el jazz, las brass bands británicas, en la música cofrade y en la música clásica, principalmente desde el siglo XIX, en bandas militares europeas.', 'Un instrumento musical de viento metal utilizada principalmente en el jazz y en la música clásica, y en bandas militares.', 'Instrumento musical de viento metal', 'Instrumento musical de viento, perteneciente a la familia de los metales', 'Instrumento musical que consiste de una lengueta flaxible de metal o bambú unida a un arco.', 'Instrumento musical de la familia de los instrumentos de viento-metal.', 'Músico que toca la trompeta.', 'Instrumento musical de viento metal, un poco más pequeño que una trompeta.']"
horse,bn:00031345n,"['caballo', 'Equus ferus caballus', 'yegua', 'equinos']","['El caballo es un mamífero perisodáctilo domesticado de la familia de los équidos.', 'Mamífero perisodáctilo perteneciente a la familia de los équidos', 'Gran animal con cuatro patas utilizado por los humanos para cabalgar, transportar cosas o empujar vehículos.']"
hospital,bn:00044896n,"['hospital', 'clínica', 'enfermería', 'hospitales']","['Centro de salud donde los pacientes reciben tratamiento.', 'Un hospital o nosocomio es un establecimiento destinado para la atención y asistencia a enfermos por medio de personal médico, enfermería, personal auxiliar y de servicios técnicos durante 24 horas, 365 días del año y disponiendo de tecnología, aparatología, instrumental y farmacología adecuadas.', 'Instalación sanitaria donde se atiende a los enfermos', 'Lugar donde la gente enferma o con heridas es tratada y cuidada por doctores y enfermeras.']"
house,bn:00044994n,['casa'],"['Una casa es una edificación destinada para ser habitada.', 'Edificio para vivienda.', 'Edificación para alojarse o vivir al resguardo de la intemperie.', 'Edificación para ser habitada.', 'Edificación construida para ser habitada', 'Lugar de residencia de una persona, su domicilio.']"
island,bn:00047612n,"['isla', 'islas']","['Una isla es una porción de tierras naturalmente emergidas completamente rodeadas por agua.', 'Accidente geográfico.', 'Zona de tierra firme, más o menos extensa, rodeada completamente por una masa de agua, y de tamaño menor que un continente.', 'Pedazo de tierra subcontinental completamente rodeado de agua', 'Masa de tierra más pequeña que un continente, rodeada de agua por todas partes.']"
jewel,bn:00037606n,"['joya', 'gema', 'alhaja', 'piedra preciosa']","['Una gema, también llamada piedra preciosa, es una roca, mineral, vidrio o producto orgánico de origen natural, que al ser cortado o pulido se puede usar en la confección de joyas u objetos artísticos.', 'Mineral, roca o material petrificado que se puede usar en joyería.', 'Mineral, roca o material petrificado usado en joyería', 'Piedra de valor que ha sido cortada y pulida y se utiliza en joyería.']"
kettle,bn:00011829n,"['hervidor', 'caldera', 'calentador', 'Caldera']","['Una caldera, pava[1]\u200b o tetera es un recipiente semejante a una tetera utilizado en la cocina para calentar el agua.']"
key,bn:00048985n,"['llave', 'clave']","['Una llave es un instrumento que se usa para accionar cerraduras,[1]\u200b incorporadas a objetos que se pretende proteger de accesos no deseados.', 'El instrumento que se usa para abrir y cerrar el paso, especialmente en las puertas que llevan incorporada una cerradura.', 'Objeto diseñado para abrir (y generalmente cerrar) una cerradura.']"
knee,bn:00006140n,"['rodilla', 'articulación de la rodilla', 'genu', 'hinojo']","['Se llama articulación de la rodilla a la articulación central de los miembros posteriores o inferiores de los vertebrados, en el caso de la especie humana es la articulación central de los miembros inferiores.', 'El conjunto de partes blandas y duras que forman la unión del muslo con la pierna.', 'Articulación de la rodilla', 'En el hombre, articulación situada hacia el medio de la pierna.']"
knife,bn:00049322n,['cuchillo'],"['El cuchillo es un instrumento que se emplea para cortar; consta de una fina hoja metálica con uno o dos bordes afilados y de un mango por el cual se sostiene.', 'Instrumento cortante u hoja, de mano o de otro tipo, con o sin un mango.', 'Herramienta usada para cortar', 'Utensilio que consiste en una pieza afilada de material duro tal como acero u otro metal, cerámica, cristal o piedra, unida generalmente a un mango, cuya forma permite cortar materiales más suaves, especialmente carne y otros alimentos.']"
knot,bn:00049367n,"['nudo', 'lazo']","['Autorización mediante el cumplimiento de un rito religioso.', 'Estadounidense poeta hermano de William Rose Benet.', 'Un nudo es un orden y estructura particular en un tramo de cuerda o hilo el cual se estrecha y se cierra no siendo fácil que se deshaga por sí solo.', 'Lazo hecho con una cuerda o con cualquier otro material flexible largo que no pueda ser desatado sin hacer pasar un extremo de la cuerda a través del lazo.']"
leaf,bn:00035596n,"['hoja', 'follaje', 'Laphi']","['La hoja es el órgano vegetativo y generalmente aplanado de las plantas vasculares, especializado principalmente para realizar la fotosíntesis.', 'Parte de las plantas vasculares donde se realiza el proceso de la fotosíntesis.', 'parte de una planta que sirve para hacer la fotosíntesis.', 'Conjunto de hojas de una planta.', 'El órgano principal para la fotosíntesis y la transpiración en plantas superiores, normalmente consistente en una superficie plana y verde unida al tallo directamente o a través de un pedúnculo.']"
leg,bn:00050541n,"['pierna', 'piernas', 'miembro inferior', 'miembro inferior humano', 'pata']","['En anatomía humana, el miembro inferior o miembro pelviano es cada una de las dos extremidades que se encuentran unidas al tronco a través de la pelvis mediante la articulación de la cadera.', 'Totalidad del miembro inferior del cuerpo humano', 'Extremidad de animales y del hombre que se extiende de la ingle hasta el tobillo.']"
line,bn:00076373n,"['video', 'televisión', 'vídeo', 'tele', 'televisor', 'tv', 'television', 'TV']","['La televisión es un sistema para la transmisión y recepción de imágenes y sonidos a distancia que simulan movimientos, que emplea un mecanismo de difusión.', 'El video [1]\u200b o vídeo [2]\u200b[3]\u200b es la tecnología de grabación, procesamiento, almacenamiento, transmisión de imágenes y reconstrucción por medios electrónicos digitales o analógicos de una secuencia de imágenes que representan escenas en movimiento.', 'Un tipo de señal para la captación, transmisión y reproducción de imágenes.', 'Tecnología de captación, grabación, procesamiento, almacenamiento, transmisión y reconstrucción de una secuencia de imágenes', 'Medio de telecomunicación para la recepción y trasmisión de imágenes en movimiento', 'Formato o sistema utilizado para registrar y transmitir la información visual o audio-visual en movimiento o imágenes en señales eléctricas.', 'El proceso, el equipo o la programación implicados en convertir una sucesión de imágenes audio-visuales en las señales eléctricas correspondientes que se transmiten por medio de ondas electromagnéticas a los receptores o a las pantallas distantes, en los cuales las señales se pueden utilizar para reproducir la imagen original.']"
lip,bn:00051440n,"['labio', 'labios']","['Los labios, como parte del rostro de determinados animales, son los pliegues que forman el inicio de la boca, en el conjunto de la cabeza y como inicio del aparato digestivo.', 'Una de las dos excrecencias de carne alrededor de la abertura de la boca.']"
lock,bn:00024493n,"['rizo', 'tirabuzón', 'bucle', 'Tirabuzón', 'sortija', 'rulo', 'onda', 'mecha', 'caracol', 'chicho']",['El tirabuzón es un tipo de rizo largo en forma de tubo que otorga al peinado una apariencia elegante y romántica.']
map,bn:00036821n,"['función matemática', 'aplicación', 'función', 'mapa', 'función monovaluada', 'correspondencia unívoca', 'correspondencia']","['En matemática, se dice que una magnitud es función de otra si el valor de la primera depende del valor de la segunda.', 'Una relación que asocia a una magnitud o cantidad un único valor.', 'Concepto en matemática', 'Término que indica varios conceptos matemáticos', '(matemáticas) Relación en la que cada elemento del dominio tiene asociado exactamente un elemento del codomino.']"
match,bn:00036522n,"['fósforo', 'cerilla', 'cerillo', 'mixto', 'misto', 'lucifer', 'fosforo']","['Encendedor que consiste en una pieza fina de madera o cartón con punta de combustible químico; se enciende con la fricción.', 'Un fósforo, cerilla, cerillo, misto o mixto', 'También conocido como cerilla o cerillo.', 'Palillo con una sustancia inflamable en un extremo que se puede encender por fricción.']"
monkey,bn:00055685n,"['mono', 'mico', 'simio']","['La palabra mono es un término informal, no taxonómico, que designa a un amplio conjunto de primates simiiformes.', 'Término no taxonómico que designa a un amplio conjunto de primates.', 'Término no taxonómico que designa a un amplio conjunto de primates simiiformes', ""Un primate del grupo de los ''Primates del Nuevo Mundo” o de los “Primates del Viejo Mundo” (Simiiformes, excluyendo las familias  Hominoidea de grandes simios y humanos) que viven principalmente en selvas lluviosas y se distinguen de los grandes simios por su tamaño y su cola.""]"
moon,bn:00055813n,"['satélite', 'satélite natural', 'luna']","['Un satélite natural es un cuerpo celeste que orbita alrededor de un planeta.', 'Un cuerpo celeste que orbita alrededor de otro.', 'Objeto astronómico que orbita alrededor de otro objeto astronómico que a su vez orbita alrededor de una estrella', 'Satélite natural de un planeta.']"
mouth,bn:00056136n,"['boca', 'nariz']",['Abertura en la mitad inferior de una cara humana que se utiliza para la ingestión de alimentos y la articulación.']
muscle,bn:00056377n,['músculo'],"['En biología, los músculos son estructuras o tejidos existentes en el ser humano y en la mayoría de los animales que tienen la capacidad de generar movimiento al contraerse y relajarse.', 'Tipo de tejido biológico']"
nail,bn:00056727n,"['uña', 'garra']","['La uña es una estructura convexa de la piel localizada en las regiones distales de los dedos.', 'Estructura córnea del extremo de los dedos.', 'Estructura convexa de la piel localizada en las regiones distales de los miembros', 'Cubierta transparente, dura y plana ubicada cerca del extremo de cada dedo en los humanos, útil para rascarse y para manejo fino de objetos.']"
neck,bn:00017395n,"['cuello', 'pescuezo', 'nuca', 'cerviz']","['El cuello es el área de transición entre el cráneo —por arriba—, el tronco y las extremidades superiores —por debajo—.', 'La parte más estrecha del cuerpo, que une la cabeza con el tronco.', 'Área de transición entre el cráneo, el tronco y las extremidades superiores', 'Parte del cuerpo (de algunos animales, incluyendo los seres humanos) que conecta la cabeza y el tronco.']"
needle,bn:00057168n,"['aguja hipodérmica', 'aguja']","['Implemento hueco, delgado y usualmente afilado usado para inyectar o drenar fluidos de una persona o animal.']"
nerve,bn:00057322n,"['nervio', 'nervus']",['Los nervios son estructuras conductoras de impulsos nerviosos situadas fuera del sistema nervioso central.']
net,bn:00024712n,"['red de computadoras', 'red de ordenadores', 'red informática', 'Internet', 'red', 'internet', 'ciberespacio']","['El ciberespacio es el ámbito de información que se encuentra implementado dentro de los ordenadores y de las redes digitales de todo el mundo.', 'Internet[3]\u200b es un conjunto descentralizado de redes de comunicaciones interconectadas, que utilizan la familia de protocolos TCP/IP, lo cual garantiza que las redes físicas heterogéneas que la componen constituyen una red lógica única de alcance mundial.', 'Conocida popularmente como La Red de Redes.', 'Conjunto descentralizado global de redes informáticas', 'entorno informal en el que se produce la comunicación a través de redes informáticas', 'Red de computadores conectados, que van desde una red local casera hasta la Internet de escala mundial.', 'Consorcio global de redes de computadoras locales que utiliza el protocolo de comunicación TCP/IP (Transmission Control Protocol/Internet Protocol) para conectar las máquinas unas a otras.']"
nose,bn:00058117n,"['nariz', 'órgano olfactivo', 'olfato']","['La nariz es una protuberancia que forma parte del sistema respiratorio en los vertebrados.', 'Protuberancia que forma parte del sistema respiratorio en los vertebrados y que es el órgano del olfato', 'Órgano de la cara usado para oler cosas.']"
nut,bn:00058343n,['tuerca'],"['Una tuerca es una pieza mecánica con un orificio central, el cual presenta una rosca, que se utiliza para acoplar a un tornillo, en forma fija o deslizante.', 'pieza mecánica', 'Pieza en la que se puede atornillar un tornillo,']"
office,bn:00001961n,"['autoridad', 'agencia', 'oficina', 'organismo público', 'oficina gubernamental', 'organismo autónomo', 'departamento']","['Un Organismo autónomo u Organismo autónomo administrativo es un organismo del Estado con un determinado grado de autonomía de gestión.', 'Espacio donde se realizan deberes de una organización', 'departamentos del gobierno central bajo el control del Gobierno', 'Persona reconocida como fuente confiable de información sobre un tema.', 'Cualquier sala, conjunto de salas o edificios usados para actividades administrativas o servicios gubernamentales, transacciones comerciales o actividades relacionadas.', 'Unidad administrativa de gobierno.']"
orange,bn:00059250n,"['naranja', 'anaranjado']","['El naranja, anaranjado, naranjo o naranjado es el color intermedio entre el rojo y el amarillo que se percibe ante la fotorrecepción de una luz cuya longitud de onda dominante mide entre 595 a 630 nm.', 'Color a medio camino entre el amarillo y el rojo.']"
oven,bn:00059829n,"['horno', 'estufa']","['Un horno [1]\u200b es un dispositivo que almacena el calor, lo genera por medio de combustión y lo mantiene dentro de un compartimiento cerrado.', 'Compartimiento calentado generalmente recubierto con material refractario usado para secar sustancias, cocer cerámicas, realizar tratamientos de calor, etc.']"
pen,bn:00061314n,"['pluma', 'boli', 'bolígrafo']","['Pluma es el nombre que recibe un dispositivo usado para entintar una superficie con el propósito de escribir o dibujar.', 'Una herramienta de escritura.', 'Utensilio, generalmente tubular, que contiene tinta y que es utilizado para escribir o dibujar signos.']"
pencil,bn:00061334n,['lápiz'],"['Un lápiz[1]\u200b es un instrumento de escritura o de dibujo consistente en una mina o barrita de pigmento', 'Instrumento de escritura o dibujo', 'Utensilio común para escribir sobre papel hecho de un bastoncillo de grafito rodeado de madera.']"
picture,bn:00034471n,"['película', 'producción', 'film', 'filme', 'cine']","['Una película, también llamado filme, es una serie de imágenes fijas que, cuando se proyectan en una pantalla de forma consecutiva en rápida sucesión, crean la ilusión óptica de imágenes en movimiento.', 'Secuencia de imágenes que dan sensación de movimiento y narran una historia o un hecho real', 'Conjunto de imágenes animadas.']"
pig,bn:00042006n,"['marrano', 'puerco', 'cerdo', 'cochino', 'Sus', 'Sus scrofa domestica', 'cochi', 'porc', 'gocho', 'gorrino', 'cochín', 'guarro', 'cuchi', 'chon', 'sus', 'chancho', 'tunco', 'cuto', 'cocho', 'cerdo gruñón', 'Sus scrofa']","['Cerdo doméstico.', 'El cerdo, también denominado cochino, chancho, cuche, gordito, marrano, porcino, puerco, tibu[1]\u200b o tocino, es una subespecie de mamífero artiodáctilo de la familia Suidae.', 'Sus es un género de mamíferos artiodáctilos de la familia Suidae originario de Eurasia que incluye los cerdos domésticos y los jabalíes.', 'Género de mamíferos artiodáctilos que incluye a los cerdos domésticos y los jabalíes.', 'Especie de mamífero domesticado', 'Género de mamíferos artiodáctilos de la familia Suidae', 'Animal cuadrúpedo común (Sus scrofa f. domestica) artiodáctilo, de cuerpo robusto y piel gruesa, domesticado en la antigüedad para aprovechar su carne y su cuero.']"
pipe,bn:00062568n,"['ducto', 'conducto', 'conducto de agua', 'tubería', 'Tubería', 'tuberías', 'cañería']","['Una tubería es un conducto que cumple la función de transportar agua u otros fluidos.', 'Dentro de la industria, las tuberías son un sistema de tuberías que se utilizan para transportar fluidos de un lugar a otro.', 'Un conducto que cumple la función de transportar agua u otros fluidos.', 'Conducto que cumple la función de transportar agua u otros fluidos', 'secuencia de tubos conectados con válvulas y otros dispositivos, para conducir fluidos, gases, o sólidos granulados', 'Un tubo rígido que transporta fluido de agua, vapor o de otro tipo, que se utiliza en las tuberías y muchas otras aplicaciones.', 'Canalización para transportar agua hasta un determinado lugar.']"
plane,bn:00001697n,"['avión', 'aeroplano', 'Avión', 'aeronave']","['Un avión,[1]\u200b también denominado aeroplano,[2]\u200b es un aerodino de ala fija, o aeronave con mayor densidad que el aire, dotado de alas y un espacio de carga, y capaz de volar impulsado por uno o más motores.', 'Estructura, máquina o vehículo designado para ser soportado por el aire, sea por la acción dinámica del aire sobre las superficies de la estructura u objeto o por su propia flotabilidad', 'Artefacto más pesado que el aire con alas fijas que puede levantarse del suelo debido al efecto de  Bernoulli y es utilizado para transporte.']"
plate,bn:00050990n,"['placa', 'chapa', 'patente', 'matrícula', 'tablilla']","['La matrícula, placa o patente de un automóvil es una combinación de caracteres alfabéticos o numéricos que identifica e individualiza el vehículo respecto a los demás; se representan en una placa metálica o de material plástico en la que se graban o adhieren de forma inalterable los caracteres.', 'Patente o placa vehicular.', 'Identificación para vehículos', 'Chapa de metal para identificación alfanumérica de vehículos, en sus partes delantera y/o trasera.']"
plough,bn:00063057n,"['arado', 'arar', 'arada']","['El arado[1]\u200b es un apero de labranza utilizado en la agricultura para abrir surcos en la tierra y remover el suelo antes de sembrar.', 'Apero agrícola', 'Dispositivo que se empuja hacia la tierra para hacer surcos para plantar.']"
pocket,bn:00063155n,"['bolsillo', 'bolsa']","['Etimológicamente, un bolsillo es un pequeño bolso.', 'Bolsillo en los pantalones.', 'Especie de bolsa, que es accesible por una abertura en una prenda de vestir y que sirve para el almacenaje; generalmente lo suficientemente grande como para acomodar por lo menos la mano.']"
pot,bn:00015106n,"['inodoro', 'bacineta', 'bacinica', 'pelela', 'bacinilla', 'orinal', 'excusado', 'vater', 'servicio', 'cagadero', 'water-closet', 'lavabo', 'aseo', 'taza', 'baño', 'wáter', 'retrete']","['Aparato de fontanería para defecar y orinar.', 'Se denomina inodoro, retrete, escusado,[a]\u200b váter, taza del baño, o wáter al aparato sanitario utilizado para recoger y evacuar los excrementos sólidos y líquidos de los humanos hacia una instalación de saneamiento y que impide, mediante un sistema de sifón de agua limpia, la salida de los olores desagradables de la cloaca o alcantarillado hacia los espacios habitados.', 'Un aparato utilizado para defecar que dirige los excrementos hacia la instalación de saneamiento.', 'Dispositivo de cerámica utilizado para depositar y remover excrementos humanos por  un mecanismo de flujo de agua.']"
potato,bn:00047481n,"['patata', 'papa', 'Solanum tuberosum', 'tater']","['Un tubérculo comestibles nativo América del Sur; un alimento básico de Irlanda.', 'Solanum tuberosum, de nombre común papa [1]\u200b o patata,[2]\u200b[3]\u200b es una especie herbácea perteneciente al género Solanum de la familia de las solanáceas, originaria de la región que comprende el altiplano de los Andes centrales.', 'La papa común o patata, consumida mundialmente.', 'Planta perteneciente a la familia de las solanáceas', 'Tubérculo, Solanum tuberosum, frecuentemente consumido cono fécula, particularmente en América y Europa.']"
prison,bn:00064468n,"['cárcel', 'prisión', 'penitenciaría']","['Una prisión, cárcel, penitenciaría o centro de detención es, por lo general, una institución autorizada por el gobierno en la que se encierra o encarcela a personas condenadas por la ley con la pena de privación de libertad por la comisión de ciertos delitos.', 'Institución que aloja legalmente personas que son privadas de la libertad', 'Lugar en donde algunos individuos tienen restringida su libertad personal.']"
rail,bn:00077838n,"['vía', 'rieles', 'vía del ferrocarril', 'vía férrea']","['La vía férrea, denominada también línea férrea, ""ferro estructura"" o ferrocarril, es ""la parte de la infraestructura ferroviaria que une dos puntos determinados del territorio y que está integrada por los siguientes elementos: plataforma de la vía, superestructura, como carriles y contracarriles, traviesas y material de sujeción, obras civiles como puentes, viaductos y túneles, e instalaciones de electrificación, de señalización y seguridad y de telecomunicación de la vía, caminos de servicio, y los elementos que permiten el alumbrado"".', 'Parte de la infraestructura ferroviaria que une dos puntos determinados del territorio y que se compone principalmente de una plataforma, carriles y traviesas', 'Par de guías por los que ruedan las ruedas.']"
rat,bn:00056119n,"['rata', 'ratón', 'ratón o rata', 'Mus']","['Mus es un género de roedores miomorfos de la familia Muridae que incluye la mayoría de los roedores llamados comúnmente ratones, si bien el nombre de ratón se usa para varias especies más pertenecientes a otros géneros.', 'Género de roedores que incluye al ratón común.', ""Cualquier de numerosos roedores pequeños del género ''rattus'', ''mus'', o varias otros géneros relacionadas de la familia de los Muroides caracterizadas por una cola larga y sin pelo, orejas en forma de circulo, y una nariz puntiaguda.""]"
receipt,bn:00000746n,"['factura', 'albarán', 'recibo', 'cuenta']","['Una factura, factura de compra o factura comercial, es un documento mercantil que refleja toda la información de una operación de compraventa.', 'Documento mercantil que refleja toda la información de una operación de compraventa', 'Documento comercial emitido por un vendedor pare el comprador, indicando los productos o servicios ya prestados al comprador, así como el correspondiente precio que el comprador tiene que pagar.']"
rod,bn:00022813n,"['castigo corporal', 'castigo físico']","['El castigo físico, disciplina física o castigo corporal es el uso de la fuerza física con la intención de causar una experiencia de dolor, sin causar lesión, con el propósito de corregir o de controlar la conducta generalmente de un niño.', 'Aplicación deliberada de dolor corporal a una persona con la intención de disciplinar su conducta', 'Forma de castigo ejecutado infligiendo daño físico al cuerpo de la víctima.']"
roof,bn:00068220n,"['techumbre', 'techo', 'cubierta', 'tejado']","['Una cubierta, es un elemento constructivo que protege a los edificios en la parte superior y, por extensión, a la estructura sustentante de dicha cubierta.', 'Elemento constructivo que protege los edificios en la parte superior y, por extensión, estructura sustentante de dicho elemento.', 'Estructura que cubre una edificación.']"
sail,bn:00068849n,"['barco de vela', 'embarcación a vela', 'velero', 'embarcación de vela', 'balandra']","['Una embarcación de vela o velero es un barco en el cual la acción del viento sobre su aparejo constituye su forma principal de propulsión.', 'Un barco en el cual la acción del viento sobre su aparejo constituye su forma principal de propulsión. La distinción en lo que constituye un velero y un barco varían según la región y la cultura marítima.', 'Navío que se desplaza por la fuerza del viento.']"
