word_original,synset,senses,original_definitions,clozes,clozes_with_start_of_word,definitions_wo_ref
garden,bn:00037300n,['aed'],"['Piirdeaia kohta vaata tara; teiste tähenduse kohta vaata Aed Aed on inimese piiritletud ja aianduslikult kasutatav maa-ala ja sellel kujundatud elukeskkond koos selle elustikuga.', 'Inimese piiritletud ja aianduslikult kasutatav maa-ala ja sellel kujundatud elukeskkond koos selle elustikuga.']","[('Piirdeaia kohta vaata tara; teiste tähenduse kohta vaata ___ ___ on inimese piiritletud ja aianduslikult kasutatav maa-ala ja sellel kujundatud elukeskkond koos selle elustikuga.', ('aed',))]","[('Piirdeaia kohta vaata tara; teiste tähenduse kohta vaata ___ ___ on inimese piiritletud ja aianduslikult kasutatav maa-ala ja sellel kujundatud elukeskkond koos selle elustikuga.', ('aed',))]",['Inimese piiritletud ja aianduslikult kasutatav maa-ala ja sellel kujundatud elukeskkond koos selle elustikuga.']
girl,bn:00034453n,"['tüdruk', 'plika']","['Tüdruk on naissoost laps', 'naissoost laps']","[('___ on naissoost laps', ('tüdruk', 'plika'))]","[('___ on naissoost laps', ('tüdruk', 'plika'))]",['naissoost laps']
glove,bn:00040736n,"['sõrmik', 'Kindad', 'kindad']","['Kindad on käekatted, mis kaitsevad käsi nt külma eest.']","[('___ on käekatted, mis kaitsevad käsi nt külma eest.', ('Kindad', 'sõrmik')), ('___ on käekatted, mis kaitsevad käsi nt külma eest.', ('kindad', 'sõrmik'))]","[('___ on käekatted, mis kaitsevad käsi nt külma eest.', ('Kindad', 'sõrmik')), ('___ on käekatted, mis kaitsevad käsi nt külma eest.', ('kindad', 'sõrmik'))]",[]
goat,bn:00015720n,"['kits', 'kodukits', 'Capra aegagrus hircus']",['Kodukits on veislaste sugukonda kitse perekonda kuuluv sõraline.'],"[('___ on veislaste sugukonda kitse perekonda kuuluv sõraline.', ('kodukits', 'Capra aegagrus hircus', 'kits'))]","[('___ on veislaste sugukonda kitse perekonda kuuluv sõraline.', ('kodukits', 'Capra aegagrus hircus')), ('Kodukits on veislaste sugukonda ___e perekonda kuuluv sõraline.', ('kits', 'Capra aegagrus hircus'))]",[]
gun,bn:00042221n,['tulirelv'],"['Tulirelv on laskerelv, mille laeng haavlid, kuul, miin, mürsk või muu lendkeha paisatakse rauaõõnest välja püssirohu või mõne muu sarnase aine plahvatuslikul põlemisel tekkinud kuumade gaaside kiire paisumise tagajärjel.']","[('___ on laskerelv, mille laeng haavlid, kuul, miin, mürsk või muu lendkeha paisatakse rauaõõnest välja püssirohu või mõne muu sarnase aine plahvatuslikul põlemisel tekkinud kuumade gaaside kiire paisumise tagajärjel.', ('tulirelv',))]","[('___ on laskerelv, mille laeng haavlid, kuul, miin, mürsk või muu lendkeha paisatakse rauaõõnest välja püssirohu või mõne muu sarnase aine plahvatuslikul põlemisel tekkinud kuumade gaaside kiire paisumise tagajärjel.', ('tulirelv',))]",[]
hair,bn:00042526n,"['karv', 'karvad']","['Karvad on valgust moodustunud kiud, mis kasvavad dermises asuvatest karvanääpsudest.']","[('___ on valgust moodustunud kiud, mis kasvavad dermises asuvatest karvanääpsudest.', ('karvad', 'karv'))]","[('___ on valgust moodustunud kiud, mis kasvavad dermises asuvatest karvanääpsudest.', ('karvad',)), ('___ad on valgust moodustunud kiud, mis kasvavad dermises asuvatest ___anääpsudest.', ('karv',))]",[]
hammer,bn:00042730n,"['haamer', 'vasar']",['Vasar ehk haamer on tööriist materjali või objekti löögiga töötlemiseks.'],"[('Vasar ehk ___ on tööriist materjali või objekti löögiga töötlemiseks.', ('haamer',)), ('___ ehk haamer on tööriist materjali või objekti löögiga töötlemiseks.', ('vasar',))]","[('Vasar ehk ___ on tööriist materjali või objekti löögiga töötlemiseks.', ('haamer',)), ('___ ehk haamer on tööriist materjali või objekti löögiga töötlemiseks.', ('vasar',))]",[]
hand,bn:00042759n,['labakäsi'],"['Labakäsi ehk käelaba on käe osa, mille moodustavad kämmal ja sõrmed.']","[('___ ehk käelaba on käe osa, mille moodustavad kämmal ja sõrmed.', ('labakäsi',))]","[('___ ehk käelaba on käe osa, mille moodustavad kämmal ja sõrmed.', ('labakäsi',))]",[]
hat,bn:00017718n,"['müts', 'kübar']","['Kübar on vormitud põhjaga ja laiema servaga peakate.', 'liik peakatteid']","[('___ on vormitud põhjaga ja laiema servaga peakate.', ('kübar', 'müts'))]","[('___ on vormitud põhjaga ja laiema servaga peakate.', ('kübar', 'müts'))]",['liik peakatteid']
heart,bn:00043383n,['süda'],['Süda on vereringet või hemolümfiringet tagav elund.'],"[('___ on vereringet või hemolümfiringet tagav elund.', ('süda',))]","[('___ on vereringet või hemolümfiringet tagav elund.', ('süda',))]",[]
horn,bn:00022750n,"['kornet', 'parmupill', 'trompet', 'Kornet']","['Trompet on kõrgeima registriga vaskpuhkpill.', 'Kornet on ovaaliks keeratud silindrilise, otsast laieneva toruga ning kausshuulikuga vaskpuhkpill.']","[('___ on ovaaliks keeratud silindrilise, otsast laieneva toruga ning kausshuulikuga vaskpuhkpill.', ('kornet', 'parmupill', 'trompet')), ('___ on ovaaliks keeratud silindrilise, otsast laieneva toruga ning kausshuulikuga vaskpuhkpill.', ('Kornet', 'parmupill', 'trompet')), ('___ on kõrgeima registriga vaskpuhkpill.', ('trompet', 'parmupill', 'kornet', 'Kornet'))]","[('___ on ovaaliks keeratud silindrilise, otsast laieneva toruga ning kausshuulikuga vaskpuhkpill.', ('kornet', 'parmupill', 'trompet')), ('___ on ovaaliks keeratud silindrilise, otsast laieneva toruga ning kausshuulikuga vaskpuhkpill.', ('Kornet', 'parmupill', 'trompet')), ('___ on kõrgeima registriga vaskpuhkpill.', ('trompet', 'parmupill', 'kornet', 'Kornet'))]",[]
horse,bn:00031345n,['hobune'],"['Hobune on kabjaliste seltsi hobuslaste sugukonda kuuluv kodustatud loom, metshobuse alamliik Equus ferus caballus.']","[('___ on kabjaliste seltsi hobuslaste sugukonda kuuluv kodustatud loom, metshobuse alamliik Equus ferus caballus.', ('hobune',))]","[('___ on kabjaliste seltsi hobuslaste sugukonda kuuluv kodustatud loom, metshobuse alamliik Equus ferus caballus.', ('hobune',))]",[]
hospital,bn:00044896n,['haigla'],"['Haigla on asutus haigete statsionaarseks ravimiseks.', 'tervishoiuasutus']","[('___ on asutus haigete statsionaarseks ravimiseks.', ('haigla',))]","[('___ on asutus haigete statsionaarseks ravimiseks.', ('haigla',))]",['tervishoiuasutus']
house,bn:00044994n,"['hoone', 'maja']","['Maja on hoone, kus inimesed elavad või töötavad.', 'Eluhoone või tööhoone']","[('Maja on ___, kus inimesed elavad või töötavad.', ('hoone',)), ('___ on hoone, kus inimesed elavad või töötavad.', ('maja',))]","[('Maja on ___, kus inimesed elavad või töötavad.', ('hoone',)), ('___ on hoone, kus inimesed elavad või töötavad.', ('maja',))]",['Eluhoone või tööhoone']
island,bn:00047612n,['saar'],"['Saar on täielikult veega ümbritsetud maismaa.', 'Suhteliselt väike veega ümbritsetud maismaa']","[('___ on täielikult veega ümbritsetud maismaa.', ('saar',))]","[('___ on täielikult veega ümbritsetud maismaa.', ('saar',))]",['Suhteliselt väike veega ümbritsetud maismaa']
jewel,bn:00037606n,"['ehtekivi', 'kalliskivi', 'vääriskivi']","['Vääriskivi ehk kalliskivi on looduses harva või väikestes kogustes leiduv, peamiselt juveelina kasutatav mineraal või kivim.']","[('Vääriskivi ehk ___ on looduses harva või väikestes kogustes leiduv, peamiselt juveelina kasutatav mineraal või kivim.', ('kalliskivi', 'ehtekivi')), ('___ ehk kalliskivi on looduses harva või väikestes kogustes leiduv, peamiselt juveelina kasutatav mineraal või kivim.', ('vääriskivi', 'ehtekivi'))]","[('Vääriskivi ehk ___ on looduses harva või väikestes kogustes leiduv, peamiselt juveelina kasutatav mineraal või kivim.', ('kalliskivi', 'ehtekivi')), ('___ ehk kalliskivi on looduses harva või väikestes kogustes leiduv, peamiselt juveelina kasutatav mineraal või kivim.', ('vääriskivi', 'ehtekivi'))]",[]
key,bn:00048985n,"['võti', 'toon', 'klahv', 'Võti']","['Võti on riist, millega saab avada ja sulgeda lukku.']","[('___ on riist, millega saab avada ja sulgeda lukku.', ('võti', 'klahv', 'toon')), ('___ on riist, millega saab avada ja sulgeda lukku.', ('Võti', 'klahv', 'toon'))]","[('___ on riist, millega saab avada ja sulgeda lukku.', ('võti', 'klahv', 'toon')), ('___ on riist, millega saab avada ja sulgeda lukku.', ('Võti', 'klahv', 'toon'))]",[]
knee,bn:00006140n,['põlv'],"['Põlv on inimese ja teiste primaatide kehaosa, mis asub reie ja sääre vahel, selle moodustab põlveliiges, mis on inimese suurim liiges, ühendades reieluud ja sääreluud.', 'Inimese suurim liiges']","[('___ on inimese ja teiste primaatide kehaosa, mis asub reie ja sääre vahel, selle moodustab põlveliiges, mis on inimese suurim liiges, ühendades reieluud ja sääreluud.', ('põlv',))]","[('___ on inimese ja teiste primaatide kehaosa, mis asub reie ja sääre vahel, selle moodustab ___eliiges, mis on inimese suurim liiges, ühendades reieluud ja sääreluud.', ('põlv',))]",['Inimese suurim liiges']
knife,bn:00049322n,['nuga'],['Nuga ehk väits on väga levinud tööriist.'],"[('___ ehk väits on väga levinud tööriist.', ('nuga',))]","[('___ ehk väits on väga levinud tööriist.', ('nuga',))]",[]
knot,bn:00049367n,"['sõlm', 'Sõlm']","['Sõlm on kinnitus- või kindlustusmeetod lineaarset materjali, nagu köis, sidudes või põimides.', 'Kinnitus- või kindlustusmeetod lineaarse materjali, näiteks köie sidumisel või põimimisel.']","[('___ on kinnitus- või kindlustusmeetod lineaarset materjali, nagu köis, sidudes või põimides.', ('sõlm',)), ('___ on kinnitus- või kindlustusmeetod lineaarset materjali, nagu köis, sidudes või põimides.', ('Sõlm',))]","[('___ on kinnitus- või kindlustusmeetod lineaarset materjali, nagu köis, sidudes või põimides.', ('sõlm',)), ('___ on kinnitus- või kindlustusmeetod lineaarset materjali, nagu köis, sidudes või põimides.', ('Sõlm',))]","['Kinnitus- või kindlustusmeetod lineaarse materjali, näiteks köie sidumisel või põimimisel.']"
leaf,bn:00035596n,"['leht', 'lehestik']","['Leht on taime organ, mis kinnitub sõlmel varrele ning mille algsed funktsioonid on fotosüntees ja transpiratsioon ehk taimauramine.']","[('___ on taime organ, mis kinnitub sõlmel varrele ning mille algsed funktsioonid on fotosüntees ja transpiratsioon ehk taimauramine.', ('leht', 'lehestik'))]","[('___ on taime organ, mis kinnitub sõlmel varrele ning mille algsed funktsioonid on fotosüntees ja transpiratsioon ehk taimauramine.', ('leht', 'lehestik'))]",[]
line,bn:00076373n,"['video', 'televisioon']","['Televisioon on üks elektroonilise teabelevi vorme, mis võimaldab pildi, video ja heli ülekannet ja vastuvõttu.']","[('___ on üks elektroonilise teabelevi vorme, mis võimaldab pildi, video ja heli ülekannet ja vastuvõttu.', ('televisioon',)), ('Televisioon on üks elektroonilise teabelevi vorme, mis võimaldab pildi, ___ ja heli ülekannet ja vastuvõttu.', ('video',))]","[('___ on üks elektroonilise teabelevi vorme, mis võimaldab pildi, video ja heli ülekannet ja vastuvõttu.', ('televisioon',)), ('Televisioon on üks elektroonilise teabelevi vorme, mis võimaldab pildi, ___ ja heli ülekannet ja vastuvõttu.', ('video',))]",[]
lip,bn:00051440n,"['huuled', 'Huuled']",['Huuled on inimese suu kaks liikuvat lihaselist eesserva.'],"[('___ on inimese suu kaks liikuvat lihaselist eesserva.', ('huuled',)), ('___ on inimese suu kaks liikuvat lihaselist eesserva.', ('Huuled',))]","[('___ on inimese suu kaks liikuvat lihaselist eesserva.', ('huuled',)), ('___ on inimese suu kaks liikuvat lihaselist eesserva.', ('Huuled',))]",[]
map,bn:00036821n,['funktsioon'],"['Funktsioon ehk kujutus on matemaatikas binaarne seos, mis seob ühe hulga iga elemendi üheselt määratud elemendiga teisest hulgast.']","[('___ ehk kujutus on matemaatikas binaarne seos, mis seob ühe hulga iga elemendi üheselt määratud elemendiga teisest hulgast.', ('funktsioon',))]","[('___ ehk kujutus on matemaatikas binaarne seos, mis seob ühe hulga iga elemendi üheselt määratud elemendiga teisest hulgast.', ('funktsioon',))]",[]
match,bn:00036522n,"['tuletikk', 'Tuletikk', 'tikk']",['Tuletikk on vahend tule süütamiseks.'],"[('___ on vahend tule süütamiseks.', ('tuletikk', 'tikk')), ('___ on vahend tule süütamiseks.', ('Tuletikk', 'tikk'))]","[('___ on vahend tule süütamiseks.', ('tuletikk', 'tikk')), ('___ on vahend tule süütamiseks.', ('Tuletikk', 'tikk'))]",[]
monkey,bn:00055685n,"['ahv', 'Ahv']","['Ahvideks nimetatakse teatud liike ja liikide rühmi esikloomaliste seltsis, eelkõige infraseltsis Simiiformes.']",[],"[('___ideks nimetatakse teatud liike ja liikide rühmi esikloomaliste seltsis, eelkõige infraseltsis Simiiformes.', ('ahv',)), ('___ideks nimetatakse teatud liike ja liikide rühmi esikloomaliste seltsis, eelkõige infraseltsis Simiiformes.', ('Ahv',))]",[]
moon,bn:00055813n,"['kuu', 'Planeedi kaaslane', 'planeedi kaaslane']","['Planeedi kaaslane on planeedi looduslik kaaslane.', 'Planeedi looduslik kaaslane.']","[('___ on planeedi looduslik kaaslane.', ('Planeedi kaaslane', 'kuu')), ('___ on planeedi looduslik kaaslane.', ('planeedi kaaslane', 'kuu'))]","[('___ on planeedi looduslik kaaslane.', ('Planeedi kaaslane', 'kuu')), ('___ on planeedi looduslik kaaslane.', ('planeedi kaaslane', 'kuu'))]",['Planeedi looduslik kaaslane.']
muscle,bn:00056377n,"['lihas', 'Lihas']","['Lihas on enamiku loomade kokkutõmbumisvõimeliste lihaskiudude kogum, mis koordineeritult talitledes võimaldab loomorganismil sooritada liigutusi.']","[('___ on enamiku loomade kokkutõmbumisvõimeliste lihaskiudude kogum, mis koordineeritult talitledes võimaldab loomorganismil sooritada liigutusi.', ('lihas',)), ('___ on enamiku loomade kokkutõmbumisvõimeliste lihaskiudude kogum, mis koordineeritult talitledes võimaldab loomorganismil sooritada liigutusi.', ('Lihas',))]","[('___ on enamiku loomade kokkutõmbumisvõimeliste ___kiudude kogum, mis koordineeritult talitledes võimaldab loomorganismil sooritada liigutusi.', ('lihas',)), ('___ on enamiku loomade kokkutõmbumisvõimeliste ___kiudude kogum, mis koordineeritult talitledes võimaldab loomorganismil sooritada liigutusi.', ('Lihas',))]",[]
nail,bn:00056727n,"['küüs', 'Küüs']","['Küüs on keratiinist koosnev kõva poolläbipaistev plaadike, mis katab mitmetel loomaliikidel, sealhulgas inimesel, sõrmede ja varvaste otsmise lüli selgmist külge.']","[('___ on keratiinist koosnev kõva poolläbipaistev plaadike, mis katab mitmetel loomaliikidel, sealhulgas inimesel, sõrmede ja varvaste otsmise lüli selgmist külge.', ('küüs',)), ('___ on keratiinist koosnev kõva poolläbipaistev plaadike, mis katab mitmetel loomaliikidel, sealhulgas inimesel, sõrmede ja varvaste otsmise lüli selgmist külge.', ('Küüs',))]","[('___ on keratiinist koosnev kõva poolläbipaistev plaadike, mis katab mitmetel loomaliikidel, sealhulgas inimesel, sõrmede ja varvaste otsmise lüli selgmist külge.', ('küüs',)), ('___ on keratiinist koosnev kõva poolläbipaistev plaadike, mis katab mitmetel loomaliikidel, sealhulgas inimesel, sõrmede ja varvaste otsmise lüli selgmist külge.', ('Küüs',))]",[]
neck,bn:00017395n,"['kael', 'kaelus']","['Kael on paljude loomade, sealhulgas inimese pead ja keret ühendav kehaosa.']","[('___ on paljude loomade, sealhulgas inimese pead ja keret ühendav kehaosa.', ('kael', 'kaelus'))]","[('___ on paljude loomade, sealhulgas inimese pead ja keret ühendav kehaosa.', ('kael', 'kaelus'))]",[]
nerve,bn:00057322n,['närv'],"['Närviks nimetatakse enamikul närvisüsteemiga loomadel sidekoega ümbritsetud, väljaspool kesknärvisüsteemi asuvat, närvikiudude kimpudest koosnevat nööritaolist moodustist.']",[],"[('___iks nimetatakse enamikul ___isüsteemiga loomadel sidekoega ümbritsetud, väljaspool kesknärvisüsteemi asuvat, ___ikiudude kimpudest koosnevat nööritaolist moodustist.', ('närv',))]",[]
net,bn:00024712n,"['Internet', 'veeb', 'nett', 'küberruum', 'Kübermaailm', 'võrk', 'internet', 'kübermaailm']","['Kübermaailm on keskkond, millele pääseb ligi elektroonikaseadmete vahendusel ning mis võimaldab seadmete omavahelist suhtlust.', 'Internet on mis tahes arvutivõrkude võrgustiku üldnimetus.', 'Küberruum on mõtteline keskkond, milles leiab aset suhtlus arvutivõrkude kaudu.']","[('___ on keskkond, millele pääseb ligi elektroonikaseadmete vahendusel ning mis võimaldab seadmete omavahelist suhtlust.', ('Kübermaailm', 'küberruum', 'Internet', 'internet', 'veeb', 'nett', 'võrk')), ('___ on keskkond, millele pääseb ligi elektroonikaseadmete vahendusel ning mis võimaldab seadmete omavahelist suhtlust.', ('kübermaailm', 'küberruum', 'Internet', 'internet', 'veeb', 'nett', 'võrk')), ('___ on mõtteline keskkond, milles leiab aset suhtlus arvutivõrkude kaudu.', ('küberruum', 'Kübermaailm', 'kübermaailm', 'Internet', 'internet', 'veeb', 'nett', 'võrk')), ('___ on mis tahes arvutivõrkude võrgustiku üldnimetus.', ('Internet', 'Kübermaailm', 'kübermaailm', 'küberruum', 'veeb', 'nett', 'võrk')), ('___ on mis tahes arvutivõrkude võrgustiku üldnimetus.', ('internet', 'Kübermaailm', 'kübermaailm', 'küberruum', 'veeb', 'nett', 'võrk'))]","[('___ on keskkond, millele pääseb ligi elektroonikaseadmete vahendusel ning mis võimaldab seadmete omavahelist suhtlust.', ('Kübermaailm', 'küberruum', 'Internet', 'internet', 'veeb', 'nett', 'võrk')), ('___ on keskkond, millele pääseb ligi elektroonikaseadmete vahendusel ning mis võimaldab seadmete omavahelist suhtlust.', ('kübermaailm', 'küberruum', 'Internet', 'internet', 'veeb', 'nett', 'võrk')), ('___ on mõtteline keskkond, milles leiab aset suhtlus arvutivõrkude kaudu.', ('küberruum', 'Kübermaailm', 'kübermaailm', 'Internet', 'internet', 'veeb', 'nett', 'võrk')), ('___ on mis tahes arvutivõrkude võrgustiku üldnimetus.', ('Internet', 'Kübermaailm', 'kübermaailm', 'küberruum', 'veeb', 'nett', 'võrk')), ('___ on mis tahes arvutivõrkude võrgustiku üldnimetus.', ('internet', 'Kübermaailm', 'kübermaailm', 'küberruum', 'veeb', 'nett', 'võrk'))]",[]
nose,bn:00058117n,"['nina', 'Nina']",['Nina on ülemiste hingamisteede algusosa inimesel ja kõigil teistel selgroogsetel.'],"[('___ on ülemiste hingamisteede algusosa inimesel ja kõigil teistel selgroogsetel.', ('nina',)), ('___ on ülemiste hingamisteede algusosa inimesel ja kõigil teistel selgroogsetel.', ('Nina',))]","[('___ on ülemiste hingamisteede algusosa inimesel ja kõigil teistel selgroogsetel.', ('nina',)), ('___ on ülemiste hingamisteede algusosa inimesel ja kõigil teistel selgroogsetel.', ('Nina',))]",[]
nut,bn:00058343n,"['mutter', 'Mutter']",['Mutter on keermestatud avaga keermesliite kinnitusdetail.'],"[('___ on keermestatud avaga keermesliite kinnitusdetail.', ('mutter',)), ('___ on keermestatud avaga keermesliite kinnitusdetail.', ('Mutter',))]","[('___ on keermestatud avaga keermesliite kinnitusdetail.', ('mutter',)), ('___ on keermestatud avaga keermesliite kinnitusdetail.', ('Mutter',))]",[]
office,bn:00001961n,"['kontor', 'büroo', 'asutus', 'Kontor']","['Asutus on ühiskonnas halduslikke, majanduslikke, kultuurilisi, hariduslikke, sotsiaalseid või muid ülesandeid täitev iseseisev, ainelise tootmisega mitte tegelev institutsioon.']","[('___ on ühiskonnas halduslikke, majanduslikke, kultuurilisi, hariduslikke, sotsiaalseid või muid ülesandeid täitev iseseisev, ainelise tootmisega mitte tegelev institutsioon.', ('asutus', 'kontor', 'Kontor', 'büroo'))]","[('___ on ühiskonnas halduslikke, majanduslikke, kultuurilisi, hariduslikke, sotsiaalseid või muid ülesandeid täitev iseseisev, ainelise tootmisega mitte tegelev institutsioon.', ('asutus', 'kontor', 'Kontor', 'büroo'))]",[]
orange,bn:00059250n,['oranž'],"['Oranž on punakaskollane värvus, lainepikkusega umbes 585–620 nm.']","[('___ on punakaskollane värvus, lainepikkusega umbes 585–620 nm.', ('oranž',))]","[('___ on punakaskollane värvus, lainepikkusega umbes 585–620 nm.', ('oranž',))]",[]
pen,bn:00061314n,"['sulg', 'sulepea']","['Sulg on kirjutusvahend, mida kasutatakse tindi, tuši vm vedeliku kandmiseks kirjutusmaterjalile kirjutamisel ja joonistamisel.', 'Endisajal suure linnu tiiva‑ või sabasulest lõigatud, hiljem metallist valmistatud kirjutusvahend tindi, tuši või muu vedelikuga kirjutamiseks; joonestus‑ või joonistusvahend.']","[('___ on kirjutusvahend, mida kasutatakse tindi, tuši vm vedeliku kandmiseks kirjutusmaterjalile kirjutamisel ja joonistamisel.', ('sulg', 'sulepea'))]","[('___ on kirjutusvahend, mida kasutatakse tindi, tuši vm vedeliku kandmiseks kirjutusmaterjalile kirjutamisel ja joonistamisel.', ('sulg', 'sulepea'))]","['Endisajal suure linnu tiiva‑ või sabasulest lõigatud, hiljem metallist valmistatud kirjutusvahend tindi, tuši või muu vedelikuga kirjutamiseks; joonestus‑ või joonistusvahend.']"
pencil,bn:00061334n,['pliiats'],"['Pliiats on vahend käsitsi kirjutamiseks, joonistamiseks ja joonestamiseks ning puurimis- ja lõikekohtade märkimiseks puidule.']","[('___ on vahend käsitsi kirjutamiseks, joonistamiseks ja joonestamiseks ning puurimis- ja lõikekohtade märkimiseks puidule.', ('pliiats',))]","[('___ on vahend käsitsi kirjutamiseks, joonistamiseks ja joonestamiseks ning puurimis- ja lõikekohtade märkimiseks puidule.', ('pliiats',))]",[]
picture,bn:00034471n,['film'],"['Film on filmikunsti salvestatud teos, mille andmekandjaks on filmilint ning kus on visuaalselt nähtav kaadrite esitus, standardsena 24 kaadrit sekundis.']","[('___ on filmikunsti salvestatud teos, mille andmekandjaks on filmilint ning kus on visuaalselt nähtav kaadrite esitus, standardsena 24 kaadrit sekundis.', ('film',))]","[('___ on ___ikunsti salvestatud teos, mille andmekandjaks on ___ilint ning kus on visuaalselt nähtav kaadrite esitus, standardsena 24 kaadrit sekundis.', ('film',))]",[]
pig,bn:00042006n,"['siga', 'sigalane', 'Sus scrofa domestica']","['Kodusiga ehk siga on liik või alamliik sõralisi perekonnast siga.', 'Siga on loomade perekond sõraliste seltsist, sigalaste sugukonnast.', 'Tavaline neljajalgne loom (Sus scrofa), kellel on lõhkkabjad, harjased ja kaevamiseks kohandunud nina ja keda inimesed peavad liha saamiseks.']","[('___ on loomade perekond sõraliste seltsist, sigalaste sugukonnast.', ('siga', 'Sus scrofa domestica', 'sigalane')), ('Kodusiga ehk ___ on liik või alamliik sõralisi perekonnast ___.', ('siga', 'Sus scrofa domestica', 'sigalane'))]","[('___ on loomade perekond sõraliste seltsist, ___laste sugukonnast.', ('siga', 'Sus scrofa domestica', 'sigalane')), ('Kodusiga ehk ___ on liik või alamliik sõralisi perekonnast ___.', ('siga', 'Sus scrofa domestica', 'sigalane'))]","['Tavaline neljajalgne loom (Sus scrofa), kellel on lõhkkabjad, harjased ja kaevamiseks kohandunud nina ja keda inimesed peavad liha saamiseks.']"
pipe,bn:00062568n,"['toru', 'Torustik', 'Toru']","['Toru on harilikult silindriline õhukeseseinaline, suhteliselt pikk õõneskeha.']","[('___ on harilikult silindriline õhukeseseinaline, suhteliselt pikk õõneskeha.', ('toru', 'Torustik')), ('___ on harilikult silindriline õhukeseseinaline, suhteliselt pikk õõneskeha.', ('Toru', 'Torustik'))]","[('___ on harilikult silindriline õhukeseseinaline, suhteliselt pikk õõneskeha.', ('toru', 'Torustik')), ('___ on harilikult silindriline õhukeseseinaline, suhteliselt pikk õõneskeha.', ('Toru', 'Torustik'))]",[]
plane,bn:00001697n,"['lennuk', 'aeroplaan']","['Lennuk on inimest kandev õhust raskem õhusõiduk, mis püsib õhus jäigalt kinnitatud kandepinna ehk tiiva tekitatud aerodünaamilise tõstejõu toimel ning millel on tõmmet tekitav jõuseade.', 'Õhust raskem õhusõiduk, mis ei kasuta õhkutõusmiseks tiibade liikumist']","[('___ on inimest kandev õhust raskem õhusõiduk, mis püsib õhus jäigalt kinnitatud kandepinna ehk tiiva tekitatud aerodünaamilise tõstejõu toimel ning millel on tõmmet tekitav jõuseade.', ('lennuk', 'aeroplaan'))]","[('___ on inimest kandev õhust raskem õhusõiduk, mis püsib õhus jäigalt kinnitatud kandepinna ehk tiiva tekitatud aerodünaamilise tõstejõu toimel ning millel on tõmmet tekitav jõuseade.', ('lennuk', 'aeroplaan'))]","['Õhust raskem õhusõiduk, mis ei kasuta õhkutõusmiseks tiibade liikumist']"
plough,bn:00063057n,"['ader', 'Ader']",['Ader on tööriist põllu kündmiseks.'],"[('___ on tööriist põllu kündmiseks.', ('ader',)), ('___ on tööriist põllu kündmiseks.', ('Ader',))]","[('___ on tööriist põllu kündmiseks.', ('ader',)), ('___ on tööriist põllu kündmiseks.', ('Ader',))]",[]
pocket,bn:00063155n,"['tasku', 'Tasku']","['Tasku on riietusesemele sisse- või väljapoole õmmeldud lame kotike tarbeesemete, raha vm kaasaskandmiseks.']","[('___ on riietusesemele sisse- või väljapoole õmmeldud lame kotike tarbeesemete, raha vm kaasaskandmiseks.', ('tasku',)), ('___ on riietusesemele sisse- või väljapoole õmmeldud lame kotike tarbeesemete, raha vm kaasaskandmiseks.', ('Tasku',))]","[('___ on riietusesemele sisse- või väljapoole õmmeldud lame kotike tarbeesemete, raha vm kaasaskandmiseks.', ('tasku',)), ('___ on riietusesemele sisse- või väljapoole õmmeldud lame kotike tarbeesemete, raha vm kaasaskandmiseks.', ('Tasku',))]",[]
pot,bn:00015106n,"['käimla', 'Käimla']","['Käimla on koht, ruum või hoone, kus inimesed käivad roojamas ja urineerimas.']","[('___ on koht, ruum või hoone, kus inimesed käivad roojamas ja urineerimas.', ('käimla',)), ('___ on koht, ruum või hoone, kus inimesed käivad roojamas ja urineerimas.', ('Käimla',))]","[('___ on koht, ruum või hoone, kus inimesed käivad roojamas ja urineerimas.', ('käimla',)), ('___ on koht, ruum või hoone, kus inimesed käivad roojamas ja urineerimas.', ('Käimla',))]",[]
potato,bn:00047481n,"['kartul', 'harilik kartul']","['Harilik kartul on maavitsaliste sugukonna maavitsa perekonda kuuluv üheaastane rohttaim.', 'Kartul on maavitsaliste sugukonna maavitsa perekonda kuuluva hariliku kartuli mugul.', 'mugultoiduaine']","[('___ on maavitsaliste sugukonna maavitsa perekonda kuuluv üheaastane rohttaim.', ('harilik kartul',)), ('Harilik ___ on maavitsaliste sugukonna maavitsa perekonda kuuluv üheaastane rohttaim.', ('kartul',)), ('___ on maavitsaliste sugukonna maavitsa perekonda kuuluva hariliku kartuli mugul.', ('kartul', 'harilik kartul'))]","[('___ on maavitsaliste sugukonna maavitsa perekonda kuuluv üheaastane rohttaim.', ('harilik kartul',)), ('Harilik ___ on maavitsaliste sugukonna maavitsa perekonda kuuluv üheaastane rohttaim.', ('kartul',)), ('___ on maavitsaliste sugukonna maavitsa perekonda kuuluva hariliku ___i mugul.', ('kartul', 'harilik kartul'))]",['mugultoiduaine']
prison,bn:00064468n,['vangla'],['Vangla on vabadusekaotusega karistatud isikute või ka eeluurimise all olevate isikute kinnipidamiskoht.'],"[('___ on vabadusekaotusega karistatud isikute või ka eeluurimise all olevate isikute kinnipidamiskoht.', ('vangla',))]","[('___ on vabadusekaotusega karistatud isikute või ka eeluurimise all olevate isikute kinnipidamiskoht.', ('vangla',))]",[]
