word_original,synset,senses,definitions
face,bn:00032600n,"['viso', 'faccia', 'volto']","['Parte anteriore della testa umana dalla fronte al mento.', 'Parte anteriore della testa umana', 'Viso, faccia', 'Il viso o faccia o volto è la parte anteriore della testa, che negli umani parte dalla fronte e arriva al mento e include le sopracciglia, gli occhi, il naso, le guance, la bocca, le labbra, i denti e la pelle.', 'Faccia umana', 'Parte anteriore della testa, che contiene gli occhi, il naso e la bocca, così come la zona circostante.']"
farm,bn:00033676n,"['fattoria', 'tenuta agricola', 'masseria', 'podere', 'allevamento']","['Costruzioni e terreno di una fattoria considerati come unità.', 'Il luogo e gli impianti in cui si allevano animali', 'Una fattoria è un insediamento rurale che comprende svariate strutture, dedicato alla produzione di generi alimentari, a quella delle fibre e a quella dei combustibili.', 'Struttura agraria', 'azienda agricola', 'Terreno o edificio utilizzato per scopi agricoli, come ad esempio per piantare colture o allevare il bestiame.']"
feather,bn:00033865n,"['barbula', 'piumaggio', 'piuma', 'penna', 'piume']","['Tessuto corneo che ricopre gli uccelli', 'Il piumaggio o anche meno comunemente piura è la caratteristica principale che distingue gli uccelli da tutti gli altri esseri viventi.', 'Elemento del piumaggio', ""Una struttura pelosa che cresce sulla pelle degli uccelli e li protegge dal freddo e dall'acqua e permette loro di volare."", 'Struttura impermeabile e leggera che costituisce il rivestimento esterno degli uccelli.', 'Una delle ramificazioni secondarie che formano una frangia di piccole protuberanze su una piuma o una penna.']"
finger,bn:00034565n,"['dito', 'dito della mano', 'dita']","['Ciascuna delle dieci propaggini di mani e piedi', 'Una delle lunghe estremità della mano che viene utilizzata per la presa di oggetti.']"
fish,bn:00034816n,['pesce'],"['Animale vertebrato acquatico di varia grandezza, di forma gener. affusolata, rivestito di squame e dotato di pinne e coda con respirazione branchiale e scheletro osseo o cartilagineo.', 'Animale vertebrato acquatico', 'I pesci sono un gruppo eterogeneo di organismi vertebrati fondamentalmente acquatici, coperti di scaglie e dotati di pinne, che respirano attraverso le branchie.', 'Gruppo eterogeneo di organismi vertebrati fondamentalmente acquatici', 'Essere vivente acquatico, dotato di pinne e branchie']"
flag,bn:00034960n,"['bandiera', 'insegna']","[""Una bandiera è un drappo di stoffa o di altro materiale adatto, spesso sventolato da un'asta rigida, usato simbolicamente per identificazione o per segnalazioni varie: comunemente impiegata ad esempio per simboleggiare una nazione o più in generale un'organizzazione, il termine è usato anche per indicarne una rappresentazione grafica su altro materiale."", 'Drappo simboleggiante uno Stato o altri tipi di identità collettiva', 'Pezzo di stoffa, spesso decorato con un emblema, utilizzato come segnale visivo o simbolo.']"
floor,bn:00079476n,"['valle', 'vallata', 'conca']","['Ampia e profonda depressione della superficie terrestre', ""In geografia la valle è una formazione geomorfologica del paesaggio terrestre, di ampiezza variabile, caratterizzata da una zona depressa che si estende in lunghezza fra due pendici montuose, generalmente solcata da un corso d'acqua principale, del quale costituisce il suo bacino idrografico e delimitata da altre valli/bacini attraverso linee spartiacque."", 'Depressione geografica di forma allungata', ""Parte di terraferma al di sotto del livello del mare delimitata da pendici montuose. Depressione della superficie terrestre dalla forma allungata, relativamente grande, comunemente situata tra due montagne o tra una serie di colline e montagne e spesso comprendente un corso d'acqua.""]"
fly,bn:00035494n,"['mosca', 'Ditteri', 'Diptera', 'Mosca']","['I Ditteri costituiscono un ordine di Insetti terrestri o idrofili, frequentemente acquaioli o acquatici negli stadi preimmaginali.', ""Insetto comune; qualche specie di insetto dell'ordine dei Dipteri.""]"
foot,bn:00035679n,['piede'],"[""Nell'uomo, estremità dell’arto inferiore che svolge funzione di sostegno nella locomozione e nella posizione eretta."", ""Il piede è la struttura anatomica situata all'estremità distale della gamba, alla quale è collegato dalla caviglia."", ""Estremità distale dell'arto inferiore"", 'Parte del corpo']"
fork,bn:00035902n,['forchetta'],"['Posata usata per infilzare o tener fermi i cibi.', 'Strumento per inforchettare il cibo', 'La forchetta è una posata da tavola con due o più punte denominate rebbi e disposte a pettine, usata per infilzare cibi solidi e portarli alla bocca o per tenerli fermi e tagliarli per mezzo di un coltello.', 'Posata da tavola con due o più rebbi', 'posata da tavola', 'Un utensile provvisto di punte usato per mettere in bocca il cibo solido.']"
fowl,bn:00028155n,"['pollame', 'volatile', 'Galloanserae']","[""Con il termine pollame si indica l'insieme di uccelli domestici oggetto di allevamento allo scopo di produrre carne, uova e talvolta piume, principalmente gallinacei."", 'I galloanseri sono un clade comprendente i due cladi e.', ""Termine pollame si indica l'insieme di quegli uccelli domestici oggetto di allevamento allo scopo di produrre carne, uova e talvolta piume, principalmente gallinacei""]"
frame,bn:00003882n,"['fisiologia umana', 'corpo umano', 'figura', 'ossatura', 'forma', 'scheletro', 'fisico', 'sagoma', 'carne']","['Il corpo umano è la struttura fisica di un essere umano.', ""Intera struttura fisica dell'organismo umano"", 'Ramo delle scienze biologiche che studia le funzioni di organi e tessuti degli esseri umani.', ""L'intera struttura fisica di un essere umano.""]"
garden,bn:00037300n,['giardino'],"['Terreno piacevolmente coltivato con fiori e piante', ""Il giardino è uno spazio progettato, di solito all'aperto, riservato alla vista, alla coltivazione botanica e al godimento di piante e altre forme naturali."", ""Un pezzo di terra vicino ad una casa dove crescono fiori e altre piante, avente spesso un'area d'erba.""]"
girl,bn:00034453n,"['ragazza', 'signorinella', 'signorina', 'giovane', 'madamigella']","['Una giovane donna.', 'Giovane donna non sposata', ""Per ragazza si intende una giovane femmina umana, di solito una bambina o un'adolescente."", 'Giovane donna, bambina o adolescente', 'Una giovane persona femminile, normalmente una bambina o una ragazza']"
glove,bn:00040736n,['guanto'],"['Indumento per le mani', 'Il guanto è un capo di abbigliamento che si indossa sulla mano.', 'Indumento che copre la mano', ""Un capo d'abbigliamento per la mano che si estende spesso fino al polso e talvolta fino al gomito e che copre ogni dito separatamente oppure divide il pollice dalle altre dita.""]"
goat,bn:00015720n,"['capra', 'capra domestica', 'Capra hircus']","['La capra domestica', 'Ovino', 'Animale quadripedo comune (Capra) erbivoro, ruminante, addomesticato dagli umani per le sue carni e per il latte.']"
gun,bn:00042221n,"['arma da fuoco', 'arma balistica', 'pistola']","[""Arma che utilizza un meccanismo ad innesco per l'espulsione di un proiettile"", ""Un'arma da fuoco è un tipo di arma da sparo termobalistica, che tramite una canna serve per scagliare e dirigere lontano un proiettile, sfruttando l'energia dei gas in espansione, prodotti dalla combustione della carica di lancio."", 'Arma designata a lanciare uno o più proiettili', 'Arma che spara pallottole.']"
hair,bn:00042526n,"['pelo', 'peluria', 'capello']","['Il pelo è una piccola formazione sottile e filiforme che cresce sulla cute della maggior parte dei mammiferi, mentre le altre specie non li posseggono.', 'Formazione sottile e filiforme che cresce sulla cute della maggior parte dei mammiferi', 'Insieme o massa di filamenti che crescono sulla pelle degli uomini e degli animali e che ricoprono una parte della testa e del corpo.']"
hammer,bn:00042730n,['martello'],"['Attrezzo costituito da una piccola mazza metallica, munita di un foro nel quale è introdotto un manico di legno, usato per battere, picchiare, rompere, conficcare ecc', 'Il martello è uno strumento, molto spesso manuale, costituito da una testa appesantita fissata a un lungo manico che viene ruotato per colpire direttamente una piccola area di un oggetto.', 'Attrezzo usato per battere colpi direttamente su un materiale o attraverso un utensile', 'Strumento con una testa molto pesante e un manico, che serve per colpire qualcosa.']"
hand,bn:00042759n,['mano'],"['Estremità dell’arto superiore formata da palmo, dorso e dalle cinque dita, con funzioni prensili e tattili.', 'Parte del corpo', ""Nei primati la mano è l'organo prensile che si trova all'estremità distale dell'arto superiore, collegato a questo tramite il polso."", ""Organo prensile del genere Primates, all'estremità degli arti anteriori, a costituirne l'autopodio."", 'Organo prensile dei primati', ""Parte del braccio unita all'avambraccio degli arti superiori dei primati (uomini inclusi).""]"
hat,bn:00017718n,"['cappello', 'copricapo', 'chapeau']","['Il copricapo è un capo di abbigliamento destinato a coprire in modo parziale o totale la testa.', 'Copricapo', 'Un capo di abbigliamento destinato a coprire la testa con materiale abbastanza rigido da avere una forma indipendente dal cranio e più comunemente circolare.']"
heart,bn:00043383n,"['cuore', 'cuore umano', 'Superficie diaframmatica', 'superficie diaframmatica del cuore']","[""Organo muscolare cavo a forma di cono motore dell'apparato circolatorio"", 'La superficie diaframmatica del cuore o posteroinferiore è rivolta nettamente in basso ed è pianeggiante.', ""Il cuore è un organo muscolare che costituisce il centro motore dell'apparato circolatorio e propulsore del sangue e della linfa in diversi organismi animali, compresi gli esseri umani, nei quali è formato da un particolare tessuto, il miocardio ed è rivestito da una membrana, il pericardio."", 'Il cuore è un organo muscolare cavo presente nella maggior parte degli organismi animali.', ""Muscolo costituente parte dell'apparato circolatorio"", ""Organo centrale dell'apparato circolatorio umano"", ""Organo muscolare, centro motore dell'apparato circolatorio"", 'Organo muscolare cavo', 'Organo muscoloso che pompa il sangue attraverso il corpo.']"
hook,bn:00078068n,['trappola'],"['Arnese usato per catturare animali', 'Dispositivo per afferrare e trattenere animali.']"
horn,bn:00022750n,"['scacciapensieri', 'tromba', 'corno da caccia', 'tromba militare', 'armonica', 'cornetta', 'corno']","['Strumento di ottone, a fiato', 'La tromba è uno strumento musicale appartenente alla famiglia degli ottoni.', 'La cornetta è uno strumento simile alla tromba.', 'Strumento musicale della famiglia degli ottoni.', 'Strumento musicale', 'Strumento musicale in Sib', 'Strumento musicale costituito da una linguetta metallica o di bambù flessibile attaccata a un arco.', 'Strumento musicale della famiglia degli ottoni.', 'Strumento musicale della famiglia degli ottoni, leggermente più piccolo di una tromba.']"
horse,bn:00031345n,"['cavallo', 'Equus ferus caballus', 'Equus caballus']","['Quadrupede domestico di grossa taglia, con lunghi arti terminanti in uno solo dito protetto da uno spesso zoccolo, testa allungata, criniera e folta coda, largamente diffuso, allevato per vari scopi.', 'Grande quadrupede domestico, con lunghi arti, testa allungata, criniera e folta coda, largamente diffuso, allevato per vari scopi, specialmente come cavalcatura o animale da tiro', 'Il cavallo è un mammifero perissodattilo di medio-grossa taglia appartenente alla famiglia degli Equidi.', 'Grande animale quadrupede che può essere usato per cavalcare o per trasportare oggetti o trainare veicoli.']"
hospital,bn:00044896n,"['ospedale', 'clinica', 'nosocomio', 'infermeria', 'astanteria']","['Istituto pubblico o privato destinato al ricovero e alla cura medica o chirurgica di quanti necessitano di assistenza sanitaria.', ""L'ospedale, altresì detto nosocomio, è un'istituzione per l'assistenza sanitaria, il ricovero e la cura dei pazienti."", ""Istituzione destinato alla cura e all'assistenza di ammalati e feriti"", 'Luogo dove le persone ferite o malate vengono curate o dove vengono condotte analisi sanitarie.']"
house,bn:00044994n,"['casa', 'domicilio', 'abitazione']","['Edificio destinato ad abitazione.', 'La casa, dal latino ""casa"", è un edificio utilizzato stabilmente da persone per ripararsi dagli agenti atmosferici.', ""Struttura utilizzata dall'uomo per ripararsi dagli agenti atmosferici"", 'Costruzione utilizzata dalle persone per abitarci', 'La dimora di una persona, il suo luogo di residenza.']"
island,bn:00047612n,['isola'],"['Terra completamente circondata dal mare', ""Un'isola è una porzione di terra interamente circondata dall'acqua."", ""Terra completamente circondata dal mare o altro corpo d'acqua"", 'Zona di terra che è completamente circondata da acqua (mare, lago, fiume); in particolare quelle zone di terra che sono più piccole di un continente.']"
jewel,bn:00037606n,"['gemma', 'pietra preziosa']","['Una gemma, nella mineralogia, indica un insieme di materiali di diversa origine, che a causa della loro specifica lucentezza, colore, trasparenza e brillantezza, oltre che per la loro rarità, assumono un elevato valore economico.', 'Risultato, dopo la lavorazione, di un materiale gemmologico di origine organica o inorganica', 'Pietra preziosa che è stata tagliata e lucidata ed è utilizzata in gioielleria.']"
kettle,bn:00011829n,"['bollitore da tè', 'bollitore', 'cucuma', 'pentola', 'caldaia']","['Recipiente o apparecchio che serve a far bollire un liquido', ""Un bollitore è uno strumento per riscaldare liquidi sino all'ebollizione."", ""Utensile da cucina per far bollire l'acqua"", ""Recipiente di metallo utilizzato per bollire l'acqua per preparare il tè.""]"
key,bn:00048985n,['chiave'],"['Strumento metallico atto ad aprire e a chiudere una serratura', 'La chiave è un oggetto in grado di bloccare o sbloccare la relativa serratura.', ""Oggetto che permette l'apertura di una serratura."", 'Un oggetto progettato per aprire e chiudere una serratura.']"
knee,bn:00006140n,['ginocchio'],"[""Parte della gamba corrispondente all'articolazione tra femore, rotula e tibia."", 'Parte del corpo', ""Il ginocchio è un'articolazione che unisce la coscia e la gamba, le quali, insieme al piede, compongono l'arto inferiore."", ""Nell'uomo, articolazione situata nella parte centrale della gamba.""]"
knife,bn:00049322n,['coltello'],"[""Strumento costituito da una lama d'acciaio affilata fissata in un manico"", 'Il coltello è uno strumento manuale da taglio, usato come utensile o come arma, ed è formato da una lama e da un manico.', 'Utensile di uso manuale utilizzato per il taglio', ""Un utensile costituito da un pezzo affilato di materiale duro come l'acciaio o un altro metallo, ceramica, vetro o pietra, di solito collegato ad un manico, che è fatto in modo tale da consentire il taglio di materiali morbidi, in particolare carne o altri cibi.""]"
knot,bn:00049367n,"['nodo', 'annodamento', 'groppo', 'annodatura']","['Legamento di due estremità di funi, nastri e sim', ""Il nodo consiste in uno o più avvolgimenti e ripiegature successive di una spira di corda sulla corda stessa o intorno ad un'altra corda o ad un oggetto."", 'Intreccio di corde', 'Nome dato a un pezzo di corda o altro materiale flessibile girata su se stessa e tirata in modo tale da non poterla sciogliere continuando a tirare.']"
leaf,bn:00035596n,"['foglia', 'fogliame', 'chioma']","['Principale organo di respirazione delle piante in cui si compie la fotosintesi della clorofilla', ""Le foglie sono organi delle piante, specializzati nell'attuazione della fotosintesi."", 'Organo delle piante', 'Insieme delle foglie di una pianta.', ""L'organo principale di fotosintesi e traspirazione nelle piante superiori, generalmente costituito da una lama verde piatta attaccata al gambo direttamente o da un peduncolo.""]"
leg,bn:00050541n,"['gambe', 'gamba', 'arto inferiore umano', 'arto inferiore']","['Arto inferiore', 'Gli arti inferiori o pelvici sono le appendici che negli animali bipedi si articolano con il tronco nella sua parte inferiore e servono alla locomozione.', 'Le due gambe di un essere umano considerate insieme.', ""Estremità di un'animale o di un uomo che si prolunga dall'anca fino alla caviglia.""]"
library,bn:00050967n,"['biblioteca', 'libreria']","['Una stanza dove sono tenuti libri.', 'Scaffale o locale in cui sono posti i libri']"
line,bn:00076373n,"['televisione', 'video', 'tivù', 'tele', 'tivvù', 'TV']","['Programma trasmesso alla televisione.', 'Sistema di trasmissione a distanza di immagini in movimento', 'La televisione, è un servizio di diffusione corrente di contenuti audio-video, tipicamente sotto forma di programmi televisivi diffusi da emittenti televisive, fruibili in diretta, in differita o con un breve ritardo, a utenti situati in aree geografiche servite da apposite reti di telecomunicazione e dotati di specifici apparecchi elettronici detti televisori, o di altri impianti di telecomunicazioni per la ricezione del segnale.', 'Il video è l\'informazione elettronica rappresentante immagini che possono variare nel tempo, quindi sia la cosiddetta ""immagine fissa"" che la cosiddetta ""immagine in movimento"".', ""L'informazione elettronica rappresentante un'immagine che può variare nel tempo"", ""Informazione elettronica rappresentante un'immagine"", 'Mezzo di comunicazione di massa']"
lip,bn:00051440n,"['labbro', 'labbra']","['Ripiegatura muscolo-membranosa che costituisce la parte anteriore della bocca', ""In anatomia, labbra è un termine usato per indicare l'orlo che contorna alcuni orifizi; comunemente designa i due orli muscolomembranosi sovrapposti che si trovano all'esterno della bocca."", ""Una delle due protrusioni carnose intorno all'apertura della bocca.""]"
lock,bn:00024493n,"['riccio', 'ricciolo', 'boccolo', 'Pijpenkrul', 'buccolo', 'ciuffo', 'ciocca']",['acconciatura']
map,bn:00036821n,"['funzione', 'funzione matematica', 'mappa']","['Funzione matematica', 'Il termine mappa in matematica è spesso usato come sinonimo di funzione.', 'In matematica, una funzione è una relazione tra due insiemi, chiamati dominio e codominio della funzione, che associa a ogni elemento del dominio uno e un solo elemento del codominio.', 'Sinonimo di funzione', 'Relazione matematica binaria', '(matematica) Relazione in cui ogni elemento del dominio è associato a un solo elemento del codominio.']"
match,bn:00036522n,"['fiammifero', 'zolfanello']","['Il fiammifero è uno stelo o bastoncino di legno, cotone o carta cerata di cui una estremità, chiamata capocchia, è ricoperta di una sostanza infiammabile generalmente composta di solfuro di fosforo e di clorato di potassio solo per i fiammiferi accendibili ovunque che, sfregata su una superficie ruvida composta da vetro macinato intorno ai 3,0-3,2 decimi di millimetro e mescolati con una colla vinilica appositamente studiata allo scopo, si incendia alimentando una fiamma di breve durata.', 'dispositivo che sfregato su una superficie ruvida, si incendia alimentando una fiamma di breve durata', ""Un bastoncino con una sostanza infiammabile su un'estremità che si infiamma mediante attrito.""]"
monkey,bn:00055685n,"['scimmia', 'quadrumane']","['Primate del gruppo ""scimmie del Nuovo Mondo"" o ""scimmie del Vecchio Mondo"" (Simiiformes, esclusa la superfamiglia Hominoidea o grandi scimmie), che vive principalmente nelle foreste pluviali e si distingue da una grande scimmia per le dimensioni più piccole e la sua coda.']"
moon,bn:00055813n,"['luna', 'lune', 'satellite naturale']","['Qualsiasi satellite naturale di un pianeta.', 'Il satellite della terra.', 'Il satellite della Terra', 'Si dice satellite naturale un qualunque corpo celeste che orbita attorno a un corpo diverso da una stella, come ad esempio un pianeta, un pianeta nano o un asteroide.', 'Corpo orbitante intorno a corpi celesti, es. le lune dei vari pianeti', 'Più di una luna.', 'Satellite naturale di un pianeta.']"
mouth,bn:00056136n,['bocca'],"['La parte esterna, le labbra.', ""Apertura nella parte inferiore del volto umano, che serve per l'assunzione del cibo e per esprimere suoni.""]"
muscle,bn:00056377n,['muscolo'],"['Ciascuno organo contrattile che serve al movimento', ""Il termine muscolo identifica un organo composto in prevalenza da tessuto muscolare, ovvero un tessuto biologico con capacità contrattile; composti da fibre, le quali sono classificate in fibre bianche, ossia quelle a contrazione rapida che garantiscono velocità, e fibre rosse, fibre specializzate in contrazione lenta garantendo resistenza, il muscolo ha quattro funzioni: protegge le ossa, riscalda il nostro corpo quando si contrae, lo sostiene e ne permette il movimento; l'insieme dei muscoli costituisce l'apparato muscolare, che fa parte insieme allo scheletro e alle articolazioni dell'apparato locomotore."", 'Elemento anatomico']"
nail,bn:00056727n,['unghia'],"['Tessuto corneo della mano, dei piedi, delle zampe', ""L'unghia è una struttura semitrasparente con cui finisce l'estremità delle dita di molti animali, in genere appartenenti alla classe dei tetrapodi, essere umano compreso."", 'Il rivestimento traslucido duro e piatto sulla punta di un dito umano, utile per manipolare oggetti e graffiare.']"
neck,bn:00017395n,"['collo', 'cervice']","['La parte posteriore del collo', 'Il collo è quella parte del corpo di molti vertebrati che unisce la testa al torso.', 'Parte del corpo di molti vertebrati che unisce la testa al torso', ""Parte del corpo di alcuni animali, tra cui l'uomo, che collega la testa con il tronco.""]"
needle,bn:00057168n,"['ago', 'ago ipodermico']","['Strumento appuntito usato per cucire', 'Uno strumento vuoto, sottile e di solito tagliente usato per iniettare o per prelevare fluidi da una persona o un animale.']"
nerve,bn:00057322n,"['nervo', 'nerbo']","['Struttura anatomica di forma allungata che trasmette impulsi e sensazioni in ogni parte del corpo', 'I nervi sono strutture anatomiche del sistema nervoso periferico formate da fasci di assoni che trasportano informazioni da o verso il sistema nervoso centrale.', 'Struttura anatomica del sistema nervoso', 'Fascio di neuroni con le loro guaine del tessuto connettivo, vasi sanguigni e linfatici.']"
net,bn:00024712n,"['internet', 'rete informatica', 'rete di calcolatori', 'rete', 'Internet', 'cyberspazio']","[""Il cyberspazio o, meno comunemente, ciberspazio, è il dominio caratterizzato dall'uso dell'elettronica e dello spettro elettromagnetico per immagazzinare, modificare e scambiare informazioni attraverso le reti informatiche e le loro infrastrutture fisiche."", ""Con il termine Internet si intende l'insieme di tutti i dispositivi collegati in rete mediante i protocolli TCP/IP, con i sistemi fisici di comunicazione che li collegano, gli apparati necessari per la loro interconnessione atti a formare reti di computer e le tecnologie che permettono a tali reti di interconnettersi."", 'La Rete per antonomasia', 'Rete mondiale di reti di computer ad accesso pubblico', 'Tipo di realtà virtuale', 'Una rete di computer interconnessi, quali una LAN (Local Area Network) casalinga o la rete mondiale Internet.', 'Un consorzio globale di reti di computer locali che utilizza il protocollo TCP/IP (Transmission Control Protocol/Internet Protocol) per collegare le macchine tra loro.']"
nose,bn:00058117n,['naso'],"[""Organo dell'olfatto"", ""Il naso è un rilievo impari e mediano del viso che contribuisce, assieme alla faringe ed alla laringe, a formare l'apparato respiratorio."", ""Parte del corpo che umette, riscalda e filtra l'aria inspirata e organo di senso dell'olfatto"", ""Organo del volto utilizzato per il respiro e l'odorato.""]"
nut,bn:00058343n,['dado'],"['Oggetto a forma di cubo con impresso un numero su ciascuna faccia, usato nei giochi', 'Un dado, in meccanica, è un componente che viene utilizzato per serrare una vite filettata.', 'Elemento utilizzato per serrare una vite', 'Un pezzo per serrare una vite filettata.']"
office,bn:00001961n,"['ente', 'organo', 'ufficio', 'agenzia', 'fonte', 'agenzia governativa', 'istituzione']","[""Nella contabilita' di stato, qualsiasi unita' dell'amministrazione pubblica che gestisce fondi, come ad esempio un ministero, una commissione, un ente e simili."", ""Una agenzia governativa o agenzia pubblica, nel diritto pubblico, indica un ente pubblico o generalmente un'organizzazione dotata di una certa autonomia nell'ambito della pubblica amministrazione statale, cui sono attribuite specifiche funzioni."", ""Organizzazione o ente pubblico dotata di una certa autonomia nell'ambito della pubblica amministrazione, cui sono attribuite specifiche funzioni, come ad esempio l'Agenzia spaziale italiana o la CIA"", 'Stanza in cui delle persone svolgono degli impieghi', 'Una persona, che viene riconosciuta come fonte affidabile di informazione su un tema.', 'Stanza o insieme di locali o edifici utilizzati per la gestione del servizio pubblico, le transazioni commerciali o altre attività legate al lavoro.', 'Unità amministrativa del governo.']"
orange,bn:00059250n,"['arancione', 'arancio']","['L\'arancione è uno dei colori dello spettro percepibile dall\'occhio umano, classificato come ""colore caldo"".']"
oven,bn:00059829n,['forno'],"['Edificio a volta in muratura in cui si cuoce il pane', 'Il forno è una costruzione, generalmente una camera, dove viene raccolto del calore, generato tramite la combustione di legna o elettricamente.', 'Strumento usato per scaldare materiali solidi o liquidi', 'Compartimento riscaldato chiuso costituito da materiale refrattario utilizzato per essicare, cuocere e per trattare con il calore.']"
parcel,bn:00060109n,"['pacco', 'collo', 'plico']","['Busta suggellata contenente documenti, carte, lettere']"
pen,bn:00061314n,['penna'],"['Strumento per scrivere', 'Una penna è uno strumento usato per applicare inchiostro a una superficie, di solito carta, per scrivere o disegnare.', 'Nome generico di diversi strumenti di scrittura', 'Strumento di scrittura, di forma tubolare e contenente inchiostro, usato per scrivere o fare dei segni.']"
pencil,bn:00061334n,"['matita', 'lapis']","['Strumento per scrivere e disegnare formato da un bastoncino sottile di grafite racchiuso in un cannello di legno', ""Una matita è uno strumento per disegnare e per scrivere, che è solitamente un bastoncino di legno con un'anima in grafite; esiste anche il cosiddetto portamine o matita a mine in cui si inseriscono mine di materiale colorato che si differenziano per grandezza."", 'Strumento per disegnare, colorare e scrivere', 'Uno strumento di scrittura (fatto di un bastoncino di grafite circondato da legno) per scrivere o disegnare su carta.']"
picture,bn:00034471n,"['pellicola', 'film', 'opera cinematografica']","['Una forma di spettacolo: ""vanno al cinema ogni sabato sera"".', 'Una produzione cinematografica', ""Un film, è un'opera d'arte visiva che simula esperienze e comunica in altro modo idee, storie, percezioni, sentimenti, bellezza o atmosfera attraverso l'uso di immagini in movimento."", 'Sequenza di immagini dette fotogrammi', 'Insieme di immagini animate.']"
pig,bn:00042006n,"['maiale', 'porco', 'sus scrofa domesticus', 'Sus', 'Sus scrofa', 'suino', 'Sus scrofa domestica']","['Mammifero onnivoro, domestico, allevato per la sua carne', ""Il maiale, chiamato anche suino o porco, è un suide addomesticato appartenente ai mammiferi dell'ordine artiodattili suiformi."", 'I cinghiali sono il genere che dà il nome alla famiglia dei suidi comprende il maiale domestico e il cinghiale comune, oltre a una quantità di forme meno note viventi in Asia Minore.', 'Genere della famiglia Suidae', 'Genere di animale della famiglia Suidae', 'Animale comune a quattro zampe (Sus scrofa) che ha delle unghie divise, pelo e naso adatti a scavare; allevato dagli esseri umani per la sua carne.']"
pipe,bn:00062568n,"[""conduttura dell'acqua"", 'tubazione', 'tubatura', 'conduttura', 'conduttura principale', 'sistemi di tubazioni', 'sistema di tubazioni', 'tubo', 'condotto', 'condotta', 'canale', 'collettore']","['Complesso di tubi per il trasporto di fluidi', ""Un sistema di tubazioni, in ingegneria, indica l'insieme, più o meno complesso, di tubazioni che collegano le varie apparecchiature di un impianto."", 'Un tubo, dal punto di vista geometrico, è un solido cavo chiuso a sezione costante in forma e area.', 'Manufatto usato per scopi strutturali o per convogliare o trasportare liquidi', 'Profilati di forma cilindrica con diverse dimensioni e con caratteristiche differenti a seconda delle funzioni di uso', 'tipo di sistemi', 'Un tubo rigido che trasporta il fluido acqua, vapore o altro, utilizzato in idraulica e molte altre applicazioni.', 'Canalizzazione per trasportare acqua in un determinato posto.']"
plane,bn:00001697n,"['aereo', 'aeroplano', 'apparecchio', 'aeromobile', 'areoplano', 'velivolo']","['Velivolo a motore impiegato per il trasporto di passeggeri e di merci', ""L'aeroplano è un aeromobile dotato, nella maggior parte dei casi, di un'unica ala rigida, piana e solitamente fissa."", ""Veicolo progettato per essere sostenuto dall'aria, sia mediante l'azione dinamica dell'aria sulle superfici della struttura o per via della sua capacità di fluttuare nell'aria"", ""Veicolo dotato di ali che grazie all'effetto Bernoulli riesce, sollevandosi da terra, a rimanere in aria e viene utilizzato per il trasporto.""]"
plate,bn:00050990n,"['targa', 'targa di immatricolazione', ""targa d'immatricolazione"", ""Targa d'immatricolazione"", 'targa automobilistica']","[""Una targa d'immatricolazione, o semplicemente targa, è una placca in materiale metallico o plastico, generalmente fissata a un veicolo tramite un supporto."", 'Lamiera di identificazione alfanumerica di veicoli, posta sulla loro parte anteriore e/o parti posteriore.']"
plough,bn:00063057n,['aratro'],"['Macchina agricola per arare il terreno, un tempo a trazione animale ora a trazione meccanica', ""L'aratro è uno strumento usato in agricoltura fin da tempi antichi per smuovere il terreno e prepararlo per successive lavorazioni o direttamente per la semina."", 'Strumento usato in agricoltura', 'Attrezzo agricolo tirato attraverso il terreno, al fine di solcarlo per la semina.']"
pocket,bn:00063155n,"['tasca dei calzoni', 'tasca dei pantaloni', 'tasca']","['Cavità in un vestito dove riporre cose', 'La tasca è una sacca di dimensioni variabili ricavata o cucita su alcuni capi di abbigliamento, per contenere oggetti di piccole dimensioni.', 'Parte di alcuni indumenti', 'Tasca in un paio di pantaloni o calzoni.', ""Sorta di sacco, che è accessibile da un'apertura in un articolo di abbigliamento e serve per tenere piccoli oggetti; di solito abbastanza grande per metterci almeno una mano.""]"
pot,bn:00015106n,"['tazza', 'gabinetto', 'vaso', 'water', 'orinale', 'pitale', 'vaso da notte']","[""Congegno di ceramica utilizzato per depositare e rimuovere gli escrementi umani grazie un meccanismo di flusso dell'acqua.""]"
potato,bn:00047481n,"['patata', 'Solanum tuberosum']","['Tubero della pianta omonima', 'La patata è una pianta erbacea appartenente alla famiglia delle Solanaceae, originaria del Perù, della Bolivia, del Messico e del Cile e portata in Europa dagli spagnoli nel XVI secolo intorno al 1570.', 'La patata è un tubero commestibile ottenuto dalle piante della specie Solanum tuberosum, molto utilizzato a scopo alimentare previa cottura.', ""Tubero della medesima pianta, usato nell'alimentazione umana"", 'Tubero commestibile ottenuto dalle piante della specie Solanum tuberosum', 'Pianta erbacea appartenente alla famiglia delle Solanaceae', 'Pianta tuberosa, Solanum tuberosum, spesso mangiata come un amido, in particolare nelle Americhe e in Europa.']"
