word_original,synset,senses,original_definitions,clozes,clozes_with_start_of_word,definitions_wo_ref
hair,bn:00042526n,"['pelo', 'peluria', 'capello']","['Il pelo è una piccola formazione sottile e filiforme che cresce sulla cute della maggior parte dei mammiferi, mentre le altre specie non li posseggono.', 'Formazione sottile e filiforme che cresce sulla cute della maggior parte dei mammiferi', 'Insieme o massa di filamenti che crescono sulla pelle degli uomini e degli animali e che ricoprono una parte della testa e del corpo.']","[('Il ___ è una piccola formazione sottile e filiforme che cresce sulla cute della maggior parte dei mammiferi, mentre le altre specie non li posseggono.', ('pelo', 'peluria', 'capello'))]","[('Il ___ è una piccola formazione sottile e filiforme che cresce sulla cute della maggior parte dei mammiferi, mentre le altre specie non li posseggono.', ('pelo', 'peluria', 'capello'))]","['Insieme o massa di filamenti che crescono sulla pelle degli uomini e degli animali e che ricoprono una parte della testa e del corpo.', 'Formazione sottile e filiforme che cresce sulla cute della maggior parte dei mammiferi']"
hammer,bn:00042730n,['martello'],"['Attrezzo costituito da una piccola mazza metallica, munita di un foro nel quale è introdotto un manico di legno, usato per battere, picchiare, rompere, conficcare ecc', 'Il martello è uno strumento, molto spesso manuale, costituito da una testa appesantita fissata a un lungo manico che viene ruotato per colpire direttamente una piccola area di un oggetto.', 'Attrezzo usato per battere colpi direttamente su un materiale o attraverso un utensile', 'Strumento con una testa molto pesante e un manico, che serve per colpire qualcosa.']","[('Il ___ è uno strumento, molto spesso manuale, costituito da una testa appesantita fissata a un lungo manico che viene ruotato per colpire direttamente una piccola area di un oggetto.', ('martello',))]","[('Il ___ è uno strumento, molto spesso manuale, costituito da una testa appesantita fissata a un lungo manico che viene ruotato per colpire direttamente una piccola area di un oggetto.', ('martello',))]","['Attrezzo costituito da una piccola mazza metallica, munita di un foro nel quale è introdotto un manico di legno, usato per battere, picchiare, rompere, conficcare ecc', 'Attrezzo usato per battere colpi direttamente su un materiale o attraverso un utensile', 'Strumento con una testa molto pesante e un manico, che serve per colpire qualcosa.']"
hand,bn:00042759n,['mano'],"['Estremità dell’arto superiore formata da palmo, dorso e dalle cinque dita, con funzioni prensili e tattili.', 'Parte del corpo', ""Nei primati la mano è l'organo prensile che si trova all'estremità distale dell'arto superiore, collegato a questo tramite il polso."", ""Organo prensile del genere Primates, all'estremità degli arti anteriori, a costituirne l'autopodio."", 'Organo prensile dei primati', ""Parte del braccio unita all'avambraccio degli arti superiori dei primati (uomini inclusi).""]","[(""Nei primati la ___ è l'organo prensile che si trova all'estremità distale dell'arto superiore, collegato a questo tramite il polso."", ('mano',))]","[(""Nei primati la ___ è l'organo prensile che si trova all'estremità distale dell'arto superiore, collegato a questo tramite il polso."", ('mano',))]","['Estremità dell’arto superiore formata da palmo, dorso e dalle cinque dita, con funzioni prensili e tattili.', ""Organo prensile del genere Primates, all'estremità degli arti anteriori, a costituirne l'autopodio."", ""Parte del braccio unita all'avambraccio degli arti superiori dei primati (uomini inclusi)."", 'Organo prensile dei primati', 'Parte del corpo']"
hat,bn:00017718n,"['cappello', 'copricapo', 'chapeau']","['Il copricapo è un capo di abbigliamento destinato a coprire in modo parziale o totale la testa.', 'Copricapo', 'Un capo di abbigliamento destinato a coprire la testa con materiale abbastanza rigido da avere una forma indipendente dal cranio e più comunemente circolare.']","[('Il ___ è un capo di abbigliamento destinato a coprire in modo parziale o totale la testa.', ('copricapo', 'cappello', 'chapeau')), ('___', ('copricapo', 'cappello', 'chapeau'))]","[('Il ___ è un capo di abbigliamento destinato a coprire in modo parziale o totale la testa.', ('copricapo', 'cappello', 'chapeau')), ('___', ('copricapo', 'cappello', 'chapeau'))]",['Un capo di abbigliamento destinato a coprire la testa con materiale abbastanza rigido da avere una forma indipendente dal cranio e più comunemente circolare.']
heart,bn:00043383n,"['cuore', 'cuore umano', 'Superficie diaframmatica', 'superficie diaframmatica del cuore']","[""Organo muscolare cavo a forma di cono motore dell'apparato circolatorio"", 'La superficie diaframmatica del cuore o posteroinferiore è rivolta nettamente in basso ed è pianeggiante.', ""Il cuore è un organo muscolare che costituisce il centro motore dell'apparato circolatorio e propulsore del sangue e della linfa in diversi organismi animali, compresi gli esseri umani, nei quali è formato da un particolare tessuto, il miocardio ed è rivestito da una membrana, il pericardio."", 'Il cuore è un organo muscolare cavo presente nella maggior parte degli organismi animali.', ""Muscolo costituente parte dell'apparato circolatorio"", ""Organo centrale dell'apparato circolatorio umano"", ""Organo muscolare, centro motore dell'apparato circolatorio"", 'Organo muscolare cavo', 'Organo muscoloso che pompa il sangue attraverso il corpo.']","[(""Il ___ è un organo muscolare che costituisce il centro motore dell'apparato circolatorio e propulsore del sangue e della linfa in diversi organismi animali, compresi gli esseri umani, nei quali è formato da un particolare tessuto, il miocardio ed è rivestito da una membrana, il pericardio."", ('cuore', 'superficie diaframmatica del cuore', 'Superficie diaframmatica', 'cuore umano')), ('La ___ o posteroinferiore è rivolta nettamente in basso ed è pianeggiante.', ('superficie diaframmatica del cuore', 'cuore umano')), ('La ___ del cuore o posteroinferiore è rivolta nettamente in basso ed è pianeggiante.', ('Superficie diaframmatica', 'cuore umano')), ('La superficie diaframmatica del ___ o posteroinferiore è rivolta nettamente in basso ed è pianeggiante.', ('cuore', 'cuore umano')), ('Il ___ è un organo muscolare cavo presente nella maggior parte degli organismi animali.', ('cuore', 'superficie diaframmatica del cuore', 'Superficie diaframmatica', 'cuore umano'))]","[(""Il ___ è un organo muscolare che costituisce il centro motore dell'apparato circolatorio e propulsore del sangue e della linfa in diversi organismi animali, compresi gli esseri umani, nei quali è formato da un particolare tessuto, il miocardio ed è rivestito da una membrana, il pericardio."", ('cuore', 'superficie diaframmatica del cuore', 'Superficie diaframmatica', 'cuore umano')), ('La ___ o posteroinferiore è rivolta nettamente in basso ed è pianeggiante.', ('superficie diaframmatica del cuore', 'cuore umano')), ('La ___ del cuore o posteroinferiore è rivolta nettamente in basso ed è pianeggiante.', ('Superficie diaframmatica', 'cuore umano')), ('La superficie diaframmatica del ___ o posteroinferiore è rivolta nettamente in basso ed è pianeggiante.', ('cuore', 'cuore umano')), ('Il ___ è un organo muscolare cavo presente nella maggior parte degli organismi animali.', ('cuore', 'superficie diaframmatica del cuore', 'Superficie diaframmatica', 'cuore umano'))]","[""Organo muscolare cavo a forma di cono motore dell'apparato circolatorio"", ""Organo muscolare, centro motore dell'apparato circolatorio"", 'Organo muscoloso che pompa il sangue attraverso il corpo.', ""Muscolo costituente parte dell'apparato circolatorio"", ""Organo centrale dell'apparato circolatorio umano"", 'Organo muscolare cavo']"
hook,bn:00078068n,['trappola'],"['Arnese usato per catturare animali', 'Dispositivo per afferrare e trattenere animali.']",[],[],"['Dispositivo per afferrare e trattenere animali.', 'Arnese usato per catturare animali']"
horn,bn:00022750n,"['scacciapensieri', 'tromba', 'corno da caccia', 'tromba militare', 'armonica', 'cornetta', 'corno']","['Strumento di ottone, a fiato', 'La tromba è uno strumento musicale appartenente alla famiglia degli ottoni.', 'La cornetta è uno strumento simile alla tromba.', 'Strumento musicale della famiglia degli ottoni.', 'Strumento musicale', 'Strumento musicale in Sib', 'Strumento musicale costituito da una linguetta metallica o di bambù flessibile attaccata a un arco.', 'Strumento musicale della famiglia degli ottoni.', 'Strumento musicale della famiglia degli ottoni, leggermente più piccolo di una tromba.']","[('Strumento musicale della famiglia degli ottoni, leggermente più piccolo di una ___.', ('tromba', 'scacciapensieri', 'corno da caccia', 'tromba militare', 'armonica', 'cornetta', 'corno')), ('La ___ è uno strumento musicale appartenente alla famiglia degli ottoni.', ('tromba', 'scacciapensieri', 'corno da caccia', 'tromba militare', 'armonica', 'cornetta', 'corno')), ('La ___ è uno strumento simile alla tromba.', ('cornetta', 'scacciapensieri', 'corno da caccia', 'tromba militare', 'armonica', 'corno')), ('La cornetta è uno strumento simile alla ___.', ('tromba', 'scacciapensieri', 'corno da caccia', 'tromba militare', 'armonica', 'corno'))]","[('Strumento musicale della famiglia degli ottoni, leggermente più piccolo di una ___.', ('tromba', 'scacciapensieri', 'corno da caccia', 'tromba militare', 'armonica', 'cornetta', 'corno')), ('La ___ è uno strumento musicale appartenente alla famiglia degli ottoni.', ('tromba', 'scacciapensieri', 'corno da caccia', 'tromba militare', 'armonica', 'cornetta', 'corno')), ('La ___ è uno strumento simile alla tromba.', ('cornetta', 'scacciapensieri', 'corno da caccia', 'tromba militare', 'armonica', 'corno')), ('La cornetta è uno strumento simile alla ___.', ('tromba', 'scacciapensieri', 'corno da caccia', 'tromba militare', 'armonica', 'corno'))]","['Strumento musicale costituito da una linguetta metallica o di bambù flessibile attaccata a un arco.', 'Strumento musicale della famiglia degli ottoni.', 'Strumento di ottone, a fiato', 'Strumento musicale in Sib', 'Strumento musicale']"
horse,bn:00031345n,"['cavallo', 'Equus ferus caballus', 'Equus caballus']","['Quadrupede domestico di grossa taglia, con lunghi arti terminanti in uno solo dito protetto da uno spesso zoccolo, testa allungata, criniera e folta coda, largamente diffuso, allevato per vari scopi.', 'Grande quadrupede domestico, con lunghi arti, testa allungata, criniera e folta coda, largamente diffuso, allevato per vari scopi, specialmente come cavalcatura o animale da tiro', 'Il cavallo è un mammifero perissodattilo di medio-grossa taglia appartenente alla famiglia degli Equidi.', 'Grande animale quadrupede che può essere usato per cavalcare o per trasportare oggetti o trainare veicoli.']","[('Il ___ è un mammifero perissodattilo di medio-grossa taglia appartenente alla famiglia degli Equidi.', ('cavallo', 'Equus ferus caballus', 'Equus caballus'))]","[('Il ___ è un mammifero perissodattilo di medio-grossa taglia appartenente alla famiglia degli Equidi.', ('cavallo', 'Equus ferus caballus', 'Equus caballus'))]","['Quadrupede domestico di grossa taglia, con lunghi arti terminanti in uno solo dito protetto da uno spesso zoccolo, testa allungata, criniera e folta coda, largamente diffuso, allevato per vari scopi.', 'Grande quadrupede domestico, con lunghi arti, testa allungata, criniera e folta coda, largamente diffuso, allevato per vari scopi, specialmente come cavalcatura o animale da tiro', 'Grande animale quadrupede che può essere usato per cavalcare o per trasportare oggetti o trainare veicoli.']"
hospital,bn:00044896n,"['ospedale', 'clinica', 'nosocomio', 'infermeria', 'astanteria']","['Istituto pubblico o privato destinato al ricovero e alla cura medica o chirurgica di quanti necessitano di assistenza sanitaria.', ""L'ospedale, altresì detto nosocomio, è un'istituzione per l'assistenza sanitaria, il ricovero e la cura dei pazienti."", ""Istituzione destinato alla cura e all'assistenza di ammalati e feriti"", 'Luogo dove le persone ferite o malate vengono curate o dove vengono condotte analisi sanitarie.']","[(""L'ospedale, altresì detto ___, è un'istituzione per l'assistenza sanitaria, il ricovero e la cura dei pazienti."", ('nosocomio', 'infermeria', 'astanteria', 'clinica')), (""L'___, altresì detto nosocomio, è un'istituzione per l'assistenza sanitaria, il ricovero e la cura dei pazienti."", ('ospedale', 'infermeria', 'astanteria', 'clinica'))]","[(""L'ospedale, altresì detto ___, è un'istituzione per l'assistenza sanitaria, il ricovero e la cura dei pazienti."", ('nosocomio', 'infermeria', 'astanteria', 'clinica')), (""L'___, altresì detto nosocomio, è un'istituzione per l'assistenza sanitaria, il ricovero e la cura dei pazienti."", ('ospedale', 'infermeria', 'astanteria', 'clinica'))]","['Istituto pubblico o privato destinato al ricovero e alla cura medica o chirurgica di quanti necessitano di assistenza sanitaria.', 'Luogo dove le persone ferite o malate vengono curate o dove vengono condotte analisi sanitarie.', ""Istituzione destinato alla cura e all'assistenza di ammalati e feriti""]"
house,bn:00044994n,"['casa', 'domicilio', 'abitazione']","['Edificio destinato ad abitazione.', 'La casa, dal latino ""casa"", è un edificio utilizzato stabilmente da persone per ripararsi dagli agenti atmosferici.', ""Struttura utilizzata dall'uomo per ripararsi dagli agenti atmosferici"", 'Costruzione utilizzata dalle persone per abitarci', 'La dimora di una persona, il suo luogo di residenza.']","[('La ___, dal latino ""___"", è un edificio utilizzato stabilmente da persone per ripararsi dagli agenti atmosferici.', ('casa', 'abitazione', 'domicilio')), ('Edificio destinato ad ___.', ('abitazione', 'domicilio', 'casa'))]","[('La ___, dal latino ""___"", è un edificio utilizzato stabilmente da persone per ripararsi dagli agenti atmosferici.', ('casa', 'abitazione', 'domicilio')), ('Edificio destinato ad ___.', ('abitazione', 'domicilio', 'casa'))]","[""Struttura utilizzata dall'uomo per ripararsi dagli agenti atmosferici"", 'La dimora di una persona, il suo luogo di residenza.', 'Costruzione utilizzata dalle persone per abitarci']"
island,bn:00047612n,['isola'],"['Terra completamente circondata dal mare', ""Un'isola è una porzione di terra interamente circondata dall'acqua."", ""Terra completamente circondata dal mare o altro corpo d'acqua"", 'Zona di terra che è completamente circondata da acqua (mare, lago, fiume); in particolare quelle zone di terra che sono più piccole di un continente.']","[(""Un'___ è una porzione di terra interamente circondata dall'acqua."", ('isola',))]","[(""Un'___ è una porzione di terra interamente circondata dall'acqua."", ('isola',))]","['Zona di terra che è completamente circondata da acqua (mare, lago, fiume); in particolare quelle zone di terra che sono più piccole di un continente.', ""Terra completamente circondata dal mare o altro corpo d'acqua"", 'Terra completamente circondata dal mare']"
jewel,bn:00037606n,"['gemma', 'pietra preziosa']","['Una gemma, nella mineralogia, indica un insieme di materiali di diversa origine, che a causa della loro specifica lucentezza, colore, trasparenza e brillantezza, oltre che per la loro rarità, assumono un elevato valore economico.', 'Risultato, dopo la lavorazione, di un materiale gemmologico di origine organica o inorganica', 'Pietra preziosa che è stata tagliata e lucidata ed è utilizzata in gioielleria.']","[('Una ___, nella mineralogia, indica un insieme di materiali di diversa origine, che a causa della loro specifica lucentezza, colore, trasparenza e brillantezza, oltre che per la loro rarità, assumono un elevato valore economico.', ('gemma', 'pietra preziosa')), ('___ che è stata tagliata e lucidata ed è utilizzata in gioielleria.', ('pietra preziosa', 'gemma'))]","[('Una ___, nella mineralogia, indica un insieme di materiali di diversa origine, che a causa della loro specifica lucentezza, colore, trasparenza e brillantezza, oltre che per la loro rarità, assumono un elevato valore economico.', ('gemma', 'pietra preziosa')), ('___ che è stata tagliata e lucidata ed è utilizzata in gioielleria.', ('pietra preziosa', 'gemma'))]","['Risultato, dopo la lavorazione, di un materiale gemmologico di origine organica o inorganica']"
kettle,bn:00011829n,"['bollitore da tè', 'bollitore', 'cucuma', 'pentola', 'caldaia']","['Recipiente o apparecchio che serve a far bollire un liquido', ""Un bollitore è uno strumento per riscaldare liquidi sino all'ebollizione."", ""Utensile da cucina per far bollire l'acqua"", ""Recipiente di metallo utilizzato per bollire l'acqua per preparare il tè.""]","[(""Un ___ è uno strumento per riscaldare liquidi sino all'ebollizione."", ('bollitore', 'bollitore da tè', 'pentola', 'caldaia', 'cucuma'))]","[(""Un ___ è uno strumento per riscaldare liquidi sino all'ebollizione."", ('bollitore', 'bollitore da tè', 'pentola', 'caldaia', 'cucuma'))]","[""Recipiente di metallo utilizzato per bollire l'acqua per preparare il tè."", 'Recipiente o apparecchio che serve a far bollire un liquido', ""Utensile da cucina per far bollire l'acqua""]"
key,bn:00048985n,['chiave'],"['Strumento metallico atto ad aprire e a chiudere una serratura', 'La chiave è un oggetto in grado di bloccare o sbloccare la relativa serratura.', ""Oggetto che permette l'apertura di una serratura."", 'Un oggetto progettato per aprire e chiudere una serratura.']","[('La ___ è un oggetto in grado di bloccare o sbloccare la relativa serratura.', ('chiave',))]","[('La ___ è un oggetto in grado di bloccare o sbloccare la relativa serratura.', ('chiave',))]","['Strumento metallico atto ad aprire e a chiudere una serratura', 'Un oggetto progettato per aprire e chiudere una serratura.', ""Oggetto che permette l'apertura di una serratura.""]"
knee,bn:00006140n,['ginocchio'],"[""Parte della gamba corrispondente all'articolazione tra femore, rotula e tibia."", 'Parte del corpo', ""Il ginocchio è un'articolazione che unisce la coscia e la gamba, le quali, insieme al piede, compongono l'arto inferiore."", ""Nell'uomo, articolazione situata nella parte centrale della gamba.""]","[(""Il ___ è un'articolazione che unisce la coscia e la gamba, le quali, insieme al piede, compongono l'arto inferiore."", ('ginocchio',))]","[(""Il ___ è un'articolazione che unisce la coscia e la gamba, le quali, insieme al piede, compongono l'arto inferiore."", ('ginocchio',))]","[""Parte della gamba corrispondente all'articolazione tra femore, rotula e tibia."", ""Nell'uomo, articolazione situata nella parte centrale della gamba."", 'Parte del corpo']"
knife,bn:00049322n,['coltello'],"[""Strumento costituito da una lama d'acciaio affilata fissata in un manico"", 'Il coltello è uno strumento manuale da taglio, usato come utensile o come arma, ed è formato da una lama e da un manico.', 'Utensile di uso manuale utilizzato per il taglio', ""Un utensile costituito da un pezzo affilato di materiale duro come l'acciaio o un altro metallo, ceramica, vetro o pietra, di solito collegato ad un manico, che è fatto in modo tale da consentire il taglio di materiali morbidi, in particolare carne o altri cibi.""]","[('Il ___ è uno strumento manuale da taglio, usato come utensile o come arma, ed è formato da una lama e da un manico.', ('coltello',))]","[('Il ___ è uno strumento manuale da taglio, usato come utensile o come arma, ed è formato da una lama e da un manico.', ('coltello',))]","[""Un utensile costituito da un pezzo affilato di materiale duro come l'acciaio o un altro metallo, ceramica, vetro o pietra, di solito collegato ad un manico, che è fatto in modo tale da consentire il taglio di materiali morbidi, in particolare carne o altri cibi."", ""Strumento costituito da una lama d'acciaio affilata fissata in un manico"", 'Utensile di uso manuale utilizzato per il taglio']"
knot,bn:00049367n,"['nodo', 'annodamento', 'groppo', 'annodatura']","['Legamento di due estremità di funi, nastri e sim', ""Il nodo consiste in uno o più avvolgimenti e ripiegature successive di una spira di corda sulla corda stessa o intorno ad un'altra corda o ad un oggetto."", 'Intreccio di corde', 'Nome dato a un pezzo di corda o altro materiale flessibile girata su se stessa e tirata in modo tale da non poterla sciogliere continuando a tirare.']","[(""Il ___ consiste in uno o più avvolgimenti e ripiegature successive di una spira di corda sulla corda stessa o intorno ad un'altra corda o ad un oggetto."", ('nodo', 'annodamento', 'annodatura', 'groppo'))]","[(""Il ___ consiste in uno o più avvolgimenti e ripiegature successive di una spira di corda sulla corda stessa o intorno ad un'altra corda o ad un oggetto."", ('nodo', 'annodamento', 'annodatura', 'groppo'))]","['Nome dato a un pezzo di corda o altro materiale flessibile girata su se stessa e tirata in modo tale da non poterla sciogliere continuando a tirare.', 'Legamento di due estremità di funi, nastri e sim', 'Intreccio di corde']"
leaf,bn:00035596n,"['foglia', 'fogliame', 'chioma']","['Principale organo di respirazione delle piante in cui si compie la fotosintesi della clorofilla', ""Le foglie sono organi delle piante, specializzati nell'attuazione della fotosintesi."", 'Organo delle piante', 'Insieme delle foglie di una pianta.', ""L'organo principale di fotosintesi e traspirazione nelle piante superiori, generalmente costituito da una lama verde piatta attaccata al gambo direttamente o da un peduncolo.""]",[],[],"[""L'organo principale di fotosintesi e traspirazione nelle piante superiori, generalmente costituito da una lama verde piatta attaccata al gambo direttamente o da un peduncolo."", 'Principale organo di respirazione delle piante in cui si compie la fotosintesi della clorofilla', ""Le foglie sono organi delle piante, specializzati nell'attuazione della fotosintesi."", 'Insieme delle foglie di una pianta.', 'Organo delle piante']"
leg,bn:00050541n,"['gambe', 'gamba', 'arto inferiore umano', 'arto inferiore']","['Arto inferiore', 'Gli arti inferiori o pelvici sono le appendici che negli animali bipedi si articolano con il tronco nella sua parte inferiore e servono alla locomozione.', 'Le due gambe di un essere umano considerate insieme.', ""Estremità di un'animale o di un uomo che si prolunga dall'anca fino alla caviglia.""]","[('Le due ___ di un essere umano considerate insieme.', ('gambe', 'arto inferiore umano', 'arto inferiore', 'gamba')), ('___', ('arto inferiore', 'arto inferiore umano', 'gambe', 'gamba'))]","[('Le due ___ di un essere umano considerate insieme.', ('gambe', 'arto inferiore umano', 'arto inferiore', 'gamba')), ('___', ('arto inferiore', 'arto inferiore umano', 'gambe', 'gamba'))]","['Gli arti inferiori o pelvici sono le appendici che negli animali bipedi si articolano con il tronco nella sua parte inferiore e servono alla locomozione.', ""Estremità di un'animale o di un uomo che si prolunga dall'anca fino alla caviglia.""]"
library,bn:00050967n,"['biblioteca', 'libreria']","['Una stanza dove sono tenuti libri.', 'Scaffale o locale in cui sono posti i libri']",[],[],"['Scaffale o locale in cui sono posti i libri', 'Una stanza dove sono tenuti libri.']"
line,bn:00076373n,"['televisione', 'video', 'tivù', 'tele', 'tivvù', 'TV']","['Programma trasmesso alla televisione.', 'Sistema di trasmissione a distanza di immagini in movimento', 'La televisione, è un servizio di diffusione corrente di contenuti audio-video, tipicamente sotto forma di programmi televisivi diffusi da emittenti televisive, fruibili in diretta, in differita o con un breve ritardo, a utenti situati in aree geografiche servite da apposite reti di telecomunicazione e dotati di specifici apparecchi elettronici detti televisori, o di altri impianti di telecomunicazioni per la ricezione del segnale.', 'Il video è l\'informazione elettronica rappresentante immagini che possono variare nel tempo, quindi sia la cosiddetta ""immagine fissa"" che la cosiddetta ""immagine in movimento"".', ""L'informazione elettronica rappresentante un'immagine che può variare nel tempo"", ""Informazione elettronica rappresentante un'immagine"", 'Mezzo di comunicazione di massa']","[('La ___, è un servizio di diffusione corrente di contenuti audio-video, tipicamente sotto forma di programmi televisivi diffusi da emittenti televisive, fruibili in diretta, in differita o con un breve ritardo, a utenti situati in aree geografiche servite da apposite reti di telecomunicazione e dotati di specifici apparecchi elettronici detti televisori, o di altri impianti di telecomunicazioni per la ricezione del segnale.', ('televisione', 'tivvù', 'tivù', 'tele', 'TV')), ('La televisione, è un servizio di diffusione corrente di contenuti audio-___, tipicamente sotto forma di programmi televisivi diffusi da emittenti televisive, fruibili in diretta, in differita o con un breve ritardo, a utenti situati in aree geografiche servite da apposite reti di telecomunicazione e dotati di specifici apparecchi elettronici detti televisori, o di altri impianti di telecomunicazioni per la ricezione del segnale.', ('video', 'tivvù', 'tivù', 'tele', 'TV')), ('Il ___ è l\'informazione elettronica rappresentante immagini che possono variare nel tempo, quindi sia la cosiddetta ""immagine fissa"" che la cosiddetta ""immagine in movimento"".', ('video', 'televisione', 'tivvù', 'tivù', 'tele', 'TV')), ('Programma trasmesso alla ___.', ('televisione', 'video', 'tivvù', 'tivù', 'tele', 'TV'))]","[('La ___, è un servizio di diffusione corrente di contenuti audio-video, tipicamente sotto forma di programmi televisivi diffusi da emittenti televisive, fruibili in diretta, in differita o con un breve ritardo, a utenti situati in aree geografiche servite da apposite reti di telecomunicazione e dotati di specifici apparecchi elettronici detti televisori, o di altri impianti di telecomunicazioni per la ricezione del segnale.', ('televisione', 'tivvù', 'tivù', 'TV')), ('La televisione, è un servizio di diffusione corrente di contenuti audio-___, tipicamente sotto forma di programmi televisivi diffusi da emittenti televisive, fruibili in diretta, in differita o con un breve ritardo, a utenti situati in aree geografiche servite da apposite reti di telecomunicazione e dotati di specifici apparecchi elettronici detti televisori, o di altri impianti di telecomunicazioni per la ricezione del segnale.', ('video', 'tivvù', 'tivù', 'TV')), ('La ___visione, è un servizio di diffusione corrente di contenuti audio-video, tipicamente sotto forma di programmi ___visivi diffusi da emittenti ___visive, fruibili in diretta, in differita o con un breve ritardo, a utenti situati in aree geografiche servite da apposite reti di ___comunicazione e dotati di specifici apparecchi elettronici detti ___visori, o di altri impianti di ___comunicazioni per la ricezione del segnale.', ('tele', 'tivvù', 'tivù', 'TV')), ('Il ___ è l\'informazione elettronica rappresentante immagini che possono variare nel tempo, quindi sia la cosiddetta ""immagine fissa"" che la cosiddetta ""immagine in movimento"".', ('video', 'televisione', 'tivvù', 'tivù', 'tele', 'TV')), ('Programma trasmesso alla ___.', ('televisione', 'video', 'tivvù', 'tivù', 'TV')), ('Programma trasmesso alla ___visione.', ('tele', 'video', 'tivvù', 'tivù', 'TV'))]","[""L'informazione elettronica rappresentante un'immagine che può variare nel tempo"", 'Sistema di trasmissione a distanza di immagini in movimento', ""Informazione elettronica rappresentante un'immagine"", 'Mezzo di comunicazione di massa']"
lip,bn:00051440n,"['labbro', 'labbra']","['Ripiegatura muscolo-membranosa che costituisce la parte anteriore della bocca', ""In anatomia, labbra è un termine usato per indicare l'orlo che contorna alcuni orifizi; comunemente designa i due orli muscolomembranosi sovrapposti che si trovano all'esterno della bocca."", ""Una delle due protrusioni carnose intorno all'apertura della bocca.""]","[(""In anatomia, ___ è un termine usato per indicare l'orlo che contorna alcuni orifizi; comunemente designa i due orli muscolomembranosi sovrapposti che si trovano all'esterno della bocca."", ('labbra', 'labbro'))]","[(""In anatomia, ___ è un termine usato per indicare l'orlo che contorna alcuni orifizi; comunemente designa i due orli muscolomembranosi sovrapposti che si trovano all'esterno della bocca."", ('labbra', 'labbro'))]","['Ripiegatura muscolo-membranosa che costituisce la parte anteriore della bocca', ""Una delle due protrusioni carnose intorno all'apertura della bocca.""]"
lock,bn:00024493n,"['riccio', 'ricciolo', 'boccolo', 'Pijpenkrul', 'buccolo', 'ciuffo', 'ciocca']",['acconciatura'],[],[],['acconciatura']
map,bn:00036821n,"['funzione', 'funzione matematica', 'mappa']","['Funzione matematica', 'Il termine mappa in matematica è spesso usato come sinonimo di funzione.', 'In matematica, una funzione è una relazione tra due insiemi, chiamati dominio e codominio della funzione, che associa a ogni elemento del dominio uno e un solo elemento del codominio.', 'Sinonimo di funzione', 'Relazione matematica binaria', '(matematica) Relazione in cui ogni elemento del dominio è associato a un solo elemento del codominio.']","[('In matematica, una ___ è una relazione tra due insiemi, chiamati dominio e codominio della ___, che associa a ogni elemento del dominio uno e un solo elemento del codominio.', ('funzione', 'funzione matematica', 'mappa')), ('Il termine mappa in matematica è spesso usato come sinonimo di ___.', ('funzione', 'funzione matematica')), ('Il termine ___ in matematica è spesso usato come sinonimo di funzione.', ('mappa', 'funzione matematica')), ('Sinonimo di ___', ('funzione', 'funzione matematica', 'mappa')), ('___', ('funzione matematica', 'mappa')), ('___ matematica', ('funzione', 'mappa'))]","[('In matematica, una ___ è una relazione tra due insiemi, chiamati dominio e codominio della ___, che associa a ogni elemento del dominio uno e un solo elemento del codominio.', ('funzione', 'funzione matematica', 'mappa')), ('Il termine mappa in matematica è spesso usato come sinonimo di ___.', ('funzione', 'funzione matematica')), ('Il termine ___ in matematica è spesso usato come sinonimo di funzione.', ('mappa', 'funzione matematica')), ('Sinonimo di ___', ('funzione', 'funzione matematica', 'mappa')), ('___', ('funzione matematica', 'mappa')), ('___ matematica', ('funzione', 'mappa'))]","['(matematica) Relazione in cui ogni elemento del dominio è associato a un solo elemento del codominio.', 'Relazione matematica binaria']"
